Mode,Daily_Travel_cap,Mode_Share,Ownership,Avg_trip_dist
2_3_Wheel,0.050812121682993566,0.00355725231126819,,
Bike,0.22128587249686216,0.015491769588002082,,
Car,10.639925392033064,0.7448793307365171,0.7898560770289977,
Foot,1.0021272982417695,0.07015687457602462,,
Transit,2.3699419906804713,0.16591477278818806,,
All,14.28409267513516,,,3.695965339456379
Commute,,,,5.849553819496674
