geocode,n,m,k_avg,intersection_density_km,clean_intersection_density_km,node_density_km,street_density_km,streets_per_node_avg,street_length_avg,int_node_dens
92040,432.0,880.0,4.074074074074074,83.45479140175863,65.49874826397193,88.14784813095288,12724.404076742052,3.113425925925926,96.98364696734062,0.000359120862755734
92044,490.0,900.0,3.673469387755102,96.92182375509864,78.5576887278168,99.9825129263123,15105.326833877743,3.2448979591836733,97.53497628458516,0.000367282700545637
92046,574.0,1191.0,4.149825783972125,104.2674777660114,85.69929679398196,117.12237228510868,14869.97718051668,2.9355400696864113,88.54876306196836,0.0004860374403887263
92047,182.0,360.0,3.956043956043956,32.4433052148646,20.404594474757612,37.13636194405885,4428.53625948022,2.879120879120879,88.22610975609753,0.0001469130802182548
92048,161.0,346.0,4.298136645962733,28.97452415415581,23.0571917564761,32.851397104359755,4386.357106057669,2.8819875776397517,97.71322272727267,0.00014119979376532265
92049,540.0,1106.0,4.0962962962962965,101.81892642904047,82.8426535675159,110.1848101636911,15122.625236935557,3.064814814814815,92.64227999999986,0.00045134962978163833
92050,475.0,869.0,3.6589473684210527,88.96403190994319,61.82592125851556,96.92182375509864,14245.850218698428,2.9789473684210526,103.27940088757397,0.00035463185197128725
92051,435.0,860.0,3.954022988505747,86.51548057297227,62.23401314801071,88.75998596519561,14471.309969163482,3.27816091954023,104.29679558823528,0.00035095902496583086
92060,454.0,938.0,4.13215859030837,82.8426535675159,57.33691047406889,92.63685891539956,11398.89631796464,2.9008810572687223,87.97537165354326,0.0003827901923464527
92062,523.0,952.0,3.6405353728489485,100.79869670530259,75.90509144609831,106.7160291029823,15049.421305706066,3.0344168260038242,96.5380392670158,0.0003885034787993849
92063,502.0,1018.0,4.055776892430279,91.82067513640925,69.78371310367103,102.4310642632832,12630.726583508434,2.912350597609562,87.80338297872339,0.0004154375435060649
92064,391.0,772.0,3.948849104859335,74.47676983286527,54.07217535810767,79.78196439630226,11184.9153761673,3.0639386189258313,94.34711015490527,0.0003150469386902575
92071,380.0,777.0,4.089473684210526,70.8039428274089,53.868129413360094,77.53745900407893,10558.19580657508,2.944736842105263,96.89926591760295,0.00031708739813773325
92072,419.0,844.0,4.028639618138425,74.2727238881177,53.868129413360094,85.4952508492344,11882.080583907964,2.837708830548926,100.92266551126515,0.00034442955473390843
92073,462.0,925.0,4.004329004329004,89.78021568893348,65.29470231922436,94.26922647338016,12460.016644983996,3.1103896103896105,88.62809869375907,0.00037748499778301575
92075,586.0,1130.0,3.856655290102389,107.32816693722503,86.10738868347711,119.5709236220796,15042.260925412967,2.962457337883959,88.92638118214717,0.000461143835129522
92076,305.0,646.0,4.2360655737704915,55.296451026593125,33.46353493860248,62.23401314801071,8007.715562410916,2.963934426229508,90.2176298850575,0.0002636273606138683
92077,178.0,366.0,4.112359550561798,29.38261604365096,24.07742148021398,36.32017816506855,5078.638882202684,2.651685393258427,110.13134070796458,0.00014936163155522571
92078,352.0,720.0,4.090909090909091,65.29470231922436,47.54270512618523,71.82417255114679,10957.579627286248,2.9573863636363638,106.55065674603178,0.0002938261604365096
93001,360.0,739.0,4.105555555555555,67.13111582195253,56.724772639826156,73.4565401091274,11280.327055885331,3.05,107.13812015503875,0.0003015799063369174
93005,292.0,597.0,4.089041095890411,53.46003752386494,43.25774028648613,59.581415866292225,9459.841583650079,2.8972602739726026,115.61429177057347,0.00024363085802860587
93006,515.0,1001.0,3.887378640776699,96.92182375509864,76.51722928034104,105.08366154500169,15411.104169344011,3.0407766990291263,101.10792235609088,0.00040849998138464737
93007,349.0,766.0,4.389684813753582,67.74325365619526,56.92881858457373,71.21203471690406,11399.886756980455,3.1146131805157595,107.02914750957859,0.0003125983873532866
93008,443.0,887.0,4.004514672686231,84.06692923600136,65.09065637447678,90.39235352317621,12239.422982209288,2.975169300225734,94.61145425867512,0.0003619775059822
93010,617.0,1320.0,4.278768233387358,106.92007504772988,81.2102860095353,125.89634790925446,15430.591985389054,2.8282009724473256,90.35020908004786,0.0005386812941336008
93013,378.0,747.0,3.9523809523809526,68.55943743518557,53.46003752386494,77.12936711458377,10344.243023118113,2.9761904761904763,94.93568539325832,0.0003048446414528787
93014,458.0,1068.0,4.663755458515284,81.82242384377801,62.02996720326313,93.45304269438985,12370.635951254872,2.9912663755458517,92.55987480916026,0.00043584213798082255
93015,273.0,612.0,4.483516483516484,44.07392406547644,36.524224109816124,55.70454291608828,6310.1934816751245,2.6556776556776556,87.60724079320117,0.00024975223637103316
93027,387.0,808.0,4.1757105943152455,69.98775904841861,51.011486186894025,78.96578061731195,10808.920525918775,2.9354005167958657,98.46277695167277,0.000329738246712083
93029,522.0,1086.0,4.160919540229885,99.77846698156472,81.00624006478772,106.51198315823473,14234.14736758338,3.0191570881226055,91.66822733245732,0.00044318779199173527
93030,280.0,565.0,4.035714285714286,52.23576185537949,36.93231599931128,57.13286452932131,7114.548921294354,2.9785714285714286,86.9510897755611,0.000230571917564761
93031,446.0,923.0,4.139013452914798,79.98601034104983,60.397599645282526,91.00449135741894,11181.527805392594,2.876681614349776,88.95952759740247,0.00037666881400402546
93032,493.0,1106.0,4.486815415821501,84.27097518074893,71.00798877215648,100.59465076055503,12439.829155394442,2.845841784989858,90.58814858841005,0.00045134962978163833
