geocode,n,m,k_avg,intersection_density_km,clean_intersection_density_km,street_length_total,street_density_km,streets_per_node_avg,street_length_avg,int_node_dens,bike_lane_share
223001,250.0,515.0,4.12,34.48376466234036,27.75024848567035,28744.20899999999,5865.139281426778,2.384,103.39643525179854,0.00021016732309000338,0.029
204851,414.0,839.0,4.053140096618358,77.33341305933135,65.90684015346709,61700.20400000004,12589.676416298184,3.072463768115942,102.66256905158077,0.0003423890952864327,0.0297
203001,349.0,780.0,4.469914040114613,62.23401314801071,52.03171591063191,53073.35400000001,10829.402657852548,2.9140401146131807,110.11069294605811,0.0003183116738062187,0.0628
203002,402.0,881.0,4.383084577114428,72.43631038538952,57.94904830831162,58119.93399999997,11859.136841696763,2.898009950248756,106.05827372262769,0.00035952895464522904,0.0407
203003,374.0,834.0,4.459893048128342,66.31493204296224,54.07217535810767,53248.39900000002,10865.119880250892,2.8689839572192515,104.20430332681022,0.0003403486358389569,0.0333
202001,355.0,810.0,4.563380281690141,63.45828881649617,49.78721051840857,50370.84900000001,10277.9674719425,2.904225352112676,102.79765102040818,0.0003305544304910733,0.045
202002,385.0,849.0,4.41038961038961,69.78371310367103,54.27622130285524,54625.84500000001,11146.182150659659,2.92987012987013,101.15897222222223,0.00034647001418138424,0.0498
202003,374.0,823.0,4.401069518716578,67.53920771144769,52.439807800127056,52382.044,10688.3436557891,2.911764705882353,101.51558914728683,0.00033585962505451025,0.0481
202004,361.0,818.0,4.531855955678671,65.29470231922436,51.011486186894025,50405.858999999975,10285.111120468107,2.9390581717451525,98.25703508771925,0.0003338191656070345,0.047
202005,320.0,686.0,4.2875,57.94904830831162,43.86987812072886,43729.48899999997,8922.824896333732,2.9125,98.04818161434972,0.00027995103619367443,0.0569
201002,425.0,918.0,4.32,77.12936711458377,58.357140197806764,63660.19799999997,12989.605243727749,2.936470588235294,106.8124127516778,0.00037462835455654976,0.0241
201003,395.0,853.0,4.318987341772152,71.62012660639921,54.88835913709797,64131.10599999992,13085.69211147693,2.9594936708860757,114.72469767441846,0.0003481023817393648,0.0249
204751,400.0,871.0,4.355,72.23226444064194,56.52072669507858,65793.82399999995,13424.962976635736,2.9225,117.48897142857133,0.0003554480357502776,0.0645
204001,365.0,772.0,4.23013698630137,65.49874826397193,51.41957807638918,58911.541999999914,12020.661243926492,2.9232876712328766,116.19633530571976,0.00031504693869025755,0.0896
204002,447.0,955.0,4.272930648769575,81.61837789903045,64.0704266507389,68024.53600000001,13880.130714135503,2.966442953020134,107.80433597464344,0.0003897277544678703,0.0435
204003,466.0,986.0,4.23175965665236,84.67906707024409,65.70279420871951,73213.09200000005,14938.834525031216,2.9570815450643777,112.11805819295566,0.00040237860304222006,0.0674
225001,213.0,467.0,4.384976525821596,27.954294430417928,24.68955931445671,24894.428999999986,5079.607284256454,2.31924882629108,104.16079079497902,0.00019057891239423607,
226001,270.0,558.0,4.133333333333334,50.195302407903725,40.40109706002007,43621.302000000054,8900.749777709341,2.937037037037037,119.51041643835632,0.00022771527433829492,0.053
226002,227.0,505.0,4.4493392070484585,41.625372728505525,34.48376466234036,38409.57400000003,7837.317814181942,2.8766519823788546,128.4601137123747,0.00020608640419505188,0.0227
226003,248.0,550.0,4.435483870967742,46.522475402447355,37.544453833554,44882.82100000003,9158.157613881354,2.9153225806451615,131.62117595307927,0.0002244505392223337,0.0296
226004,342.0,707.0,4.1345029239766085,64.68256448498163,51.82766996588433,53813.46200000011,10980.418693927808,3.0321637426900585,109.37695528455306,0.0002885209658730726,0.0564
226005,237.0,512.0,4.320675105485232,45.298199733961894,36.11613222032097,42641.93299999999,8700.91350484784,2.932489451476793,130.80347546012266,0.0002089430474215179,0.0311
226006,223.0,494.0,4.430493273542601,41.8294186732531,33.05544304910733,38028.39099999997,7759.5389688252135,2.89237668161435,125.09339144736832,0.0002015973934106052,0.0329
226007,164.0,340.0,4.146341463414634,31.219029546379144,22.44505392223337,26724.64800000001,5453.056049206422,2.957317073170732,121.47567272727277,0.00013875124242835175,0.0578
226008,182.0,381.0,4.186813186813187,34.48376466234036,25.097651203951862,31202.036000000004,6366.648913667881,2.9395604395604398,127.35524897959185,0.000155483009897653,0.041
226009,174.0,366.0,4.206896551724138,28.1583403751655,22.03696203273822,28648.056000000008,5845.519651701467,2.6666666666666665,133.8694205607477,0.00014936163155522571,0.0155
227001,218.0,467.0,4.284403669724771,41.21728083901037,33.46353493860248,42820.93200000002,8737.437524911718,2.94954128440367,139.4818631921825,0.0001905789123942361,0.0409
227002,276.0,573.0,4.1521739130434785,51.82766996588433,41.21728083901037,45076.55400000005,9197.68804689514,3.0253623188405796,113.82968181818194,0.0002338366526807222,0.053
227003,354.0,702.0,3.9661016949152543,66.11088609821466,53.255991579117364,52340.73400000005,10679.914517811589,3.0395480225988702,104.05712524850904,0.00028648050642559686,0.0499
227004,213.0,452.0,4.244131455399061,41.8294186732531,32.64735115961218,39931.98899999996,8147.9604211548085,2.9812206572769955,134.9053682432431,0.00018445753405180878,0.0281
227005,231.0,487.0,4.216450216450217,45.50224567870947,34.89185655183552,44358.32799999997,9051.136944182852,3.0303030303030303,134.4191757575757,0.00019874075018413913,0.0314
227006,284.0,562.0,3.9577464788732395,56.316680750331,41.625372728505525,54020.57,11022.678241452568,3.028169014084507,131.4369099756691,0.00022934764189627552,0.0167
227007,204.0,430.0,4.215686274509804,39.58491328102976,29.38261604365096,35399.409,7223.105852910849,2.9754901960784315,125.08625088339222,0.00017547951248291543,0.0238
