geocode,n,m,k_avg,intersection_density_km,clean_intersection_density_km,street_length_total,street_density_km,streets_per_node_avg,street_length_avg,int_node_dens,bike_lane_share
033001,504.0,1083.0,4.2976190476190474,85.4952508492344,56.724772639826156,49885.42900000001,10178.919489443133,2.732142857142857,73.57732890855459,0.0004419635163232498,
033004,523.0,1083.0,4.141491395793499,88.75998596519561,55.5004969713407,49450.04699999999,10090.08155792704,2.7151051625239004,71.25367002881843,0.0004419635163232498,
033005,491.0,1015.0,4.134419551934827,83.04669951226347,51.2155321316416,44260.336999999985,9031.142278011095,2.706720977596741,68.19774576271185,0.00041421326783757945,
033010,257.0,498.0,3.875486381322957,44.27797001022402,32.03521332536945,39222.12099999999,8003.114734448743,2.719844357976654,119.94532415902138,0.00020322976096858578,
033012,305.0,596.0,3.908196721311475,55.70454291608828,36.524224109816124,42084.579000000034,8587.187681359008,2.918032786885246,97.87111395348845,0.0002432227661391107,0.0026
033014,207.0,405.0,3.9130434782608696,36.11613222032097,26.934064706680047,30079.841000000015,6137.6695747018775,2.8357487922705316,109.38124000000005,0.00016527721524553664,
034001,201.0,458.0,4.557213930348259,34.48376466234036,24.68955931445671,21082.434,4301.78516310842,2.72636815920398,79.25727067669173,0.0001869060853887797,
034005,235.0,476.0,4.051063829787234,41.013234894262794,31.83116738062187,37440.81500000002,7639.6464687942225,2.8085106382978724,119.61921725239623,0.00019425173939969243,0.0134
035001,432.0,978.0,4.527777777777778,68.96752932468073,53.05194563436979,45241.104000000014,9231.263807103347,2.6180555555555554,81.662642599278,0.00039911386792625884,
035002,429.0,972.0,4.531468531468532,69.78371310367103,54.27622130285524,45357.81900000001,9255.07902954456,2.6433566433566433,82.76974270072995,0.0003966653165892879,
035003,434.0,919.0,4.235023041474655,70.39585093791375,54.27622130285524,48325.34900000001,9860.591491961333,2.6359447004608296,87.70480762250456,0.00037503644644604493,
035004,153.0,270.0,3.5294117647058822,25.913834982942166,17.547951248291547,24029.997000000003,4903.22344014642,2.718954248366013,123.86596391752579,0.0001101848101636911,
037001,387.0,890.0,4.5994832041343665,65.29470231922436,52.03171591063191,47732.881,9739.700799168626,2.7906976744186047,90.91977333333334,0.00036320178165068543,
037002,409.0,951.0,4.65036674816626,69.37562121417588,53.05194563436979,50769.87300000003,10359.386700999461,2.806845965770171,89.69942226148414,0.0003880953869098898,
037003,345.0,793.0,4.597101449275362,56.724772639826156,44.27797001022402,41896.534999999996,8548.818065724889,2.747826086956522,91.27785403050108,0.0003236168683696557,
037007,268.0,585.0,4.365671641791045,44.07392406547644,32.03521332536945,32390.702000000005,6609.191390627204,2.7574626865671643,92.01903977272728,0.00023873375535466402,
037011,347.0,750.0,4.322766570605188,54.88835913709797,37.340407888806425,32556.784000000014,6643.079749222773,2.585014409221902,73.32609009009012,0.0003060689171213642,
037016,374.0,797.0,4.262032085561497,61.009737479525256,43.86987812072886,37511.33800000002,7654.036400955656,2.6497326203208558,78.31177035490609,0.0003252492359276363,
037018,66.0,138.0,4.181818181818182,9.590159403136077,7.549699955660316,9924.539999999995,2025.062140485108,2.484848484848485,130.5860526315789,5.6316680750331005e-05,
038001,315.0,669.0,4.247619047619048,53.46003752386494,40.809188949515224,45779.59500000003,9341.140711936418,2.7206349206349207,112.75762315270943,0.00027301347407225683,0.0013
038003,316.0,676.0,4.2784810126582276,54.684313192350395,40.60514300476765,43429.06200000003,8861.523985291062,2.7341772151898733,105.9245414634147,0.00027587011729872287,0.0082
039001,172.0,379.0,4.406976744186046,23.46528364597125,21.42482419849549,21105.172000000013,4306.424759800093,2.38953488372093,107.13285279187824,0.00015466682611866268,
039002,287.0,614.0,4.2787456445993035,44.686061899719164,35.70804033082582,36378.05200000002,7422.793988416454,2.5888501742160277,103.05397167138815,0.00025056842015002345,0.0052
041001,223.0,485.0,4.349775784753363,33.05544304910733,27.13811065142762,28036.187000000005,5720.670263534713,2.4573991031390134,106.19767803030305,0.0001979245664051488,0.0285
041006,263.0,565.0,4.2965779467680605,36.93231599931128,29.586661988398536,31918.196000000007,6512.778457458307,2.4220532319391634,101.97506709265178,0.000230571917564761,0.0
041007,247.0,519.0,4.202429149797571,36.524224109816124,27.75024848567035,28328.94000000001,5780.405325997401,2.4979757085020244,96.6858020477816,0.000211799690647984,0.0006
045001,446.0,1072.0,4.807174887892376,75.90509144609831,55.70454291608828,48619.14599999999,9920.539578390335,2.7488789237668163,80.49527483443707,0.00043747450553880313,0.0214
045002,246.0,548.0,4.455284552845528,41.625372728505525,28.97452415415581,28526.357000000018,5820.687464271635,2.7398373983739837,89.98850788643539,0.0002236343554433434,0.1322
045005,409.0,975.0,4.767726161369193,69.1715752694283,50.60339429739887,40159.99499999999,8194.48412083293,2.745721271393643,73.15117486338795,0.0003978895922577734,0.0259
046001,244.0,544.0,4.459016393442623,38.97277544678703,32.03521332536945,31967.717,6522.88301668815,2.6065573770491803,105.50401650165017,0.0002220019878853628,0.0358
046003,303.0,656.0,4.33003300330033,43.665832175981286,33.667580883350055,29288.749999999985,5976.250664225567,2.4686468646864688,81.35763888888884,0.00026770827950881986,
046004,326.0,722.0,4.429447852760736,47.950797015680386,37.340407888806425,35000.67499999998,7141.745797177864,2.4938650306748467,88.6093037974683,0.00029464234421549987,
047001,237.0,561.0,4.734177215189874,38.36063761254431,29.994753877893686,28525.736,5820.560751739943,2.6160337552742616,94.45607947019867,0.00022893955000678038,
047005,128.0,293.0,4.578125,18.976272861524578,16.32367557980609,17286.53499999999,3527.247365487038,2.5234375,112.98388888888881,0.0001195709236220796,0.0
