geocode,n,m,k_avg,intersection_density_km,clean_intersection_density_km,street_length_total,street_density_km,streets_per_node_avg,street_length_avg,int_node_dens,bike_lane_share
035001,304.0,626.0,4.118421052631579,45.09415378921432,36.32017816506855,38914.378,7940.32102327429,2.513157894736842,105.74559239130434,0.0002554655228239653,0.0472
035003,256.0,559.0,4.3671875,35.50399438607824,32.64735115961218,29525.813000000006,6024.622408025265,2.42578125,98.74853846153847,0.0002281233662277901,0.0877
035008,311.0,628.0,4.038585209003215,50.195302407903725,36.7282700545637,38949.038999999975,7947.393459765181,2.6109324758842445,99.61391048593345,0.00025628170660295553,0.068
035009,396.0,877.0,4.429292929292929,57.74500236356404,46.1143835129522,41496.16900000002,8467.125007010085,2.4823232323232323,86.81206903765695,0.00035789658708724846,0.0988
035012,348.0,749.0,4.304597701149425,49.78721051840857,38.36063761254431,37772.791,7707.384825347739,2.4597701149425286,91.68153155339805,0.000305660825231869,0.0568
036001,267.0,562.0,4.209737827715355,37.952545723049155,29.790707933146113,28799.869000000013,5876.496478711432,2.4082397003745317,93.8106482084691,0.00022934764189627552,0.0681
036003,119.0,255.0,4.285714285714286,17.139859358796393,13.875124242835176,15313.362999999992,3124.6296205975746,2.4453781512605044,116.0103257575757,0.00010406343182126381,0.0
036005,259.0,558.0,4.308880308880309,39.17682139153461,29.178570098903382,27199.695,5549.987463120922,2.5096525096525095,88.59835504885993,0.00022771527433829492,0.0613
036007,364.0,723.0,3.9725274725274726,49.37911862891342,38.564683557291886,40219.91799999995,8206.71116598003,2.423076923076923,95.99025775656312,0.00029505043610499504,0.1883
036009,331.0,663.0,4.006042296072508,43.665832175981286,35.09590249658309,36793.22600000002,7507.508559481084,2.3293051359516617,98.64135656836466,0.0002705649227352859,0.0971
036010,454.0,1006.0,4.431718061674009,68.96752932468073,52.03171591063191,47341.20999999997,9659.78191994339,2.515418502202643,85.29947747747742,0.0004105404408321231,0.0744
036013,409.0,802.0,3.921760391198044,55.70454291608828,40.809188949515224,41214.17299999996,8409.584866775034,2.4009779951100243,88.06447222222214,0.00032728969537511207,0.2178
039012,379.0,840.0,4.432717678100264,55.5004969713407,45.09415378921432,42783.519999999975,8729.803758026812,2.4934036939313984,93.4137991266375,0.0003427971871759279,0.0222
040003,139.0,288.0,4.143884892086331,19.79245664051488,16.527721524553666,18102.83300000001,3693.8096620925994,2.4244604316546763,116.04380128205135,0.00011753046417460383,0.0099
040005,233.0,499.0,4.283261802575107,32.64735115961218,26.321926872437317,25992.55299999999,5303.675033286441,2.4206008583690988,96.26871481481477,0.00020363785285808095,
041001,384.0,790.0,4.114583333333333,58.56118614255434,40.197051115272494,38724.03799999994,7901.482918151026,2.5442708333333335,82.39157021276583,0.0003223925927011702,0.0733
041003,407.0,891.0,4.378378378378378,59.581415866292225,43.25774028648613,41926.084999999934,8554.847623392166,2.4864864864864864,84.1889257028111,0.00036360987354018055,0.0568
041004,349.0,730.0,4.1833810888252145,52.64385374487463,40.197051115272494,37661.26599999995,7684.628601359756,2.530085959885387,89.4566888361044,0.00029790707933146103,0.0451
043001,375.0,787.0,4.197333333333333,56.52072669507858,44.89010784446674,39382.142999999945,8035.76657461913,2.506666666666667,86.55416043956032,0.0003211683170326847,0.1087
043003,317.0,653.0,4.1198738170347005,48.971026739418264,38.564683557291886,34200.409,6978.454765158504,2.548895899053628,89.06356510416667,0.0002664840038403344,0.0124
043006,135.0,284.0,4.207407407407407,19.180318806272155,15.507491800815783,18102.659999999996,3693.7743621441555,2.422222222222222,118.31803921568626,0.00011589809661662322,0.0
044001,390.0,877.0,4.4974358974358974,58.969278032049495,45.298199733961894,39746.249999999985,8110.061131423344,2.523076923076923,82.80468749999997,0.00035789658708724846,0.0424
044004,167.0,339.0,4.059880239520958,26.934064706680047,22.241007977485797,30356.014000000017,6194.02155540065,2.62874251497006,147.359291262136,0.00013834315053885658,0.0
044010,55.0,124.0,4.509090909090909,7.957791845155468,7.34565401091274,9650.957999999995,1969.2388428291765,2.5272727272727273,155.66061290322574,5.0603394297398866e-05,
047001,368.0,770.0,4.184782608695652,59.37736992154465,40.197051115272494,44388.39100000002,9057.271177419809,2.635869565217391,94.2428683651805,0.0003142307549112672,0.3099
047002,484.0,1036.0,4.2809917355371905,75.29295361185558,50.399348352651295,45998.141000000025,9385.73413697722,2.5785123966942147,76.5360083194676,0.0004227831975169777,0.3663
047003,169.0,336.0,3.9763313609467454,24.68955931445671,18.36413502728185,23928.670000000006,4882.548076702983,2.467455621301775,123.34365979381447,0.00013711887487037115,0.0318
047007,122.0,235.0,3.8524590163934427,20.404594474757612,15.915583690310935,21098.52400000001,4305.06826235941,2.680327868852459,138.8060789473685,9.590159403136077e-05,0.2026
048001,367.0,806.0,4.392370572207084,57.94904830831162,43.053694341738556,39465.261,8052.72646545467,2.5722070844686646,86.16869213973798,0.0003289220629330926,0.1895
048003,388.0,836.0,4.309278350515464,62.02996720326313,45.50224567870947,44069.859999999986,8992.276218593412,2.5927835051546393,90.3070901639344,0.0003411648196179472,0.1612
048005,182.0,374.0,4.1098901098901095,27.75024848567035,21.01673230900034,25774.444999999996,5259.170980369438,2.5494505494505493,118.23139908256879,0.0001526263666711869,0.0068
049001,220.0,477.0,4.336363636363636,32.851397104359755,27.342156596175197,24196.597000000005,4937.217494541367,2.4954545454545456,92.70726819923374,0.00019465983128918757,0.0587
049004,108.0,233.0,4.314814814814815,16.527721524553666,14.07917018758275,17762.856,3624.4387339351506,2.5555555555555554,138.7723125,9.508541025237046e-05,0.0335
