city,param,bike,walk,transit,bike_p,walk_p,transit_p
Madrid,Trip_Purpose_Agg[T.Home↔Leisure],1.709651812439359,1.543854907548304,1.51612278860425,5.136309580718698e-10,8.272216814579565e-176,7.619250445450569e-92
Madrid,Trip_Purpose_Agg[T.Home↔School],,1.5153889490003718,1.686947051089,0.1397100124896008,3.756486388250381e-70,5.590383637756641e-108
Madrid,Trip_Purpose_Agg[T.Home↔Shopping],,1.1384829700294188,0.9960487311893576,0.2354053390599127,1.4185381053216534e-84,1.041308119775457e-36
Madrid,Trip_Purpose_Agg[T.Home↔Work],1.8048796564965444,0.8649544840354352,1.6799743118765929,0.0009583662502523,1.0650114429900123e-32,1.1692957768792404e-208
Madrid,Trip_Purpose_Agg[T.Other],,0.7044237783341276,1.267461773246962,0.3916825040811175,6.592424216046211e-09,9.512875317620735e-29
Madrid,DistCenter_origin,,-0.0124790491084652,-0.0512819736643791,0.6510851034082676,7.989159779376749e-06,2.716578055983345e-106
Madrid,DistSubcenter_origin,,-0.0237844782845402,-0.0088307801324223,0.7079011740394925,9.810041538721148e-05,0.0563167052603193
Madrid,UrbPopDensity_origin,,3.296373344433828e-05,2.6470748771857603e-05,0.3590453523614093,1.6789538663609916e-45,1.5892730201140373e-45
Madrid,UrbBuildDensity_origin,,3.773053809769872e-09,4.803227753106666e-09,0.2958403074475721,1.4124219612307756e-06,4.2535196476701844e-13
Madrid,IntersecDensity_origin,0.011136446490712,0.0046782831028344,0.0042897212663801,0.0181875214857952,9.619172108114493e-13,3.0869416054947843e-15
Madrid,street_length_origin,,,,0.4871271440270214,0.4981721644335353,0.55183372426635
Madrid,bike_lane_share_origin,0.05887131444828385,0.015803394448803142,0.008852391737075593,0.0522064367441109,0.0009274754712409,0.0219622811671087
Madrid,LU_UrbFab_origin,0.011078317789123625,-0.006050327763745255,-0.00918565365297244,0.0433001343574727,2.8393822725881834e-08,5.8185599881599295e-24
Madrid,LU_Comm_origin,,0.010462104213431508,,0.3258699663167637,2.0182725488506883e-11,0.6307885094029965
Wien,Sex,,0.2369173577273401,0.4949321742318576,0.2295429639643256,0.0150233862823218,2.660783937090293e-11
Wien,Age,,,-0.0153808760928747,0.729632664039052,0.1429296121363811,0.0001358464507489
Wien,CarOwnershipHH,-1.7441879399040026,-1.864867124728911,-2.162265057486034,4.7363472746023083e-07,3.764345546989906e-23,7.640208699559981e-35
Wien,Trip_Distance,-0.0002152647193523,-0.0010169183878036,,1.349250565193279e-22,4.2862170983900745e-186,0.2413435632389773
Wien,Trip_Purpose_Agg[T.Home↔Leisure],1.426321222638302,1.6491849930189575,1.468278327313103,6.759306215905075e-05,6.787869021736148e-20,1.1062536178169545e-14
Wien,Trip_Purpose_Agg[T.Home↔School],,1.4384512261234847,2.25504311180473,0.111271451619724,1.7158992190998857e-06,3.7740397722854764e-14
Wien,Trip_Purpose_Agg[T.Home↔Shopping],0.9760450893907712,1.2186882205787657,0.763372375136891,0.0139976230706293,8.65010213397099e-08,0.0004961323667555
Wien,Trip_Purpose_Agg[T.Home↔Work],1.7546706232245706,0.7949499435751748,1.955128454012256,0.0006233396670645,0.0003509061781988,3.028641341159339e-17
Wien,Trip_Purpose_Agg[T.Other],,0.9454560219043348,0.9192368341620444,0.2703357636725045,0.0804840470180643,0.0185355048521042
Wien,DistCenter_origin,-0.078429135681897,-0.1272815602387672,-0.1294903009921754,0.0624442600931475,3.2821355366070978e-06,1.6800524543255323e-09
Wien,DistSubcenter_origin,,,,0.631502484209516,0.7352889753502305,0.2432581468986394
Wien,UrbPopDensity_origin,,,5.633637064569798e-05,0.3124685618114092,0.2410784979990687,0.0004440341906849
Wien,UrbBuildDensity_origin,,,,0.6237936128985008,0.8260728108372971,0.2261879811987223
Wien,IntersecDensity_origin,-0.0214211852957131,0.0083716923832629,,0.0478738860631912,0.093185432992795,0.5737972056544199
Wien,street_length_origin,,0.009413331859207,,0.27706659249452,0.0724351206165933,0.6735625345637788
Wien,bike_lane_share_origin,0.03607578733444961,,,0.0780404064069729,0.6533426787346832,0.3913136642439735
Wien,LU_UrbFab_origin,,,,0.5611348824161188,0.6677919944862636,0.1403333546175346
Wien,LU_Comm_origin,,,,0.3079145433143443,0.7811709228175662,0.2869944943799555
France_other,Sex,-0.6107339211914938,0.0737579269347402,0.4132619568582381,9.480934499448428e-26,0.0086338482630897,3.5982993466902775e-41
France_other,Age,,-0.0055948766313514,-0.0096473951735923,0.7178897138485695,0.000636289182765,3.561250935707923e-09
France_other,CarOwnershipHH,-2.216409095191781,-2.483931996643062,-3.107665566374001,1.1934512703639617e-150,0.0,0.0
France_other,Trip_Distance,-0.0003052835025028,-0.0017601613576197,3.914463558014069e-05,1.7831575035919916e-135,0.0,1.0493459756042675e-46
France_other,Trip_Purpose_Agg[T.Home↔Leisure],1.86597443743232,1.7739176534444567,1.679086408638796,1.684223946699151e-50,0.0,1.0833336484058131e-122
France_other,Trip_Purpose_Agg[T.Home↔School],2.079823229315545,2.0192781953174515,2.4901644160680707,1.6351508267170132e-38,6.143545442446309e-193,7.055094759554823e-176
France_other,Trip_Purpose_Agg[T.Home↔Shopping],1.1707571478158814,0.8017638905598277,1.23375840466588,4.5353434441671237e-17,6.115915733036008e-63,1.3492767496883703e-58
France_other,Trip_Purpose_Agg[T.Home↔Work],2.1283736075932658,0.7560105255917039,1.7617982427219032,2.362636543530286e-75,4.8169918703624016e-42,4.1411860039488996e-126
France_other,Trip_Purpose_Agg[T.Other],1.2180274242168003,0.6053300421491881,1.6733170973810036,7.845109402743212e-12,1.3400347529379508e-18,2.2282088143130853e-82
France_other,DistCenter_origin,-0.0620229474609033,-0.0451608841474456,-0.0802396820105391,6.7751474414441294e-09,1.906044161934348e-27,1.1472678120105219e-54
France_other,DistSubcenter_origin,,0.0218997811207268,0.0175045485810268,0.8084355874734468,0.0027087088882613,0.0475562616761152
France_other,UrbPopDensity_origin,3.601856019348209e-05,7.918304609404905e-05,7.634713235085168e-05,1.457967842211896e-05,9.760632199346828e-68,2.3795943547599135e-66
France_other,UrbBuildDensity_origin,3.5208116554349266e-08,4.3437299605938624e-08,2.8916794056546246e-08,0.0003324030209299,8.735682717823037e-13,3.3763741118144147e-06
France_other,IntersecDensity_origin,,0.0057448343539354,,0.7403618454074546,2.638069055038912e-09,0.1046810547472601
France_other,street_length_origin,-0.0088968995555117,0.0086260359263801,0.0034607592983867,0.0022375219211817,5.280182776913599e-14,0.0005352430772381
France_other,bike_lane_share_origin,0.009908032584057066,0.002066181277454281,0.0054740583275342345,5.344435857635736e-10,0.0322831048207757,3.2837529307928536e-08
France_other,LU_UrbFab_origin,,-0.002998608926605802,,0.3809179539574019,0.0025087509382728,0.1065255871480395
France_other,LU_Comm_origin,,0.004516331410723,0.010660941271643623,0.1481220576185828,0.001207498806809,3.1484143074469293e-13
Germany_other,Sex,-0.1599384199158429,0.0957085431418083,0.2638783205335194,0.0009182771214935,0.0555541091790143,2.2788645766167323e-08
Germany_other,Age,,-0.0080628252040824,,0.7299711196787657,0.0082427963016897,0.1214763575130604
Germany_other,CarOwnershipHH,-3.042766006718964,-2.838849789566358,-3.4954386887370155,1.5397140598288733e-171,2.410939367185195e-141,4.5814452891883314e-232
Germany_other,Trip_Distance,-0.0003442599960373,-0.0016147178432342,-1.1084783482873793e-05,2.4711637301638967e-279,0.0,0.0001324778199078
Germany_other,Trip_Purpose_Agg[T.Home↔Leisure],0.7279690110298651,1.8826855114025485,0.5895603735973777,0.0002048294112099,5.8333121449380096e-27,0.0003698241675816
Germany_other,Trip_Purpose_Agg[T.Home↔School],0.4282523498646026,0.943477095941282,0.9315897564242048,0.0495005068293085,1.2743974989495422e-08,4.286672007561149e-14
Germany_other,Trip_Purpose_Agg[T.Home↔Shopping],,0.7076565737420104,0.5126413528955572,0.4959573242376516,6.629097462131345e-06,0.000600752886046
Germany_other,Trip_Purpose_Agg[T.Home↔Work],1.256919184899563,0.7489806413231136,1.3454246384320012,1.332583786765355e-34,2.5530908445540825e-13,1.0160549606930047e-32
Germany_other,Trip_Purpose_Agg[T.Other],,0.5548050086241951,,0.6896387994087361,0.0033650884445463,0.252892774153484
Germany_other,DistCenter_origin,,-0.0237509191405624,,0.1634587186248868,0.0280779115037476,0.2867720602242169
Germany_other,DistSubcenter_origin,-0.0381167110056472,0.0456114111488877,0.0319557004189177,0.0442440192703677,0.011036900940671,0.0556280465019987
Germany_other,UrbPopDensity_origin,4.626211151352792e-05,5.918024384926087e-05,3.934018367300711e-05,0.002327610791837,5.535876417096103e-07,0.0003965427216933
Germany_other,UrbBuildDensity_origin,,,,0.2950325222820998,0.7754256913570663,0.4203843213097801
Germany_other,IntersecDensity_origin,,,0.005079346869182,0.7840666022172378,0.217684100010375,0.0618074629330467
Germany_other,street_length_origin,0.0031577632942183,,,0.0504460259391771,0.5434920218018865,0.7289079251153087
Germany_other,bike_lane_share_origin,0.02189295525785875,0.011437557045226523,0.009231434218850419,0.0105770486817561,1.1670426690366328e-05,7.569238431395605e-05
Germany_other,LU_UrbFab_origin,,,,0.1074556166004297,0.5389002553119127,0.1461998343560208
Germany_other,LU_Comm_origin,,0.004815124121282939,0.008212991148448725,0.3578779306402636,0.0326396147677188,7.980144871538727e-05
