param,bike,walk,transit,bike_p,walk_p,transit_p
Intercept,2.058997576428508,5.116968448396747,1.157947380434572,0.3960200951533604,0.060116926406600976,0.27225906503718567
Trip_Time[T.Daytime Off-Peak],-0.07742480805286973,0.0711768462935506,-0.015329713104056076,0.8364226176651942,0.6798165818589371,0.8493693151722987
Trip_Time[T.Evening],-0.8166588881998182,-0.7966737091162112,-0.9968205161890504,0.167737622476604,0.18911394657752464,0.03483705808679723
Trip_Time[T.Lunch],-0.46736452986844845,0.04952047061732355,-0.21136991808218306,0.14168801203950512,0.7765064346663082,0.3869485007519224
Trip_Time[T.Nighttime Off-Peak],-0.09404703900964628,1.6190263589030174,0.508883049148102,0.8831776455144306,0.02424894808518496,0.11653888349320399
Trip_Time[T.PM Rush],-0.2209940570555538,-0.3366528175584901,-0.2807475889336555,0.4295832212095354,0.1512369018621897,0.22136380557257132
Season[T.Spring],0.08395610884300055,0.08164970202880076,0.18153285357276588,0.528344942813356,0.543379517270734,0.2121091726592402
Season[T.Summer],0.37443220733899296,0.17817027002228714,-0.03461548362185249,0.2324276494632223,0.3537658951703434,0.7251440508028935
Season[T.Winter],-0.49085869208227123,-0.11865981735725432,-0.03773742338072746,0.028153941003869178,0.4081603295784317,0.6659497882685176
Trip_Purpose_Agg[T.Home↔Leisure],1.0300605480188931,2.2071425622593575,0.6915979337370101,0.00042952929281263,7.301379415010438e-11,0.09270031024050775
Trip_Purpose_Agg[T.Home↔School],-0.07247238234807625,0.6648498016892417,0.4613646348463156,0.7697444351936037,0.029849163524926864,0.28043807477110355
Trip_Purpose_Agg[T.Home↔Shopping],-0.09512274857380287,0.8838178838342479,0.295705772880374,0.6048614786490268,0.001599418090464117,0.36382930624517196
Trip_Purpose_Agg[T.Home↔Work],1.122865821563723,1.0405903680615587,1.0997181636972049,5.380228770315309e-06,0.0009019552161298243,0.003587365390526155
Trip_Purpose_Agg[T.Other],0.34063072933205407,0.6543759017743686,-0.0073257738312026525,0.42007702411215714,0.23875120882724804,0.7583910071907012
Occupation[T.Employed_PartTime],0.08090050388884332,-0.24298058954048113,0.1545599399798753,0.6405582131788837,0.3833526853980793,0.5020733295614002
Occupation[T.Home_Partner],0.1449432947510142,0.5255861899037869,0.6803741233469942,0.7623015384521891,0.3384633949967868,0.22953120863347326
Occupation[T.Other],0.3670067759219758,0.5427853810383336,0.07570401638034666,0.24157682226657062,0.1485376734950724,0.6996002579562249
Occupation[T.Pre-School],0.07574181513880418,-0.3454014146564036,0.10754305507631057,0.9999999999999983,0.9999999917979651,0.9999999980400119
Occupation[T.Retired],-0.7034943032060932,0.5061745178316936,0.8441639170434473,0.024330570780416106,0.07059439246263385,0.004146071937959643
