param,bike,walk,transit,bike_p,walk_p,transit_p
Intercept,-17.48794939726025,1.7133477285113048,-0.4164435819135285,0.8216000681020293,0.0743036155915725,0.7164146666124408
Trip_Time[T.Daytime Off-Peak],-0.15620371560228782,0.3247839315181684,-0.3217421985984371,0.4451457470361532,0.005145712066911902,0.0046144397872828055
Trip_Time[T.Evening],-1.0051784071102958,-1.0376396612994763,-1.1650712355055401,0.0007718567317224438,3.951474917619392e-08,1.3322644786172467e-10
Trip_Time[T.Lunch],-0.1319291180958779,0.03330913410530039,-0.6317962849640458,0.553166009515501,0.8096035653689423,3.774746904148888e-06
Trip_Time[T.Nighttime Off-Peak],0.0362817766668591,0.20643294625759884,-1.0035119128854912,0.7403901221624001,0.6227086151006266,0.010216879218127016
Trip_Time[T.PM Rush],-0.2802172280446754,0.2179116736961592,-0.8178848781184632,0.19347061735703522,0.058820409927564224,1.9470487327123237e-09
Season[T.Spring],0.13220248935903436,0.05483258136454681,-0.15752924502309412,0.44560957802519674,0.5556579083563109,0.1447518251257686
Season[T.Winter],-0.2586310483402518,0.016050402502402666,-0.013616821258502608,0.12330713304612116,0.6872107656127218,0.7404821450872416
Trip_Purpose_Agg[T.Home↔Leisure],1.5714155767769338,2.3185786348815705,1.493531091389033,2.128009702115122e-09,4.523693835476902e-65,2.92527667556896e-19
Trip_Purpose_Agg[T.Home↔School],1.4192427041337405,2.1846034239542824,2.1878001816643677,9.539090780449204e-05,8.200456216632446e-25,7.70820987561296e-26
Trip_Purpose_Agg[T.Home↔Shopping],1.159560072951843,1.2081498835630327,1.177242570889616,6.777139577007837e-05,1.8079465290125156e-17,2.5225124859129934e-10
Trip_Purpose_Agg[T.Home↔Work],1.6894081992138401,0.8454156853925187,1.0050966707429991,3.6860143563597917e-13,1.0077684196191862e-07,3.727056477165977e-09
Trip_Purpose_Agg[T.Other],1.0158183547097166,0.9229781479025726,1.580067327872381,0.009877427631211938,5.679866406790302e-07,1.5386618755602572e-15
Occupation[T.Employed_PartTime],0.04281485827912572,-0.1903751133771709,0.6513730256792977,0.7178883095854564,0.20900169757640308,2.23613229720005e-06
Occupation[T.Home_Partner],-0.3556631223643971,0.865252243527893,0.5754418137690884,0.5201468327476085,3.832299312793543e-06,0.03672470529459153
Occupation[T.Other],-16.819490377115063,-0.31515413306444545,0.6514666207515244,0.9903654717026681,0.46730411797485527,0.13431079128204182
Occupation[T.Retired],-0.2809097590854616,0.5838584716251141,0.7550721622601014,0.39676201272753964,0.0006820682263291907,4.776460156977464e-05
Occupation[T.Student_3rdLevel],0.8223723242223067,-0.33271216428635164,0.6736990869460912,0.029910501066514283,0.20273380301160818,0.002351184115032914
Occupation[T.Student_School],1.6688316700243042,0.16841570053871585,1.8780659699517557,0.0007626886063273388,0.5764190254913549,6.374902733917969e-13
Occupation[T.Trainee],0.3175593515669956,0.276137412424768,0.9219300762793734,0.4741838638294231,0.5322891948427159,0.0011959521127978868
Occupation[T.Unemployed],-0.14690533943600653,0.42605344862385364,1.0558043472969176,0.6607172325164863,0.015685243555202708,1.1294664483383717e-09
Education[T.Elementary],15.829231721223522,-0.012522553244255679,0.5884889353772377,0.8846073735928544,0.37467562056460996,0.5092304464931863
Education[T.No diploma yet],14.017713209248686,-1.9090016147747126,-2.2118650171630514,0.8925067948096245,0.0719430819392987,0.07635180924978127
Education[T.Other],11.76824538766229,1.3174760248236372,1.2801086766851193,0.8343206070965546,0.18316522991413314,0.1641448729464516
Education[T.Secondary],16.552410420051668,-0.06797529945976366,0.6380402556711997,0.846648613909962,0.3242989852362351,0.45632820876559566
Education[T.University],17.123343516500107,-0.3429048716606082,0.5908168598082287,0.819926604817997,0.12665526885158684,0.5044480305755201
Sex,-0.4504742957682318,0.04848277039245243,0.41978473206554184,0.0009944796385429398,0.48184842406982104,2.6377102195254982e-08
Age,-0.0010626966839703174,-0.0051733913546114585,-0.009273579075107924,0.7129024789866847,0.26653984899519056,0.02137860729234523
Trip_Distance,-0.0003101341926630726,-0.0019178953879536022,5.2161278467375594e-05,1.367572749572208e-29,5.323082000645921e-296,8.722275658985513e-18
CarOwnershipHH,-1.9874771253237529,-2.4676916152808124,-3.0932592607268385,2.0687236625615737e-15,1.5186427082882624e-51,5.052716674199317e-106
HHSize,0.13572044171898226,0.04879707298530311,-0.015093148617728532,0.00593614882440204,0.17423346892926103,0.6280429937643591
UrbPopDensity_origin,6.862427531831953e-05,0.00012347074386110307,0.0001728137002138879,0.14432029585354214,9.710912718978007e-06,2.924323737605316e-11
DistSubcenter_origin,-0.04837960431645282,-0.011275217574008166,0.009760618707539612,0.27074645409083103,0.599866311113678,0.6436346892326441
DistCenter_origin,-0.04368759398906357,-0.029795945439613742,-0.13145041498292617,0.16703462405667016,0.044075237310410034,3.3296595600708165e-17
UrbBuildDensity_origin,-1.1024656381272916e-08,-3.561216247971367e-08,-4.9576323649145676e-08,0.7547057311762878,0.155273028998652,0.03851556218192714
IntersecDensity_origin,-0.0028534795961795588,0.005563441922530765,0.0006610955820648372,0.52100935473005,0.05132571179404733,0.6798236630930676
street_length_origin,-0.0006528363140629389,0.008939825150155489,-0.0009895806226322059,0.7540002799669574,0.004813532576447321,0.6604186393836537
bike_lane_share_origin,2.2700571522832873,1.6820607300018708,-1.5970522081576048,0.017035518854607492,0.0066420711594939895,0.009057297850461754
LU_UrbFab_origin,0.4249197030147261,-0.1362255238324916,-1.0681723570684025,0.41861543263536966,0.6205016433609203,0.00015408795833548024
LU_Comm_origin,0.06216548013311864,1.1174254029662747,0.784257709767503,0.7776935449259593,0.02411015771640001,0.05914237445845405
