geo_unit_highres,geometry,area,Density_2012,Density_2017
101001,"POLYGON ((3830530.6466866857 3081636.830692337, 3830530.7460663025 3081636.820271381, 3830530.7667589304 3081637.0193084553, 3830534.4726644093 3081638.843982668, 3830578.2209187867 3081661.520071576, 3830620.582280736 3081607.078164187, 3830665.243853863 3081553.501718202, 3830626.477678103 3081518.8343862602, 3830626.3886445784 3081518.9443256794, 3830530.6466866857 3081636.830692337))",0.007511881219259865,9120.997214303568,10145.46162035095
101002,"POLYGON ((3830614.074572187 3081507.7607428166, 3830626.3886445784 3081518.9443256794, 3830626.477678103 3081518.8343862602, 3830665.243853863 3081553.501718202, 3830666.5006691157 3081552.0620852476, 3830730.6881389017 3081606.0959063843, 3830731.346494361 3081606.630492262, 3830730.7916010832 3081607.091091313, 3830756.906368629 3081628.2963303407, 3830760.6473960904 3081631.42516857, 3830761.0862997677 3081631.7815591297, 3830816.9678357234 3081677.430809559, 3830846.9579079673 3081671.1673895353, 3830854.4279952026 3081669.5792609965, 3830866.2931642067 3081638.7577196527, 3830903.00479625 3081544.465816383, 3830945.028197018 3081570.843957845, 3830967.349270075 3081534.2983011873, 3830941.5985225337 3081519.4934799476, 3830865.9526855433 3081478.934708515, 3830935.2775591346 3081348.5269862707, 3830970.2879152144 3081283.2866681893, 3830891.5077028256 3081239.6359540285, 3830865.7507010936 3081225.737190493, 3830823.226954378 3081188.747493761, 3830761.073636564 3081253.815910041, 3830655.2445846535 3081365.5163738765, 3830661.3230734477 3081368.903130792, 3830724.6648811814 3081403.2068111734, 3830626.7447786774 3081518.504567988, 3830614.074572187 3081507.7607428166))",0.09244225632613393,9120.997214303568,10145.46162035095
101003,"POLYGON ((3830730.556373829 3081112.9517329168, 3830823.226954378 3081188.747493761, 3830915.8774157343 3081090.4008896947, 3830836.8429334993 3081008.5474758265, 3830836.7435534946 3081008.557896436, 3830730.556373829 3081112.9517329168))",0.0165485356946682,1471.100842575339,1568.2876849135876
101004,"POLYGON ((3830823.226954378 3081188.747493761, 3830865.7507010936 3081225.737190493, 3830891.5077028256 3081239.6359540285, 3830970.2879152144 3081283.2866681893, 3830991.6983830296 3081242.8123739897, 3830986.167538972 3081222.4668203434, 3830968.7680577952 3081153.667702255, 3830963.0852033454 3081147.3219509725, 3830964.0423076 3081138.1672893595, 3831010.960582522 3081091.799051731, 3830959.872301845 3081043.936757003, 3830915.8774157343 3081090.4008896947, 3830823.226954378 3081188.747493761))",0.021799294886822158,9120.997214303568,10145.46162035095
101005,"POLYGON ((3830959.872301845 3081043.936757003, 3831010.960582522 3081091.799051731, 3831059.7675168407 3081136.0776233, 3831087.3572045024 3081111.554982036, 3831137.015949631 3081174.6576604526, 3831175.2632383145 3081228.4941305835, 3831235.540585859 3081267.143411251, 3831272.2617120566 3081292.769774916, 3831325.0458707362 3081207.154948884, 3831273.144680503 3081179.4985431116, 3831216.4795204876 3081151.436234181, 3831204.1651650653 3081145.081601582, 3831175.1348884916 3081130.6205893033, 3831128.2810901077 3081107.0627000714, 3831107.515665465 3081095.759212475, 3831099.4455001517 3081091.5752432547, 3831039.933754731 3081060.29030791, 3830990.6838585045 3081014.649718958, 3830989.0172825083 3081013.1142108804, 3830974.382716218 3081027.9283714206, 3830959.872301845 3081043.936757003))",0.02479596798288398,9120.997214303568,10145.46162035095
101006,"POLYGON ((3830935.2775591346 3081348.5269862707, 3831011.1920870948 3081396.502290949, 3831018.4323928175 3081394.636460891, 3831024.610263106 3081398.012803294, 3830955.0284977085 3081359.7356074746, 3830999.1054059598 3081323.7256121733, 3831050.8071358167 3081329.1695205057, 3831111.0549476785 3081343.3752498254, 3831129.8072293685 3081299.5579989203, 3831146.9093419015 3081290.118898555, 3831198.712229552 3081367.081158787, 3831218.2600342627 3081382.1340176514, 3831229.9197241534 3081361.897425004, 3831245.8242125586 3081334.1735188747, 3831272.2617120566 3081292.769774916, 3831235.540585859 3081267.143411251, 3831175.2632383145 3081228.4941305835, 3831137.015949631 3081174.6576604526, 3831087.3572045024 3081111.554982036, 3831059.7675168407 3081136.0776233, 3831010.960582522 3081091.799051731, 3830964.0423076 3081138.1672893595, 3830963.0852033454 3081147.3219509725, 3830968.7680577952 3081153.667702255, 3830986.167538972 3081222.4668203434, 3830991.6983830296 3081242.8123739897, 3830970.2879152144 3081283.2866681893, 3830935.2775591346 3081348.5269862707))",0.04718445378324306,9120.997214303568,10145.46162035095
101007,"POLYGON ((3831024.610263106 3081398.012803294, 3831018.4323928175 3081394.636460891, 3831045.7566019944 3081410.0811419147, 3831061.7351877303 3081422.6913526743, 3831085.352610947 3081450.7983140266, 3831097.842264418 3081468.502713497, 3831095.5662882756 3081478.499881436, 3831113.5391923706 3081448.4463936123, 3831135.0443234816 3081416.6140892394, 3831164.8565970454 3081373.8504134184, 3831198.5238155005 3081367.201518274, 3831218.2600342627 3081382.1340176514, 3831198.712229552 3081367.081158787, 3831146.9093419015 3081290.118898555, 3831129.8072293685 3081299.5579989203, 3831111.0549476785 3081343.3752498254, 3831050.8071358167 3081329.1695205057, 3830999.1054059598 3081323.7256121733, 3830955.0284977085 3081359.7356074746, 3831024.610263106 3081398.012803294))",0.01820734493577381,8259.51673853575,5836.448400716112
101008,"POLYGON ((3830996.11314417 3081434.0994059346, 3831009.019408187 3081444.2148740473, 3831023.973159556 3081456.630731623, 3831045.014731016 3081455.1286056107, 3831050.9276864408 3081456.9230722636, 3831095.5662882756 3081478.499881436, 3831097.842264418 3081468.502713497, 3831085.352610947 3081450.7983140266, 3831061.7351877303 3081422.6913526743, 3831045.7566019944 3081410.0811419147, 3831018.4323928175 3081394.636460891, 3830996.11314417 3081434.0994059346))",0.003696494181529309,8259.51673853575,5836.448400716112
101009,"POLYGON ((3830967.349270075 3081534.2983011873, 3830989.32795452 3081545.6757255136, 3831045.0965205156 3081575.7433669204, 3831095.5662882756 3081478.499881436, 3831050.9276864408 3081456.9230722636, 3831045.014731016 3081455.1286056107, 3831023.973159556 3081456.630731623, 3831009.019408187 3081444.2148740473, 3830996.11314417 3081434.0994059346, 3831018.4323928175 3081394.636460891, 3831011.1920870948 3081396.502290949, 3830935.2775591346 3081348.5269862707, 3830865.9526855433 3081478.934708515, 3830941.5985225337 3081519.4934799476, 3830967.349270075 3081534.2983011873))",0.024926274518118557,3018.809887186641,4461.548093619058
101010,"POLYGON ((3830816.9678357234 3081677.430809559, 3830850.519715243 3081730.552280176, 3830894.948363917 3081803.257494887, 3830914.3216831037 3081792.473549186, 3830954.780936453 3081764.1868729345, 3830969.495671145 3081756.9095262852, 3830989.1818519253 3081742.370466727, 3831001.238393618 3081731.750139389, 3831017.298984156 3081722.923229951, 3831031.978887823 3081709.5127451657, 3831040.3311491353 3081704.814023767, 3831061.301121204 3081688.1282979967, 3831076.7368711135 3081672.324689342, 3831106.068426664 3081633.635520382, 3831116.2144730496 3081615.2678804398, 3831045.0965205156 3081575.7433669204, 3830989.32795452 3081545.6757255136, 3830967.349270075 3081534.2983011873, 3830945.028197018 3081570.843957845, 3830903.00479625 3081544.465816383, 3830866.2931642067 3081638.7577196527, 3830854.4279952026 3081669.5792609965, 3830846.9579079673 3081671.1673895353, 3830816.9678357234 3081677.430809559))",0.042202541050866176,9120.997214303568,10145.46162035095
