geo_unit,Population,area,Municipality,geometry,Density
1,47525.77869127372,1.6924968518466055,Madrid,"POLYGON ((3158929.30222766 2031446.8546793899, 3158937.337927844 2031444.2965576123, 3158937.640502938 2031444.70692271, 3158938.2369684116 2031444.688237393, 3158939.8967354037 2031444.1535943635, 3158949.507755642 2031441.0577125738, 3158953.8831969677 2031439.648195168, 3158954.9535430055 2031438.5187239605, 3158970.188935341 2031433.635399736, 3158970.483419475 2031433.9358604923, 3158970.925366857 2031433.9658527689, 3158973.7103850483 2031433.0640196297, 3158988.9413430537 2031428.1319057506, 3159005.1391374907 2031422.8866455932, 3159014.1960956324 2031419.9538050215, 3159020.8491175906 2031417.7993676777, 3159044.969479695 2031409.9887280622, 3159070.3383421237 2031401.7738463269, 3159089.483704478 2031395.5769672564, 3159093.984627923 2031394.1201311345, 3159107.643870521 2031389.6991518228, 3159109.6622781903 2031389.0457985825, 3159117.516136216 2031386.5037347877, 3159122.4772733417 2031384.897981219, 3159125.669353512 2031383.8648078104, 3159144.1016914016 2031377.8988381766, 3159146.862032052 2031377.005464126, 3159158.659677946 2031373.1869300762, 3159179.738654224 2031366.364345912, 3159189.304597228 2031363.2721258253, 3159192.127820681 2031362.3594626351, 3159200.2782492414 2031359.667111892, 3159208.391086192 2031356.9872110654, 3159209.6606655098 2031356.6224486902, 3159226.1161805443 2031351.8950969668, 3159227.293962671 2031351.6477134228, 3159231.712761415 2031350.2681715053, 3159234.685814478 2031349.3398991614, 3159249.658903484 2031344.6648480252, 3159250.1116907704 2031344.5234396474, 3159260.3244223977 2031341.3347078597, 3159262.5077535873 2031340.6530794138, 3159272.271290246 2031337.6336765215, 3159273.3658000855 2031337.295267935, 3159282.33752338 2031334.5206610714, 3159290.4681042572 2031332.0063594545, 3159299.8540148977 2031329.1036900342, 3159316.091944107 2031324.076483135, 3159324.5509970756 2031321.4979759965, 3159342.480316511 2031316.033123119, 3159364.9134521745 2031309.195460679, 3159372.6232436956 2031306.8455174062, 3159376.225334415 2031305.7475942294, 3159390.0592153585 2031301.5309575312, 3159405.02048672 2031296.9708628247, 3159407.576983512 2031296.1313190092, 3159421.775430376 2031291.3472942319, 3159456.766300503 2031278.3866295964, 3159492.292953778 2031265.2275355214, 3159503.2529693833 2031260.754878698, 3159507.0342555866 2031259.211794042, 3159510.9337167153 2031257.6204815824, 3159517.6746585835 2031254.869601234, 3159531.044973499 2031249.284556287, 3159533.0699034333 2031248.4387828573, 3159544.9650831735 2031243.4698539523, 3159555.122007585 2031239.2364853928, 3159555.6239077672 2031239.0272819274, 3159564.567137649 2031235.2996333714, 3159569.9105148595 2031233.0726074942, 3159576.4647446238 2031230.3408707068, 3159583.259765336 2031227.5086362483, 3159584.7336737653 2031226.8943303921, 3159594.251625264 2031222.927083737, 3159598.0357699674 2031221.349971662, 3159603.598433258 2031219.0314197498, 3159612.9321280876 2031215.1411777828, 3159616.8113693586 2031213.5242387403, 3159629.7733714757 2031208.121683626, 3159641.1720720064 2031203.4008011182, 3159645.249331414 2031201.7120832324, 3159652.287184602 2031198.7973745822, 3159656.2929091384 2031197.1382553224, 3159656.8830852564 2031196.8938598828, 3159663.786929197 2031194.0346069196, 3159669.41769026 2031191.7037088699, 3159676.948955992 2031188.58593503, 3159687.512695769 2031184.2126957614, 3159692.01605451 2031182.3484248288, 3159692.271619995 2031182.2426748672, 3159699.595606406 2031179.0800307323, 3159706.7820238406 2031176.4899441132, 3159707.510803745 2031176.2967342462, 3159709.6617648154 2031175.7265943484, 3159719.130203471 2031171.611979794, 3159732.339182627 2031170.6942236957, 3159742.1116606086 2031167.3575866043, 3159758.278618684 2031160.5457766745, 3159769.7799089006 2031154.7066117707, 3159783.113557142 2031143.9101351318, 3159791.904650241 2031139.6249974172, 3159795.8282779586 2031137.5141471892, 3159798.0767120533 2031136.40124673, 3159804.359954942 2031133.2912936884, 3159814.216654446 2031128.412606004, 3159815.382828355 2031127.853316621, 3159824.5007577483 2031123.4500334107, 3159837.5448031425 2031117.150798159, 3159839.9245776813 2031116.001594987, 3159848.0571055943 2031112.074378002, 3159861.027752839 2031105.8105915901, 3159866.976261582 2031102.9379723298, 3159882.7109928764 2031095.3394272511, 3159897.719630524 2031088.1242965062, 3159906.9257940417 2031083.6985793523, 3159916.485765421 2031079.10293935, 3159927.2909659483 2031073.90853787, 3159928.9062134353 2031073.1321564696, 3159936.3954348527 2031069.5585523658, 3159952.1978985504 2031062.0182172896, 3159959.444269003 2031058.5605215454, 3159960.033809875 2031058.137989341, 3159960.0022078855 2031057.7687386123, 3159969.3723959094 2031053.2970418355, 3159976.543307052 2031049.8889957399, 3159976.944462146 2031050.2205253073, 3159978.164915325 2031049.803122433, 3159980.6077681645 2031048.641182948, 3159995.2333273003 2031041.6842052946, 3160003.196718169 2031037.896445301, 3160009.404600779 2031034.943558431, 3160023.4758888725 2031028.2504493697, 3160028.691997258 2031025.7695142312, 3160045.6589249074 2031017.6989863645, 3160048.331724803 2031016.427646545, 3160065.006746375 2031008.4961290671, 3160065.9044459984 2031008.0690846266, 3160081.05442729 2031000.8610877055, 3160092.1509350645 2030995.5835798853, 3160095.638864682 2030993.9247586883, 3160122.7875151294 2030981.012922165, 3160123.4400628735 2030980.7024874445, 3160136.8104520757 2030974.3435020417, 3160147.810257718 2030969.1120771365, 3160162.6958588124 2030961.7589942992, 3160171.8940950218 2030957.215374832, 3160178.805395255 2030953.8014304314, 3160194.068921476 2030946.2615397002, 3160199.127898833 2030943.7626767994, 3160211.826415964 2030934.448207405, 3160229.8031087527 2030934.2787011275, 3160231.259497596 2030929.9207208927, 3160233.4104233785 2030925.8506045018, 3160236.196913204 2030922.1796193721, 3160239.542757405 2030919.008181556, 3160242.7568554664 2030916.7689402802, 3160246.246022298 2030914.9975936995, 3160249.940952754 2030913.729244469, 3160253.7687509805 2030912.9891068353, 3160257.1393160047 2030912.783942008, 3160260.5027694646 2030912.9914605839, 3160263.762151382 2030909.96890307, 3160289.9481100477 2030885.6849614, 3160291.2595673893 2030884.4502064704, 3160297.721057643 2030878.3667365492, 3160300.515249094 2030875.7359011509, 3160304.986228264 2030871.5263167587, 3160312.541696795 2030864.4126991748, 3160314.2825691607 2030862.7736335176, 3160323.65620704 2030853.9482168145, 3160334.1835741387 2030844.0365194585, 3160336.2030212944 2030842.151960312, 3160347.9357575774 2030831.2031870675, 3160349.9124570186 2030829.3586429283, 3160359.8667866546 2030820.0695273592, 3160365.3396497276 2030814.9623294235, 3160375.0285357544 2030805.920946745, 3160387.8246747265 2030793.980026894, 3160396.510989514 2030785.8740937824, 3160403.9695624574 2030778.7954228304, 3160410.3700797325 2030772.8514049004, 3160412.9545692913 2030770.4510288003, 3160422.8808207894 2030761.232661431, 3160436.08977239 2030748.9656230253, 3160441.7951188115 2030743.6152023566, 3160450.433377559 2030735.5140641206, 3160453.8182247896 2030732.3398224274, 3160460.8800289417 2030725.717351081, 3160470.180475547 2030716.9953073796, 3160474.0398678957 2030713.375939159, 3160487.0615530433 2030701.1642507424, 3160489.052528283 2030699.2971169753, 3160504.7760443706 2030684.7382120846, 3160510.416143883 2030679.3167417361, 3160523.0816710787 2030667.1420470742, 3160527.4662764654 2030662.927418954, 3160545.056916047 2030646.018413978, 3160551.3012557942 2030641.1023525249, 3160568.13695928 2030627.8481978772, 3160584.6949134106 2030614.8126371405, 3160600.7818312254 2030602.1477806983, 3160618.2572827134 2030588.3313824323, 3160659.0718214074 2030563.6539286666, 3160645.8824272687 2030518.4073922744, 3160637.5694618803 2030496.5012081156, 3160631.9227733985 2030487.5666413582, 3160617.8500941223 2030465.2999416485, 3160614.2312515937 2030459.5741402325, 3160612.7257673526 2030457.1920477338, 3160602.0644351216 2030440.3230434314, 3160594.0283786263 2030427.6077235518, 3160583.8432765696 2030411.492141789, 3160576.2892158087 2030399.5395985388, 3160568.2266976354 2030386.7827179327, 3160560.1222566366 2030373.95920851, 3160550.1571036745 2030358.1916052233, 3160542.404514093 2030344.4982682911, 3160537.1289721895 2030335.1801368566, 3160532.853362037 2030327.6280319074, 3160526.7602994954 2030316.865702384, 3160516.501039779 2030298.744733324, 3160513.951311577 2030294.2413785856, 3160508.1949907113 2030284.0737541295, 3160495.2351315347 2030259.604253505, 3160493.072712199 2030255.521310991, 3160483.1694733007 2030236.8229485194, 3160477.288901247 2030225.7197056666, 3160470.1072796173 2030212.2147641373, 3160465.449366306 2030203.4552441507, 3160456.027246314 2030185.7367018128, 3160451.1036544023 2030176.7589177052, 3160442.1626021024 2030160.4550878946, 3160441.197561646 2030158.6953989859, 3160437.8572191037 2030152.604558051, 3160433.9279152015 2030145.4396551733, 3160432.8102218076 2030143.4014503919, 3160428.205468883 2030135.004876876, 3160422.9752097875 2030125.467716121, 3160416.700630147 2030114.0263163291, 3160414.1242760667 2030109.3284146828, 3160409.5557790976 2030100.9977592689, 3160405.3103773715 2030093.2564317337, 3160401.1721732044 2030083.7709634406, 3160393.3211131217 2030065.7749286492, 3160385.1283859597 2030046.9955954098, 3160378.869717203 2030032.6492968325, 3160377.4627036345 2030029.4245034608, 3160369.8919276525 2030012.0703303204, 3160356.123475044 2029992.2889657482, 3160359.4408764374 2029989.4587718938, 3160362.4144822643 2029986.268830855, 3160365.004286284 2029982.7617317068, 3160367.1754672145 2029978.9851185202, 3160367.8663843693 2029977.5976333788, 3160369.5151550043 2029973.386366364, 3160370.6434167256 2029969.0143252944, 3160333.4831585893 2029962.9502861074, 3160296.2679657964 2029967.5834004984, 3160243.794850761 2029965.0138231611, 3160229.327654126 2029964.2453641512, 3160226.7078219987 2029964.1062728465, 3160206.162932961 2029963.015149274, 3160175.697837282 2029960.527172245, 3160169.409514687 2029960.013675348, 3160141.9153804234 2029959.4258893477, 3160138.0475542615 2029959.3432251234, 3160122.1816272675 2029957.998365816, 3160108.2256714003 2029956.7496795913, 3160101.8089224403 2029956.1756287422, 3160089.217274029 2029955.0490487826, 3160070.4336086027 2029952.8758380215, 3160067.640822023 2029952.5526247737, 3160042.5771683604 2029949.6529129706, 3160039.7843903247 2029949.3297856515, 3160034.7345558554 2029948.7455687802, 3160001.879521765 2029980.8589010711, 3159993.04784507 2029986.9032917088, 3159990.1726347622 2029989.0236817682, 3159975.559346354 2029997.6732741687, 3159965.9285768108 2030003.387908011, 3159944.3943788894 2030016.1657883227, 3159924.734150551 2030027.8319276862, 3159907.148013387 2030038.2672489625, 3159901.9183853194 2030041.3704614998, 3159889.46358209 2030048.703625557, 3159887.078237146 2030050.1080510519, 3159876.3795059836 2030056.407145347, 3159867.332990952 2030061.7334582617, 3159865.910423545 2030062.5809407579, 3159858.8321178313 2030066.7977090615, 3159845.333862692 2030074.838978576, 3159838.4832483088 2030078.9201096087, 3159825.2879629447 2030086.7807843082, 3159812.117741338 2030094.626655163, 3159802.487223304 2030100.3637637424, 3159790.688512787 2030107.392716037, 3159776.176181376 2030115.8747150407, 3159771.5775289303 2030118.562431655, 3159768.767006853 2030120.205059732, 3159761.7936559543 2030124.2456499129, 3159752.893379039 2030128.7927700803, 3159749.263601274 2030130.4891242068, 3159746.8436583607 2030131.6200962453, 3159735.038029031 2030137.137373527, 3159733.669366696 2030137.7156320515, 3159730.701680148 2030138.9694269663, 3159727.7514158674 2030140.0395682615, 3159725.2417940805 2030141.1301718464, 3159723.2292714743 2030141.9039937947, 3159717.0008216086 2030144.298797238, 3159716.593443704 2030144.4554717974, 3159709.716189966 2030147.3129009206, 3159696.22464477 2030152.2410240634, 3159693.709021732 2030153.1599021293, 3159690.4711491526 2030154.342762945, 3159684.3142316584 2030156.2262173933, 3159681.0946961995 2030157.3866285481, 3159674.3341384567 2030159.2616568645, 3159669.0254323734 2030160.7337914808, 3159660.985476734 2030162.78179764, 3159650.6914423145 2030164.7180778268, 3159649.2612824375 2030164.9234573499, 3159642.931683575 2030165.8326790053, 3159640.314526082 2030166.3450632382, 3159635.351563757 2030167.5324981702, 3159629.1500508734 2030169.0899011546, 3159612.1888731187 2030173.834172886, 3159601.0352434497 2030176.9538586205, 3159584.2834548494 2030181.639418962, 3159575.281123623 2030184.157469876, 3159563.154397865 2030187.525547386, 3159545.35421677 2030192.4430124275, 3159536.2720676856 2030194.9522761973, 3159516.403410557 2030200.4413322783, 3159508.499977833 2030202.6278839721, 3159499.0506583997 2030205.2421764066, 3159479.162187697 2030210.7446918956, 3159457.097440533 2030216.866596146, 3159449.5382707412 2030218.9639245083, 3159438.2167570638 2030222.1050030403, 3159421.7897621305 2030226.688740128, 3159413.229902831 2030229.0770909414, 3159402.5604801895 2030232.0541619859, 3159385.243662268 2030236.8859382102, 3159383.5590908322 2030237.3561451025, 3159366.228430352 2030242.1917476074, 3159350.8367330106 2030246.4149123002, 3159349.558635745 2030246.7657032176, 3159331.791089176 2030251.6407211, 3159330.7796676336 2030251.9181285049, 3159326.8075691657 2030253.0080285973, 3159310.2389244316 2030257.7616393059, 3159307.9174085716 2030258.4288237656, 3159296.298766953 2030261.767635482, 3159295.211264518 2030262.0693183145, 3159280.416559622 2030266.2173659452, 3159274.6753710695 2030267.8272219005, 3159264.937662526 2030273.6931486998, 3159240.3034347408 2030302.4604050012, 3159237.2034796337 2030306.0984305665, 3159230.15852102 2030314.3659584941, 3159221.1579242814 2030324.9286765177, 3159217.1379010864 2030329.6466222869, 3159211.404378934 2030336.3753712159, 3159207.886839533 2030340.5035041547, 3159196.4299835814 2030353.8562153021, 3159187.17996224 2030364.7013033738, 3159184.6734293075 2030367.6400783695, 3159172.1156884474 2030382.3524986566, 3159167.8550678496 2030387.3441776317, 3159160.72377498 2030395.6991971945, 3159149.049332501 2030409.376739509, 3159148.2508814344 2030410.3121720634, 3159140.7803256586 2030419.0647218009, 3159130.1975433277 2030431.5228792785, 3159121.873871223 2030441.2539348106, 3159114.2945583384 2030450.2834438481, 3159113.110302848 2030451.6942211904, 3159107.2320988 2030458.6529815593, 3159104.169707992 2030462.2783904376, 3159101.0438245893 2030465.9787312977, 3159093.954884166 2030474.370921445, 3159089.4988210276 2030479.6460068792, 3159086.842038655 2030482.791060747, 3159082.802295408 2030487.5734301321, 3159075.43494511 2030496.2950946493, 3159066.129012638 2030507.311781667, 3159060.4557150435 2030514.028043572, 3159054.1834391756 2030521.4533066284, 3159047.8273831457 2030528.9776288678, 3159036.469582606 2030542.3588830812, 3159025.9489102094 2030554.650412378, 3159019.12368062 2030562.624360225, 3159008.059003328 2030575.5514657965, 3159006.630574242 2030577.220230055, 3158995.242951465 2030590.5246327014, 3158993.9222192355 2030592.0676299136, 3158982.1660413486 2030605.8023509786, 3158980.652780317 2030607.5703678625, 3158970.620377245 2030619.2913716894, 3158967.170109593 2030623.3190337182, 3158962.436041559 2030628.8453538888, 3158949.820876985 2030643.571789711, 3158947.761017639 2030645.9763088007, 3158937.1891826093 2030658.3172131605, 3158935.870033469 2030659.8570033824, 3158932.1438632207 2030664.2068317714, 3158919.248813889 2030679.2690525383, 3158889.2873897497 2030742.823781349, 3158887.2135099685 2030747.2229900702, 3158860.0886419984 2030804.7606164138, 3158856.952913555 2030815.3170744318, 3158853.3293014523 2030825.8049131546, 3158852.3474972667 2030828.64631271, 3158831.7354585733 2030888.3021989907, 3158825.771102122 2030905.5644866445, 3158822.7011825927 2030914.449454414, 3158821.895929603 2030916.7799017506, 3158821.1740686568 2030918.867247265, 3158818.4264764823 2030926.8111963423, 3158815.1239126064 2030936.4040709012, 3158813.57158843 2030940.9128611903, 3158810.47211712 2030949.9154767813, 3158807.610167339 2030958.228444508, 3158806.1163684884 2030962.5672845517, 3158804.2101417743 2030968.1041669087, 3158802.19700754 2030973.9515137726, 3158797.5210813466 2030987.5331386472, 3158797.130872015 2030988.6666704349, 3158795.5433904175 2030993.2777437544, 3158791.1395475576 2031006.0575156165, 3158783.9582994836 2031026.8971987949, 3158781.1010346077 2031035.1153465968, 3158776.7291594357 2031047.690214925, 3158774.143262877 2031055.1278197693, 3158766.6512911627 2031076.6762084118, 3158757.200717544 2031103.8586246362, 3158756.1925840937 2031106.7582346427, 3158749.1806588145 2031126.545912068, 3158747.5486309975 2031131.1514182915, 3158744.3812640924 2031140.1848653478, 3158739.6299841935 2031153.7351458953, 3158732.380775147 2031174.4095903258, 3158730.849883003 2031178.7278514, 3158725.988907901 2031192.4399578152, 3158723.2257041824 2031200.2345212207, 3158720.1904633427 2031208.578471563, 3158718.3869872773 2031213.5362851047, 3158716.376987002 2031219.0617191764, 3158714.0230633374 2031225.5325711374, 3158711.362282023 2031232.9225609836, 3158705.0664743083 2031251.3623392954, 3158702.872074671 2031257.7891993837, 3158698.7978706183 2031269.7221998314, 3158696.6669724267 2031275.927389793, 3158691.208949075 2031291.8214390976, 3158688.4383740104 2031299.889288693, 3158684.22606868 2031312.1556101618, 3158683.595282601 2031313.9927803413, 3158679.642328414 2031325.5037174996, 3158671.3629273954 2031349.613820157, 3158661.4855307853 2031378.2913629944, 3158653.843963928 2031400.4780999762, 3158651.2252645474 2031408.080765219, 3158650.6839499283 2031409.6527755593, 3158646.5709066335 2031421.5942555992, 3158645.4105540398 2031424.963237219, 3158637.631770091 2031447.5482245097, 3158630.931809753 2031467.0337492514, 3158626.77605654 2031479.120360897, 3158621.22015752 2031495.2785931411, 3158615.4773824564 2031511.980723224, 3158611.8694662917 2031522.4737821596, 3158610.929457195 2031525.2075460642, 3158608.253103357 2031532.3840233097, 3158601.7178480476 2031549.908078817, 3158613.9361570077 2031547.145771025, 3158624.10985119 2031544.845749587, 3158636.786264668 2031541.979853885, 3158655.2234903676 2031536.0234474058, 3158669.3673720295 2031531.4540616754, 3158683.6785291764 2031526.8306847347, 3158684.1146449186 2031526.689751778, 3158703.689339488 2031520.3658488265, 3158731.1310262145 2031511.5004030857, 3158757.5450805593 2031503.024365671, 3158759.0970513783 2031502.5263895176, 3158783.536038222 2031494.6839821555, 3158790.8740889505 2031492.3292823902, 3158794.0601735064 2031490.546776148, 3158798.6748724063 2031489.025107403, 3158804.921043703 2031486.9655623531, 3158812.518985797 2031484.5434898748, 3158827.757716357 2031479.6858154354, 3158832.024838132 2031478.325644428, 3158843.3437369703 2031474.6407438668, 3158847.450303685 2031473.3038114593, 3158854.1869982174 2031471.1106582226, 3158859.633175842 2031469.337615932, 3158870.271992621 2031465.874097941, 3158877.0971989073 2031463.6522584562, 3158883.3892766326 2031461.603849898, 3158896.7467853613 2031457.2552178982, 3158901.8401442645 2031455.5970702262, 3158908.0151685104 2031453.6312894244, 3158909.2973688226 2031453.2230384147, 3158919.116546909 2031450.0971477167, 3158929.30222766 2031446.8546793899))",28080.275977719266
