geocode,Area,Pop_2018,Density
14467,4.048176127158468,14845.0,3667.0
14469,47.54800108855726,33884.0,713.0
14471,14.045051172317327,19069.0,1358.0
14473,18.88082631669115,13451.0,712.0
14476,78.06023897966756,16667.0,214.0
14478,6.510753869352471,26578.0,4082.0
14480,9.512236583357787,28694.0,3016.0
14482,9.734437634466198,24997.0,2568.0
