param,bike,walk,transit,bike_p,walk_p,transit_p
Intercept,-2.4204643595030877,0.7433612932830346,-2.925951682010994,0.5401053164583491,0.3616771157328449,0.5386254746051878
Trip_Time[T.Daytime Off-Peak],-0.09022170673416018,0.08548911434171964,-0.3214355219176,0.6119141511057901,0.42671830713213277,0.0037870340216319123
Trip_Time[T.Evening],-1.1371000649715954,-0.9260382226721285,-1.2262729142877211,0.00015089559540245215,3.55739453246449e-08,8.130181122718554e-10
Trip_Time[T.Lunch],-0.23197368546132807,-0.25652927294014977,-0.3351618859496109,0.2334428712424625,0.03299631426842789,0.007137380706123916
Trip_Time[T.Nighttime Off-Peak],-1.2445306801321112,-0.11687162042685459,-1.5543439017717156,0.08168554901553839,0.7675547838792085,1.585361742502667e-05
Trip_Time[T.PM Rush],-0.6836165836874635,-0.045777512702390985,-0.5770868026312831,0.00261168368965157,0.6655337880953835,1.682381744380594e-05
Season[T.Spring],0.1310524064386,0.2517055701070949,-0.02109009875340105,0.5264235277356736,0.07056829795574668,0.6564286991341582
Season[T.Winter],-0.25609339528876035,0.03681330180204778,0.04213049474648572,0.04925126292769373,0.6356189161622856,0.5823265719582573
Trip_Purpose_Agg[T.Home↔Leisure],2.1381868009241503,1.8444151673791507,1.5425119660525963,7.095820467235901e-15,4.012533644084156e-48,2.959492552911241e-20
Trip_Purpose_Agg[T.Home↔School],2.244505219920587,2.1614760746571444,2.453243022888189,5.364194273244639e-10,1.2974692584517099e-32,3.394386982331782e-33
Trip_Purpose_Agg[T.Home↔Shopping],0.9631185278039093,0.7816556773586822,0.8777857306593786,0.002723723814414378,2.6591500656601795e-10,8.5001573517947e-07
Trip_Purpose_Agg[T.Home↔Work],2.3718114038257325,0.9119971313036122,1.688445330637373,2.140725862380812e-20,8.433692982830435e-09,9.832428337412212e-23
Trip_Purpose_Agg[T.Other],1.2144629248331915,0.7917142252072172,1.4312098854799118,0.0024737514184267895,6.139287480668835e-05,2.0760175845497198e-11
Occupation[T.Employed_PartTime],0.4370921691682883,0.12241754760530552,0.5160537178871204,0.05318480593381487,0.3665229846442126,8.712662463375609e-05
Occupation[T.Home_Partner],-0.2856683084622519,0.4706696170092394,0.7619099021873952,0.6148218813606148,0.014319671937348706,0.00421623578760927
Occupation[T.Other],-24.955273473959082,0.3163800665776547,0.4291505984844696,0.9947970514424955,0.31348481850730875,0.35902416385282127
Occupation[T.Retired],-0.20974855661604394,0.33957227703019843,0.6545621920566176,0.4896368422107369,0.03948090119250176,0.0005879145904549238
Occupation[T.Student_3rdLevel],1.5279853905725935,0.6326462575005461,1.2318792011594137,3.6717170785778167e-05,0.010016555454706795,2.293923256101618e-09
Occupation[T.Student_School],0.4941120928236139,0.7373945127499117,1.767361559025607,0.3599059346950265,0.012600576240386518,3.480636878610194e-11
