param,bike,walk,transit,bike_p,walk_p,transit_p
Intercept,0.19919503455933893,3.3395169081208813,-0.8163338868308982,0.3376815027265005,1.9718391367488167e-164,4.007475946298161e-15
Trip_Time[T.Daytime Off-Peak],-0.031059787828350473,0.10682065934439192,-0.12740387643977552,0.31384515337047025,9.493448432792691e-07,1.1832779851122196e-09
Trip_Time[T.Evening],-0.36543649881951473,-0.2810655136727976,-0.7440343861885098,3.171394669635687e-12,3.127130737969392e-16,4.1499754545281974e-91
Trip_Time[T.Lunch],-0.25599632445075854,0.06132317028392455,-0.26344003771984487,2.2870558112701603e-08,0.035715130367045635,1.0743783017675489e-21
Trip_Time[T.Nighttime Off-Peak],-0.4481397345683084,0.013938266856629189,-0.18339194841180717,6.276684318104249e-08,0.7504544273699767,4.98890251742628e-06
Trip_Time[T.PM Rush],-0.13483146439124943,-0.013892159655971228,-0.3238067721681454,0.00013403455548662577,0.5569021103543872,7.69309347023237e-43
Season[T.Spring],-0.1323046915822499,0.01656120460070796,-0.05500463227223313,2.346511347449939e-05,0.5238446530934776,0.025755700503602236
Season[T.Summer],0.16239759816946547,-0.07649985933262285,-0.10575270490901618,2.5258637533573873e-06,0.0512765474008349,0.001461124183145026
Season[T.Winter],-0.46463487195517916,-0.036424407826311095,0.06692944544492573,2.9800695099186715e-57,0.18872144195970708,0.003524040653594389
Trip_Purpose_Agg[T.Home↔Leisure],0.9078624933345003,1.5347684299799724,1.386248854950768,1.2724025487124549e-98,0.0,0.0
Trip_Purpose_Agg[T.Home↔School],0.8619658511764103,1.2946210572808972,1.7228916372230363,4.40936644120169e-74,0.0,0.0
Trip_Purpose_Agg[T.Home↔Shopping],0.2664733956902277,0.718949882947838,0.8959197213832228,1.8398881008441624e-09,3.9407015533221094e-154,3.758608400983599e-141
Trip_Purpose_Agg[T.Home↔Work],1.452450183318457,0.7839605468618074,1.6769270236710758,3.337196110337488e-266,1.4617079101152387e-140,0.0
Trip_Purpose_Agg[T.Other],0.3332816762653713,0.5350300245696746,1.115216098608726,0.00013313129443490634,4.880284601001288e-26,1.2336970408133179e-103
Occupation[T.Pre-School],0.42479179610679607,-0.09153605027558179,-0.07367102602820447,3.624674727306754e-07,0.1418345723572426,0.28060581109359506
Occupation[T.Retired],-0.23228524610705456,0.38324567496321893,0.5226843476139358,8.233558462393367e-07,6.877019173598056e-32,2.9171643804915e-67
Occupation[T.Student_3rdLevel],0.811709014762958,0.6311566396264143,1.3152448441540212,2.5917836188940404e-45,4.793577586220734e-41,1.7957796125279908e-274
Occupation[T.Student_School],0.8001590905209184,0.12390424279804119,0.8000601140031396,8.200069816940611e-30,0.009620401037935995,5.057750450866598e-80
Occupation[T.Unemployed/Other],0.05639560717156365,0.5817521908675567,0.4865184137744765,0.2113789962291444,1.3166721712510171e-112,5.419924870213087e-66
Education[T.Primary/None],-0.2769380358117839,-0.02763006728174296,-0.17282420498979204,0.04407031291536568,0.5445579117259702,7.0262021293019056e-06
Education[T.Secondary],-0.008664791670247892,0.05187097606555227,0.059795565639231975,0.7625747525087211,0.20384976869013932,0.058336115737310984
Education[T.University],0.44143442888188056,-0.08210676516223349,-0.042230013126801844,0.00042756017207575215,0.04366795692079994,0.17189207252346786
Country[T.France],-1.1033440935520904,-0.8800003475006067,-0.8118289458433372,2.563248289524926e-40,3.6292380917733205e-52,7.225251213036187e-94
