param,bike,walk,transit,bike_p,walk_p,transit_p
Intercept,-0.6813405722531481,4.467516080608491,0.5165531184202289,0.5632281546728873,0.01932389315155191,0.5701979949718888
Trip_Time[T.Daytime Off-Peak],-0.12137020644356965,0.1079568390586547,-0.1406079486923816,0.3616855792425933,0.3081982461582341,0.18127286015727595
Trip_Time[T.Evening],0.09089347145007871,-0.03650990573882936,-0.18863947273203105,0.679205657911147,0.7294219753906366,0.3943727355431722
Trip_Time[T.Lunch],-0.30013078342554106,0.0652978650216809,-0.3693847792927942,0.15325470953139494,0.5986597358234336,0.036027174123281075
Trip_Time[T.Nighttime Off-Peak],-0.5042889610478655,1.009123780834245,-0.1555448912062072,0.20856166362910072,0.030770433894733565,0.5039485658593095
Trip_Time[T.PM Rush],-0.1641783739804784,-0.22719367025469517,-0.4790425213898187,0.26621912674530535,0.062285561397992115,0.000840431704677624
Season[T.Spring],-0.06332889214165731,-0.04238172552368224,-0.11858745764062048,0.539894922585231,0.6530289556899914,0.21955184779910306
Season[T.Summer],0.15886627236092346,-0.083764950372838,-0.19784325085914548,0.24861546803185997,0.5174134484112575,0.11625145825230176
Season[T.Winter],-0.4044722728136023,-0.1791885517181474,0.02380532521838368,0.021543968580768753,0.08618048543201846,0.737359681621962
Trip_Purpose_Agg[T.Home↔Leisure],0.7090238905247028,1.6568219417220496,0.6009710814168925,0.006616966980470834,4.124512085222178e-11,0.00986119693024089
Trip_Purpose_Agg[T.Home↔School],0.6389013829231708,0.9205615444366076,1.1655840220224352,0.04410833621880515,1.3678418594351019e-05,1.6205777595290195e-05
Trip_Purpose_Agg[T.Home↔Shopping],0.4155373496033803,0.5735894215464971,0.7627141780139929,0.09403812478638157,0.0059805096487416665,0.004295448413930219
Trip_Purpose_Agg[T.Home↔Work],1.3190102650379074,0.47559272310092865,1.4607880301980474,1.390568284853139e-07,0.0224018309174694,1.939842956736141e-13
Trip_Purpose_Agg[T.Other],0.0476468749836745,0.6726708045575669,0.479493765480427,0.7437668733057228,0.021765991369797996,0.15233242960213106
Occupation[T.Employed_PartTime],0.31409690507808546,-0.24301738261691902,0.10679663875552523,0.03227336278528218,0.0948416215056344,0.4148614949768197
Occupation[T.Home_Partner],0.23554632029322503,0.2741458684323958,0.19791841241231245,0.3856914406647243,0.25975899891674087,0.47197445224332135
Occupation[T.Other],0.2732975606634535,0.11164000248224387,0.16716779234866128,0.24096662939084199,0.5605084439685183,0.4294376815743606
