param,bike,walk,transit,bike_p,walk_p,transit_p
Intercept,-14.448706298032937,3.4538694877810747,-16.97770790169551,0.9879128008969145,0.033395552376412965,0.9824821108431558
Trip_Time[T.Daytime Off-Peak],-0.16365616347991546,0.24435713891486102,-0.4695011831682053,0.7812560922441333,0.13217035641618466,0.057225121324388374
Trip_Time[T.Evening],-15.242217214412511,-0.7681232402147649,-2.508972696449249,0.9782683528533604,0.07197480302222915,0.013246333719090161
Trip_Time[T.Lunch],0.2680174203439133,0.3753729199958432,0.023168861419136946,0.6819325557976139,0.03642025854275896,0.8363989331592984
Trip_Time[T.Nighttime Off-Peak],1.26794600747912,-0.47501559234545115,-35.53455329581216,0.13702359888951685,0.4597215277072971,0.9949648554761602
Trip_Time[T.PM Rush],0.9535499504927837,0.18497578363500697,-0.6973879233945275,0.07444857136284136,0.36198286138352354,0.03418304541635985
Season[T.Spring],1.4571009844729668,0.775104043038178,-0.06401509065586439,0.13199568906732903,0.03179584258247828,0.8674759020533719
Season[T.Winter],0.32262616906003705,-0.17411800129479438,0.01288094251428234,0.5166226540676168,0.18471086580986587,0.8654286543248662
Trip_Purpose_Agg[T.Home↔Leisure],1.9907647101181252,1.3365117854282396,1.5813570136705544,0.055197421007087626,2.4095502132594867e-09,5.9071312385944685e-05
Trip_Purpose_Agg[T.Home↔School],-2.797211862066649,1.2087035256415772,1.6625593557976135,0.7007321585455779,0.000446380072329081,0.0007426170715869419
Trip_Purpose_Agg[T.Home↔Shopping],2.2422157037239696,0.7941869523693194,1.5744704530741664,0.03628057158061304,0.0004123965146521459,0.00010604157527449798
Trip_Purpose_Agg[T.Home↔Work],3.153955326468219,0.6524941206746655,1.5689657110282405,0.0032230881587466975,0.017165300836419053,0.0009246964551431746
Trip_Purpose_Agg[T.Other],0.5368903766870927,0.23607517750921614,1.7499298078995742,0.6696169049652072,0.4145957365326922,6.491252897632598e-05
Occupation[T.Employed_PartTime],0.6765511092148766,0.2889681011972459,0.936029036059876,0.26687169934899346,0.29860155638356767,0.012449009212943795
Occupation[T.Home_Partner],-45.05254383143247,1.4729932026278438,1.064070947129582,0.8440076754336525,5.318489328756088e-08,0.028167598479540874
Occupation[T.Other],-24.821085295073626,0.8505569528087589,-0.7235531432444369,0.9994603762873686,0.04632394032167092,0.4322412207068482
Occupation[T.Retired],2.3926067593258393,1.3582049727829557,0.924079831700328,0.00844241359159523,4.2542884096066686e-06,0.047889792037140444
Occupation[T.Student_3rdLevel],-22.375551397858253,0.4121354716396473,1.4605896021579814,0.9992141688860532,0.3880646192083934,0.023194278573589737
Occupation[T.Student_School],3.091596468335138,0.7209875202396026,2.5801630580579293,0.03410485372018494,0.15478874276760532,0.00010453558894364108
Occupation[T.Trainee],-4.87167350964568,0.3349443052819546,1.6276000767550356,0.2727586522556024,0.5631751080326306,0.01314471071617894
Occupation[T.Unemployed],0.6050700437340977,0.5728324741502561,1.0131140841065953,0.4900480458056302,0.022974908942616987,0.012868025519315651
Education[T.Elementary],9.610374560377537,0.6548395085843295,16.114155587646604,0.9922013718198276,0.38845013828552566,0.9837216693329051
Education[T.No diploma yet],9.00316653844863,-0.03333131022689654,13.623350875082021,0.9924817130244894,0.8729353205415288,0.987501627226911
Education[T.Other],-6.045222113155933,0.8422659273525472,16.108255461150236,0.9993061063938061,0.3086497730148541,0.9840767790613767
Education[T.Secondary],11.878950226814982,0.5101028689695517,16.0890147768849,0.9898395053068969,0.47710282747534827,0.9837763689916085
Education[T.University],12.093774652740457,0.5161601151665898,16.071369848502307,0.9896196438000942,0.47534850562794506,0.9838811257670971
Sex,-1.4147718853004574,0.13145719221098234,0.4430853673917938,0.0028982148925706603,0.30546974450261327,0.015204763921403606
Age,-0.010122357801521934,-0.006696654917868089,-0.002642222576483017,0.5970556720917843,0.3268613465882281,0.7016781614210513
Trip_Distance,-0.000496846203067473,-0.001552231559447705,7.656308462489164e-05,0.0002106272291349316,6.669131641920322e-101,0.01753152841404744
CarOwnershipHH,-2.2462970199595214,-2.3732715895686263,-3.2422156199473102,0.005571787459936008,9.106905710370921e-22,1.4950747538533422e-34
HHSize,0.29730030203324365,0.09288820001350351,0.13158632771320905,0.17040859474409883,0.08008864365435528,0.04828635074680213
UrbPopDensity_res,-0.002329517013367293,-0.0015316286356875006,0.0065701183562658725,0.8042254461455838,0.6017548844773697,0.1674743849068897
DistSubcenter_res,0.2601324012750056,0.24811171586557734,-0.17227541288988343,0.44342387555216684,0.060715850189387605,0.1943866590949125
DistCenter_res,0.09254037036279594,-0.28338139215879804,0.21054959546785215,0.7974886197362773,0.06134970976480565,0.24332919572671227
UrbBuildDensity_res,0.10874323795032972,0.19101370994143319,0.09563856974664031,0.44410638166345184,0.00015768957588033916,0.19149380256490275
IntersecDensity_res,-0.0038160886471564023,-0.009145856681859717,-0.0099774502792743,0.7345721111546253,0.12986265544651304,0.21793938152943362
street_length_res,-0.013003182147560513,-0.013701162914628143,-0.017922301789453206,0.564692030440135,0.12912841057518443,0.05466691796465703
bike_lane_share_res,0.11599934366609746,-0.0938559177493995,-0.06596023985421827,0.3469762627194424,0.08501058803752236,0.40775767652320216
LU_UrbFab_res,0.007714967756754205,-0.003505894246889325,-0.0005166182575911729,0.47242925387704016,0.5804239270364999,0.8845839296453905
LU_Comm_res,-0.015692692539528864,-0.009993884146134925,0.0016728364752838533,0.5096814934607642,0.2841166406933716,0.8828308220791254
transit_accessibility_res,0.06613503763062994,0.09110969692095744,0.02597885062635292,0.4783599392792761,0.008993261624557146,0.571431528642436
