param,bike,walk,transit,bike_p,walk_p,transit_p
Intercept,-25.060354653197518,2.235909647281534,-1.7090768808934929,0.9408499365946005,0.017423351165507858,0.04127491413438477
Trip_Time[T.Daytime Off-Peak],-0.05384127825694199,-0.011728523856261764,-0.07641334594734915,0.7283054380802864,0.8116089514461554,0.34142085548129847
Trip_Time[T.Evening],-0.5675376427667413,-0.6352004457261343,-0.9065396498803868,0.02346993699467878,6.485198291915533e-07,2.3177031523403282e-11
Trip_Time[T.Lunch],-0.3843874003388278,0.11359701612054672,-0.2758863214697651,0.09536334381820818,0.26401895312600787,0.0035339266802684403
Trip_Time[T.Nighttime Off-Peak],-0.034854134922225846,-0.2851946976173803,-0.40581018383981704,0.7968086546789765,0.10043652001313241,4.5968586315500095e-05
Trip_Time[T.PM Rush],-0.14320823426332735,0.037163428745104,-0.503756834468105,0.4784194179233389,0.6764736766506012,1.087445839499955e-06
Trip_Purpose_Agg[T.Home↔Leisure],1.2886327100789157,0.9830368207486043,1.4750743422604824,3.043175217435884e-08,5.223607628962171e-28,2.9600444350405696e-34
Trip_Purpose_Agg[T.Home↔School],1.2733761707160174,1.8406179018984337,2.4839033078262083,0.0002477466982259489,2.9110083198142112e-39,4.652169537291987e-48
Trip_Purpose_Agg[T.Home↔Shopping],1.099521428202019,0.7004796490565935,1.0962631634555777,7.398315166396806e-05,4.509752655475565e-12,2.0634775574566804e-14
Trip_Purpose_Agg[T.Home↔Work],2.2469956949810035,1.2379909668332028,2.0470903030352674,3.945497984191257e-22,9.590855678633284e-28,6.519460009293292e-62
Trip_Purpose_Agg[T.Other],-25.77352164439275,-0.31665252951859413,1.214857097697667,0.9994362131778421,0.5038500219501167,0.003571368155490927
Occupation[T.Employed_PartTime],0.13011029614677055,0.15335566189345035,0.361141346879344,0.5148232187092288,0.21856273017393474,0.0026621122529137914
Occupation[T.Home_Partner],0.9808920797276967,0.798705529072681,0.706513120989756,0.012833476642019465,4.3596626198449517e-07,0.0003246577622152244
Occupation[T.Other],-17.067166234490077,-0.07466835162824495,0.0078006124671887445,0.9928453852272667,0.7852530485523634,0.8390586759165132
Occupation[T.Retired],0.35060657371438436,0.5793492434457134,0.792687103288649,0.17429914289297121,5.157611894808441e-06,1.2467183580297548e-11
Occupation[T.Student_3rdLevel],1.718343036156881,0.35823834146772077,1.2031900731890837,3.558900622413876e-07,0.1218090772222947,2.082667329774239e-11
Occupation[T.Student_School],0.8950726277872791,0.6283622912006135,1.4548834289320722,0.033367761395461736,0.0014873684526406673,9.09487253566898e-15
Occupation[T.Trainee],1.0951338696841895,0.46177878992313737,0.9526044221559558,0.24989233523766988,0.40597942788230806,0.011803113244515008
Occupation[T.Unemployed],0.3680764254565284,0.5475783538576859,0.6752395956323154,0.23438273562373318,0.00013389570439280676,1.3043366469745424e-06
Education[T.Elementary],19.453221010998128,1.5655136287455602,0.6976511806559912,0.9641211969238054,0.03178051880744929,0.2738108817983287
Education[T.No diploma yet],18.084253233353145,-0.10610135725387472,-1.5597514441358682,0.9717968127667034,0.7695671544463084,0.01859229561343242
Education[T.Secondary],19.382349429695587,1.3064065782416954,0.679656969210883,0.9638856643669612,0.06794449980700387,0.2770914127292591
Education[T.University],19.996895401082135,1.1876041613213772,0.693050454431969,0.9607466443397135,0.09685364835615672,0.26704529202896676
Education[T.Unknown],18.100388800267705,1.7370602541589442,2.0442457117996615,0.9959455879117494,0.03190294245911254,0.004441673386361886
Sex,-0.1974726902346139,0.2595096895233157,0.5498832711933064,0.1032445424987635,1.6694245915702874e-05,4.219211217986467e-26
Age,-0.005975718444142671,-0.005467367761621179,-0.007100174097313124,0.31731344256491745,0.09952042999126931,0.008535506147147051
Trip_Distance,-0.0004477851640174151,-0.0029490179235339806,0.00013271017087251684,1.9580240227089263e-34,0.0,2.499808906968614e-110
CarOwnershipHH,-2.2918812252313643,-2.540129081683493,-2.870977609196818,1.738062083195358e-55,2.452454110151277e-153,8.750950718155008e-247
HHSize,0.1727145778881956,0.09138946602782398,0.0758821031801835,0.00015450056282612058,0.0001877466484911213,0.00030340497524862124
UrbPopDensity_origin,4.965467335594791e-06,2.1230836676119773e-05,1.4423260835261385e-05,0.5441309404666516,7.956920924194902e-06,0.0005821583637416578
DistSubcenter_origin,0.05466648067127056,-0.021392803902688735,0.009635801370928747,0.17948522560110958,0.15749413709315066,0.5212213750414434
DistCenter_origin,-0.03570016635548329,-0.06036369353322267,-0.08034230868380521,0.2699960374947911,1.0197413410703085e-05,2.7369458776401447e-10
UrbBuildDensity_origin,3.2944627171176635e-08,7.795016125985254e-10,-2.8511282938972936e-09,0.24326021665873127,0.7641510099087548,0.7183802893385562
IntersecDensity_origin,0.020591633715756577,0.007101433258792174,0.005702251959784154,0.010510000157482175,0.02517435009680493,0.05650442228979469
street_length_origin,0.025340858738514688,0.006134796589732987,0.0013448868679384212,0.015822935255971952,0.09571501818529868,0.6115170323204148
bike_lane_share_origin,3.1082622924387246,-0.8448467808560891,-0.5658015022439044,9.226039317402102e-05,0.05627010216012764,0.16406411087651632
LU_UrbFab_origin,-0.5763124604697786,-0.40816144588364234,-0.5477314906550228,0.37841241094961353,0.19263122458373239,0.04437059173521271
LU_Comm_origin,0.151866208656248,-1.2143708226166872,-0.208596804202348,0.7256775482631902,0.0009340269173487486,0.5448882772626362
transit_accessibility_origin,2.6544097472727242e-05,0.00010618133075620818,9.669360504175825e-05,0.6648215429560735,0.004349726400221115,0.0015806147528486852
