geocode,minDist_subcenter,Distance2Center,wgt_center,build_vol_density
001,1.4740852803329685,0.6143683794982777,POINT (3630228.5153265814 2315948.8697269917),10472435.729757639
002,1.6043608508357277,0.5013173784349693,POINT (3630080.6636564434 2316774.7292210404),14997040.87346419
003,1.0285518341523885,1.490222513118978,POINT (3629376.3847797806 2317478.9034556574),6319062.582494354
004,2.110674610056213,0.4924633704172712,POINT (3630832.5884278803 2316863.187429357),12622509.352209775
005,0.56382199392302,1.4489872554214838,POINT (3630398.3478192156 2315054.5827936144),6819057.875244254
006,0.8566526384261421,3.090829754625274,POINT (3629058.245872956 2319233.9666437665),6843979.948090781
007,0.797136927756086,2.61856029799876,POINT (3630047.6823511934 2319079.1988637624),4294802.698647532
008,1.9544785287212665,1.6120320490550633,POINT (3631350.0535632 2317869.692033587),5723327.181471934
009,2.0642901636226108,1.6396197758223283,POINT (3632023.2168289823 2315893.2352175904),3706463.0544697638
010,1.2668458045917221,2.2974837299147466,POINT (3631764.213987723 2314581.616700847),3561359.907677466
011,0.6449948540232026,2.6375546286287816,POINT (3630612.154736693 2313864.830985679),4408886.852963609
012,1.2053709297340187,2.305084556696482,POINT (3629295.1337259864 2314534.876066182),3876578.4845440243
013,0.6601757958361524,1.7328778029449377,POINT (3628858.241650367 2315945.4776818287),6041964.3967996705
014,2.2323758566360734,3.3238022603583373,POINT (3628328.0872916877 2313983.960124832),3853485.256638354
015,2.3480326567443583,3.699017811930196,POINT (3627457.6311460403 2314396.0217374144),3977793.109407181
016,1.0224058936408225,2.998583213210306,POINT (3627513.453131201 2316231.5990182306),4127588.4729383467
017,2.318511040876237,4.119273113578403,POINT (3626601.770615604 2317831.247028496),6164165.46271823
018,2.2210510631217564,4.43753953338823,POINT (3628153.7615299965 2320266.5530863455),1607731.993577841
019,3.31145813504011,5.242681084339453,POINT (3630209.2503089984 2321734.612647491),2146130.2636327953
020,2.7816116036645315,3.9407606428579935,POINT (3631645.2413972495 2320270.678531289),2247621.041531147
021,3.7297227294746396,3.672277094779497,POINT (3633197.0969900233 2318992.2453505322),3443985.4152169647
022,2.850794971715799,2.506932183114841,POINT (3632999.468733052 2316306.6996553717),2956063.361917905
023001,2.2309157829335162,5.774438910067729,POINT (3634231.271975416 2312092.9880676838),1621811.0535015399
023012,1.17190944413932,4.704797530247129,POINT (3632711.4139537974 2312347.317959972),4417113.104904197
023030,0.8292140158522862,4.374484831595507,POINT (3633203.36155806 2313060.820762411),3661328.2861570776
023032,0.9192975195148049,4.230726898981126,POINT (3633417.0465547447 2313435.7073424337),2674810.502499951
023035,2.272280486273393,6.012031690721541,POINT (3632692.1457811478 2310901.873355806),1071381.7174738261
023043,0.812439104010748,3.499690538599722,POINT (3633047.4241441786 2314100.3200014126),3092036.2711366997
023044,1.241526532890852,3.414467932726632,POINT (3633256.240194466 2314484.626274353),1938257.3625856042
024,0.5177403377811008,4.635911825874868,POINT (3630854.1819519815 2311877.637660008),1995445.6373016692
025,3.3638123865690504,6.033750218730972,POINT (3627136.199897509 2311490.909207),3409600.9935935917
026,5.789549564398566,7.313128130089617,POINT (3624509.26027788 2312305.613199892),1850236.1519912898
027,4.194301254367848,5.562331385011186,POINT (3626163.158143928 2313016.993661777),5136932.551837682
028,3.63348701964784,5.334729462215946,POINT (3625685.7223717286 2314201.7247003545),3775905.3938902942
029001,3.252517278365331,5.251984684517217,POINT (3625248.8813799154 2316404.62513851),1182996.2557549162
029010,3.604028902767588,5.546920447248579,POINT (3625055.17447097 2315440.659919324),1437025.0200616398
029015,2.4130680734060443,6.1521835993377785,POINT (3624394.811579508 2317258.9712710297),1276711.1412519587
029026,1.0653822327133307,7.186453882195414,POINT (3623579.680693031 2318437.6016335953),10007315.391823005
030001,2.593688206456107,6.362395277658393,POINT (3625769.8171595866 2320755.0492318454),1721291.0156114914
030002,2.674912812947909,6.798161899607873,POINT (3625575.86486961 2321186.9924718244),3625774.7869998445
030003,2.969110603423721,7.012420369092673,POINT (3625970.7691295356 2321853.513533643),1791361.7390774859
030005,3.3152101074389337,5.471406127882883,POINT (3626684.548536269 2320421.557744589),2384102.1059535276
030006,2.808829204733849,5.890665171786861,POINT (3626139.486501633 2320460.5376146003),2997325.327427827
030010,2.2893874830606493,7.610592520044322,POINT (3625147.794920648 2321910.6394534023),3202882.502311489
030014,3.615312331179474,6.090860447905552,POINT (3626670.8627178147 2321236.695965548),902612.0247251367
030016,3.0789635174588224,5.032166025172908,POINT (3626575.3295038478 2319649.548602822),1357498.8251808065
030018,2.5512258363059606,5.3980010897493775,POINT (3626050.6034096163 2319556.351705288),3167162.275448379
030020,1.7062958924491574,6.479612736752756,POINT (3625102.739559932 2320085.381564125),3502226.5957450964
030023,0.8733865390028872,9.027562882622341,POINT (3624082.618173235 2322849.3387127486),10254028.916854931
031,5.393381508773667,6.224682811641504,POINT (3633767.362257076 2321798.209130129),1524492.1374513092
032001,4.056862779852488,3.9014823910435537,POINT (3634353.7250855295 2317108.5785181746),1942845.840262116
032003,4.898641377247287,4.463526513990548,POINT (3634754.8461956126 2317848.833864039),1216577.6785774177
032005,4.91211493568,5.376316415624637,POINT (3635842.818003087 2317099.2278254605),832948.8559649005
032006,3.7823474601496545,4.689232447571631,POINT (3635177.7008418003 2316171.342454857),691613.615320916
032008,3.486199491236417,3.78594851084928,POINT (3634285.943744727 2316493.992624134),2222831.1088316557
032010,4.654847943179994,4.201799476914464,POINT (3634154.259588179 2318574.0071616075),1493819.7496858402
032016,3.2322081781879515,4.966893529856944,POINT (3635279.7220473853 2315149.3377599586),539818.2157432574
032020,2.654467892241364,4.283035442779765,POINT (3634568.9963294603 2315162.9654174456),627138.8068980273
033001,5.366851800743876,8.816239345464249,POINT (3636924.607119057 2310462.575088477),1304366.4978127987
033003,6.662997113186184,10.175749452649281,POINT (3637592.5300087095 2309203.295607012),758564.0106142405
033006,4.681743429065948,8.231564006968133,POINT (3635929.638906003 2310313.1051931335),992273.2535648982
033007,3.9712696312594233,7.4711443665361985,POINT (3635666.32074802 2311103.044555103),925096.9918480831
033009,3.662572833430977,7.048174491839014,POINT (3635732.479271387 2311777.9321963876),10090932.362515343
033010,3.8445111090981943,7.09457210334441,POINT (3636095.164578064 2312137.995108447),222521.9702483016
034,2.2877420114173597,6.831207115103656,POINT (3632091.785100625 2309856.837286136),1337713.1887183841
035001,7.261513469560806,10.726559463494363,POINT (3621579.814105124 2310542.705184),1641285.8654538342
035002,6.559167607361652,10.754348404620012,POINT (3621167.236156147 2311156.262670862),949985.1714591444
035003,6.869531395681156,9.559448375858826,POINT (3622473.7439836627 2311307.47964752),711506.9638044955
035004,7.741312628263772,10.807249156480218,POINT (3621999.090378932 2309826.8320907773),1497260.4366625277
035013,7.318405775844107,11.55420687681452,POINT (3620756.356713903 2310290.2405790943),1209769.5541576266
036001,2.892217182945962,9.952504759555541,POINT (3620683.3861264274 2314860.962768526),948155.1321174521
036002,2.3972133827150297,10.984591219302084,POINT (3619604.3411221337 2315105.0584699204),792932.2378622554
036009,2.193650786635126,9.425222702857557,POINT (3621088.728319742 2315987.371129538),1034337.7934039794
036011,3.100124531648908,8.351879067614755,POINT (3622168.178681163 2315921.5214169594),1423373.1467016998
036012,3.456749889632744,8.343708735007723,POINT (3622231.5850249142 2315381.6131016407),1696128.3243530446
036014,3.7967189377245325,8.9152503944133,POINT (3621814.257022569 2314490.1346997637),848805.8199973687
036018,0.9156963587675646,11.188396179456571,POINT (3619312.085262024 2316603.7925057714),1695916.8324224309
036025,3.912323599322124,6.871936931867607,POINT (3623688.286983758 2315592.2098370614),837387.9437764067
036026,4.256607866942682,9.5844681763162,POINT (3621344.749748555 2313663.907079055),1679048.7857926423
037001,2.5177417356904987,8.544735646336083,POINT (3621970.8926938716 2317016.5615416523),2073966.7452867194
037002,1.5133412296496964,9.623083104147907,POINT (3620972.1675046 2317850.6059265872),1516934.5569962172
037006,0.37237558706672536,11.415324510293104,POINT (3619127.741914151 2317490.646104386),5109173.82424023
037014,1.5800633215476845,11.64810983994666,POINT (3619131.412704484 2319036.4711210057),1276839.4449854274
038001,1.9750927033125156,9.195284179926766,POINT (3621621.0724380584 2318891.212349292),1670215.9003117527
038002,2.437935086657738,9.981480544044164,POINT (3621081.0256402465 2319803.4642213043),664750.3673440896
038004,0.5489971948345914,8.163134359164054,POINT (3622979.732067983 2319675.268932932),23498162.44662661
038006,1.5598479579106908,8.391663841305673,POINT (3622339.808164573 2318457.368446283),3148129.0709931487
038009,1.9751082500098125,9.435006093278515,POINT (3621258.241458998 2318399.7997394516),5039063.022606531
038010,1.725374146536286,9.958615400684788,POINT (3620778.2147459593 2318658.914582162),1904773.7900398993
038011,1.2620084387510155,10.898436985742856,POINT (3619829.686564188 2318718.1839224324),2814213.4118136615
038013,1.9700839789346247,8.45148052611111,POINT (3622188.1950659505 2318030.1705204146),2839428.759409138
