grid_id,Num. Bldgs,Sum Bldg Footprint (m2),Sum Bldg Volume (m3),geometry,area_cell,centerpoint,dist2center,DistGroup,group_mean,group_SD,cutoff,isCenter_dist,isCenter_regional,isCenter_regional_dist,contig_group,type
592805,1145,219483.52533941716,2859106.9727823106,"POLYGON ((3783000 2541000, 3783000 2542000, 3784000 2542000, 3784000 2541000, 3783000 2541000))",1000000.0,POINT (3.0889539218282085 45.761505886876044),1500.0,1-2,1829399.7296047232,1024990.9482384732,2854390.6778431963,True,True,True,0,subcenter
594880,1982,383318.5817430962,4208685.418534457,"POLYGON ((3785000 2544000, 3785000 2545000, 3786000 2545000, 3786000 2544000, 3785000 2544000))",1000000.0,POINT (3.11113327316187 45.79006917700228),1581.1388300841897,1-2,1829399.7296047232,1024990.9482384732,2854390.6778431963,True,True,True,1,subcenter
597978,150,182743.5253632123,1824813.8187635262,"POLYGON ((3788000 2539000, 3788000 2540000, 3789000 2540000, 3789000 2539000, 3788000 2539000))",1000000.0,POINT (3.15518571694275 45.747730430727074),5700.87712549569,5-6,391535.13873070385,447542.95535208314,839078.0940827869,True,True,True,2,subcenter
596956,68,140107.22923758248,1832939.763474323,"POLYGON ((3787000 2550000, 3787000 2551000, 3788000 2551000, 3788000 2550000, 3787000 2550000))",1000000.0,POINT (3.1299292263636302 45.845523347530104),7382.4115301167,7-8,235636.31091044922,400551.3048752988,636187.615785748,True,True,True,3,subcenter
600040,1008,291094.1857558949,2193766.8711600564,"POLYGON ((3790000 2537000, 3790000 2538000, 3791000 2538000, 3791000 2537000, 3790000 2537000))",1000000.0,POINT (3.1830170602457986 45.731448730772705),8514.693182963201,8-9,233435.38985579435,496869.90569924266,730305.295555037,True,True,True,4,subcenter
