geocode,minDist_subcenter,Distance2Center,wgt_center,build_vol_density
101,2.1364002439907326,1.0237775015175083,POINT (3831620.9785925224 3081516.6044229516),29674499.572852425
102,1.8836975051929796,0.29601144268618695,POINT (3831634.8266207827 3080763.5233510137),12430598.74852044
103,0.8451428173008089,1.16607955566015,POINT (3830338.6312128766 3080395.290542814),7467772.976180359
104,0.29501332737306557,2.144654680166738,POINT (3829371.8722915417 3080234.2629990894),6090136.59732233
105,0.8466190744379004,1.7298764415162167,POINT (3829931.0728385723 3081228.656342213),10175202.324596915
106,2.0263471531184787,1.8656258554703953,POINT (3830893.9283363842 3082264.4367291466),4861325.077422691
107,1.3530884226133295,2.091190682831359,POINT (3832756.6756566362 3082171.479813213),4600214.546408251
108,0.7655009318673094,1.4050178024622664,POINT (3832847.0208371365 3080100.4879356567),11283916.698455296
109,2.220488925742532,0.9767120706850411,POINT (3831494.151150081 3079523.305441821),6616656.620935125
110,0.8511144665469292,2.7832854916356773,POINT (3829296.7530660885 3078799.299827671),5263479.576071712
111,1.152949185356494,2.9400415706467493,POINT (3828671.361846721 3081301.654935084),5108511.788383178
112,0.8502801365605527,2.7239421290239925,POINT (3834174.2211029106 3079981.924508378),4914227.673561372
113,2.325821138751043,4.214095411044523,POINT (3827412.7109590187 3081525.996310354),4312089.557548888
114,4.188057787897107,5.942677988054087,POINT (3826056.1015912658 3082883.1474534916),5315545.018107563
115,2.5638699876221267,3.9812259613059813,POINT (3828180.817289613 3082698.450884156),2613559.9938579462
116,3.0534052273029233,3.9202074899283863,POINT (3828988.8141795075 3083510.3110369276),1659533.521835243
117,1.276803702791375,4.8158029197914205,POINT (3830847.497076461 3085271.3936849777),3148293.6741515254
118,0.6963181962444999,2.9201498904327683,POINT (3831810.3859798065 3083403.60739876),5290608.1519090235
119,1.2743292683678225,4.027045474439112,POINT (3833723.054314629 3083857.8452566206),3112052.8583079027
120,3.047403740128983,6.127148813803413,POINT (3834339.9949925607 3085929.21550767),1334682.7117895298
121,3.286544700903121,6.736265708698148,POINT (3827296.894147393 3085764.140660161),723669.301919383
122,1.7061431514042988,3.1927483261545757,POINT (3834320.6793552698 3081995.7973956782),3871854.897838345
123,3.282396854538475,6.1031333243479144,POINT (3837220.1024078135 3082628.0659808596),1290411.7706417064
124,1.9039309925824883,5.243141346114072,POINT (3836715.794741116 3079965.1949945283),1650877.3580282305
125,0.5232519520625061,4.552980296379961,POINT (3835778.4764896785 3078942.9937358852),8545154.551956067
126,4.029594659918155,8.501589494499026,POINT (3839083.144855667 3076656.4420089),582937.2472571419
127,2.256204395961926,2.360889349996582,POINT (3832620.8350616423 3078422.133958235),4330277.861422148
128,3.2214830785413575,3.8861516623579417,POINT (3831477.2286758 3076613.915053728),2584228.232188281
129,0.865667714804418,6.0747628581973325,POINT (3828293.221675213 3075340.608896487),1088762.8056080693
130,0.5504582481099037,3.8439735359401617,POINT (3828046.490210851 3078811.982618199),3318263.129707274
131,1.9581026486599693,6.027924256268356,POINT (3832758.457745801 3074604.904161819),1958127.9074973185
132,3.6765058555509103,6.942654885774788,POINT (3824824.6476258086 3078592.088172019),1694440.2370795289
133,6.688629744128094,10.17252983827523,POINT (3821661.9047645843 3077913.0625346773),342795.91218946263
134,13.128996669341271,19.17286575950699,POINT (3813756.8866195153 3073234.9666897296),351174.6675991443
135,0.0838978264548795,15.197718367972525,POINT (3818583.478483506 3088508.37783238),3043811.5008749077
136,2.18509228025217,12.752400408215845,POINT (3820344.888714028 3086679.579950858),1148973.0173172446
137,8.268946969693593,14.29679123055944,POINT (3827724.944340445 3094289.3870152906),692268.9183721864
138,6.582605815267474,14.945595947229581,POINT (3832975.4850839805 3095372.5849126773),955608.0439634975
139,3.450159745621518,17.21287223738641,POINT (3836952.283199571 3096826.529899898),1712135.2289253587
140,1.5626396288827702,14.826653310811398,POINT (3838120.1433587945 3093766.6254303046),2214913.2231906056
141,3.680955049918908,9.882055496473917,POINT (3836224.531969712 3089179.505660034),1410152.683290328
142,3.698762159031719,12.425753695251604,POINT (3837663.660400063 3091289.2838208918),4930519.37326818
143,2.5741345319248157,14.090312273448209,POINT (3839730.9835889433 3091936.249783991),3840630.3590175766
144,3.4913723261291927,13.633643005486416,POINT (3840324.3285629433 3090892.6631338783),5928066.415093215
145,2.9380454228342994,12.29911834304605,POINT (3838845.977089492 3090364.3262626957),7421918.099524516
146,1.8690691862182065,11.198512490003685,POINT (3838616.0852862345 3089146.8498418676),5713253.544222024
147,0.5005911764206971,10.370149663202232,POINT (3839576.02477129 3087005.2154407618),10431927.316516528
148,1.1347083494020929,11.611104130991762,POINT (3840619.1184179373 3087687.448672538),6922995.9512800025
149,2.429421889425574,10.997527539789264,POINT (3841170.8699349356 3085736.400165188),3796341.990734518
150,1.8546815526216347,9.525872731416895,POINT (3839516.6811951487 3085645.393465081),5404236.517874273
151,0.8372824536923065,9.864712446377807,POINT (3838704.642543616 3087238.3735031863),5596475.638842547
152,2.351556188018467,12.973740823093822,POINT (3841121.7680517207 3089202.8461151337),4232170.784593643
153,2.788124689987864,13.469859306775296,POINT (3843147.398321653 3087265.738842217),1751672.7498416225
154,0.38407718943700436,12.287897762082306,POINT (3843197.3703150405 3084263.5035703713),3201802.7939284793
155,0.29293403429993176,9.507089572143002,POINT (3840768.2116133287 3082617.7831860958),1803426.039028103
156,2.7456631034242855,7.932876319191826,POINT (3837752.614227558 3085382.14522694),2872750.3727768217
157,4.0052674569656315,6.571649302685301,POINT (3836154.4529161286 3085139.2502205665),2138481.570714683
