geocode,minDist_subcenter,Distance2Center,wgt_center,build_vol_density
01705,0.4378402735308262,8.096097897805805,POINT (4576638.326643149 3104915.41526804),1228261.3401948842
01156,4.915320786600702,7.248255660960756,POINT (4575552.550808974 3112566.436513604),296482.39781756134
01139,1.7790915657890256,4.753698889782039,POINT (4579726.373893495 3114360.6542652803),3150331.537529106
01097,0.37598007049469545,2.368240578868509,POINT (4583223.675839377 3112754.9626868092),4573330.206920514
01219,4.57396846584088,3.405111140431217,POINT (4584987.48170488 3108174.6577356057),1646984.8406610638
01159,3.929008895411531,2.1774288199439598,POINT (4580350.782228898 3110150.630226976),2586551.3144836645
01307,2.0250403803694943,2.9748673223479187,POINT (4585285.4603478545 3111544.5315869343),3699188.1864351034
01157,4.026570892693636,4.383516448265315,POINT (4578369.46228816 3111967.6084843306),1078444.832601387
01099,2.1048725491772298,4.329216365117982,POINT (4584707.089556837 3114224.3616935126),479132.21532374044
01237,2.270396400655059,5.802662299919657,POINT (4587442.395320315 3107459.668066701),2106409.449641333
01169,5.648598346623691,4.600174126674066,POINT (4577914.294096687 3110135.440863452),1567123.2668079024
01309,3.3804755902855748,3.9280575435088516,POINT (4586417.196230984 3110791.907096658),2563725.6015161653
01257,0.6772371990367624,7.861308265132174,POINT (4588986.418609956 3106058.542890464),1985867.2709746312
01109,0.7550297220849225,8.874080411344742,POINT (4583777.221425279 3119281.6859758147),1356828.1832367922
01465,5.215666315667798,12.297327503953253,POINT (4589873.804279687 3120341.3044960694),156724.231882093
01239,2.1921134217403657,6.572636101750788,POINT (4587351.358260835 3106065.6039474276),1708260.147694675
01187,4.500127458910411,2.2721954321648035,POINT (4581247.521278719 3108604.170594518),2031267.1166619565
01324,6.136708271820802,7.742414294234291,POINT (4589946.3859724095 3112620.4516154504),880283.8089870871
01259,1.5496356041882466,9.588545232268556,POINT (4590676.339401584 3105491.2403070857),1019847.5541522185
01189,4.995619959434912,3.8973983295476873,POINT (4580840.149813299 3106973.725606696),1280312.868519771
01326,3.416625092888927,7.965321232636963,POINT (4590433.316641484 3109786.6772083803),373735.64794290037
01277,3.8085040550877416,4.836222225047651,POINT (4587245.927817524 3109569.8308966146),3495647.621777286
01127,0.7702461847919184,3.8478374215348516,POINT (4582253.429832334 3114339.9291627556),2348908.03384439
01279,2.2346334531680356,6.984062176058876,POINT (4589253.691264556 3108721.017486843),1385437.8093226103
01328,7.160913492979517,11.946386646242477,POINT (4594381.984511361 3111738.7889139345),204230.6150799729
01129,1.7643081944467758,5.706812253810309,POINT (4582018.335909647 3116186.4493143177),2621067.568760186
01069,2.5408204772832184,0.790463940913118,POINT (4583104.1098043965 3109990.2112338273),6072600.906551338
01108,3.493979436147848,12.514477495860431,POINT (4586519.029421234 3122351.56316718),224287.32923166186
01217,4.609863786106748,2.854456832402708,POINT (4583662.534959809 3107893.0024404936),926728.8952258026
01067,1.625957577699231,1.1016893067477456,POINT (4582177.892239672 3111553.549201195),5210242.034406093
01445,2.8520603383820387,9.753382014986332,POINT (4575324.770523076 3117106.4016441433),1117926.134243829
