geocode,minDist_subcenter,Distance2Center,wgt_center,build_vol_density
101001,1.5499099397678715,1.4157102021254886,POINT (3830599.4963612473 3081592.395795028),0.0
101002,1.6090195490309755,1.1423187865841087,POINT (3830821.012924745 3081418.6232970157),19074270.6221969
101003,1.4571572776712307,0.9203210808576346,POINT (3830819.07911 3081119.1426600004),10527305.975657813
101004,1.5763295753588245,0.8991654409248204,POINT (3830919.0791099994 3081186.315823593),18292065.98501057
101005,1.8133375979295498,0.7519253738340247,POINT (3831180.7003690624 3081180.7639190634),15234752.665316988
101006,1.774767831043863,0.8598099823683519,POINT (3831102.631912082 3081262.4774150653),30272216.52988969
101007,1.8617841963746335,0.9949492217550964,POINT (3831119.07911 3081419.1426600004),10610731.161673052
101008,1.7755068492885,1.0373563186635095,POINT (3831019.07911 3081419.1426600004),70127937.33212824
101009,1.7613857838904017,1.105451804778862,POINT (3830970.1140467506 3081470.177596751),25340930.230760112
101010,1.873471564457466,1.2811139976973218,POINT (3830967.1606569337 3081665.047342204),13914194.974534614
101011,1.976083455053927,1.0654938594841816,POINT (3831192.407164185 3081520.1293113884),27430922.52491429
101012,1.904805019072776,0.9992231620874965,POINT (3831157.458808258 3081438.675907655),0.0
101013,2.0074329373319193,0.8680268186453993,POINT (3831319.0791099994 3081348.9630082925),25381108.36314433
101014,2.127836426953078,0.922697902821415,POINT (3831419.0791099994 3081419.1426600004),22780868.88202477
101015,2.0865903593830195,0.823129933771631,POINT (3831419.07911 3081319.1426600004),14704079.575112812
101016,1.9905808881938638,0.7758335598840899,POINT (3831659.87636005 3081259.181969056),17268170.92329748
101017,1.9493827774610888,0.9877529016417245,POINT (3831793.89064541 3081443.0186017477),42865568.307277106
101018,2.039838968328198,1.1519342155627086,POINT (3831661.2112893523 3081640.597806928),0.0
101019,2.2016169625281288,1.0626433181683554,POINT (3831455.8673306988 3081561.726485093),18226349.48704406
101020,2.1164631466350214,1.16665784523496,POINT (3831279.581430804 3081645.64662187),0.0
101021,2.0793784201540113,1.2439533548703499,POINT (3831393.614989577 3081739.395892623),24453790.37219157
101022,1.9221688374777421,1.320871372595794,POINT (3831567.556091585 3081819.1426600004),5980800.54580503
101023,1.933091244657015,1.2654572098300227,POINT (3831670.524458966 3081753.915211968),0.0
101024,1.7486006689073685,1.449662569649111,POINT (3831726.276585779 3081931.89401583),780503.6766569439
101025,1.777548522824135,1.46651285862285,POINT (3831607.869757137 3081962.5402832064),9499921.816581773
101101,1.933262315275226,1.1966290299289961,POINT (3831923.6044639014 3081619.14266),142009682.22174433
101502,1.8353010869584667,1.3393384460725404,POINT (3832052.393455305 3081720.118413788),22741374.125065472
101801,1.7334747089049858,1.4340489126105622,POINT (3832038.6265670722 3081829.0514305336),9871073.53783695
101802,1.925768741841793,1.147310487822668,POINT (3831901.9340271032 3081574.6024350077),89607619.3214213
102001,1.570269051068752,0.64926905117398,POINT (3831011.048647983 3080927.1731220162),8672579.849636277
