geocode,minDist_subcenter,Distance2Center,wgt_center,build_vol_density
40789,0.5565367860823848,16.185850115222312,POINT (4103593.6594892503 3113951.400788976),1139708.2021305617
40221,3.9043673061839446,3.0828765730484373,POINT (4093685.368522409 3127242.2330859797),1843284.7323033202
40219,3.378277674418408,1.8903339268940016,POINT (4094871.4879671475 3127540.150577423),8098626.603745383
40225,4.269524684100033,3.058149433408264,POINT (4096701.009363463 3125448.463797879),2864081.0169916926
40223,4.265557906023258,2.347584942770359,POINT (4095606.63586362 3126329.042703471),2820793.879122817
40217,3.244817559721832,1.39984967182531,POINT (4095690.868080127 3127357.6845269576),9454203.483900951
40239,1.3434231335947213,2.6002092959864984,POINT (4097821.9790245835 3130739.0756667643),4196724.362403525
40237,1.8945076930820002,2.255537837167266,POINT (4098288.295367561 3129874.5728839366),4656341.94560307
40235,2.807548463060642,2.7642626502006813,POINT (4099099.6351066236 3129439.704906715),4630707.019329437
40233,2.803646101928232,1.7793106974131176,POINT (4098270.819648512 3128326.378773268),5850311.750655642
40231,3.934668987099964,3.23231520794826,POINT (4099503.8985900693 3127306.4947155067),5036978.523040867
40227,3.1530989156786053,1.4300230957018867,POINT (4097546.7905671853 3127525.733320547),5630028.111876313
40215,2.914995730105391,0.925226042297043,POINT (4096334.419908877 3127589.710780703),8837310.170760186
40213,2.0048498470739684,0.7861529705369221,POINT (4095728.2226006375 3128649.653395943),7542547.327669051
40212,1.9490501057805514,0.28653819509379197,POINT (4096222.3533187523 3128570.826955601),12912741.202974949
40229,2.21929201482822,4.558751111417339,POINT (4100081.4527489017 3125679.4667342445),1658971.4506591687
40591,2.3188458186182377,4.180620804461729,POINT (4098673.7708988963 3124928.9622810995),2034946.9619286254
40210,2.2377863410113554,0.4242200510044413,POINT (4096870.327022533 3128293.0687359143),14339589.800973767
40211,1.4793363319668893,0.7668628551265244,POINT (4096977.688009001 3129099.910663874),6757167.632552296
40479,0.7787254826227298,1.2391159922563433,POINT (4096369.725595939 3129732.248766245),4868416.560213318
40477,0.2596151233088237,1.7507754956904844,POINT (4096431.981128935 3130249.453706015),7702177.294320135
40878,0.5503315266475916,8.974366776868596,POINT (4101003.517704992 3136262.5760754137),2797000.2484142403
40476,0.9115053414364424,2.9111849273988337,POINT (4096470.844086128 3131411.0389235117),8275496.211590329
40468,1.7592096212764337,4.5496150549795455,POINT (4096495.5881667496 3133049.612915867),4888102.607603703
40474,1.2172590541090356,5.462607362371035,POINT (4094641.725228519 3133636.8175039715),3288422.0709142806
40472,0.4051435009716954,5.594014464812357,POINT (4098245.048199601 3133814.8663777746),5319846.753579376
40699,1.698278999860841,10.346860933131717,POINT (4106690.969564582 3126710.678759047),894622.9407054934
40470,1.666382013674433,3.7692837247653044,POINT (4098210.093008597 3131859.0298747895),2684206.5050473954
40880,1.93349594658708,9.227532520115009,POINT (4099683.0554184364 3137161.1497281217),2227422.573344992
40625,5.031079033499984,4.9291560963711465,POINT (4101372.3461067807 3129246.2058952674),1743008.134481741
40627,3.2573719344204233,6.234291584828111,POINT (4102458.2517974274 3126665.435451364),563501.9018708244
40599,0.9173741793731374,7.13559368718057,POINT (4101397.6033985307 3123310.5705304695),3398023.529434671
40597,2.4226161250553147,8.788172197106071,POINT (4102369.745191226 3121959.5059853196),2968859.6391918208
40547,1.8002381751377428,3.8667941166600963,POINT (4093325.7468503215 3130708.215044418),1993643.8209727064
40593,3.0304101182172505,10.044823284899879,POINT (4102976.592758066 3120821.9650254096),1437647.6499580208
40721,0.3637837898088023,10.921013684544635,POINT (4105387.9468874345 3122153.903560128),2081048.1136697393
40589,0.6812197415141702,6.520697001830441,POINT (4100023.448362087 3123013.2157843243),1993048.7753867807
40595,3.769300338648701,12.268452899737873,POINT (4104211.211722131 3118957.8749573505),1390627.7439207423
40629,4.171779072644269,6.43998565872129,POINT (4102179.99863063 3131534.9680131064),306441.32664994866
40489,4.274852304280461,10.357350721905954,POINT (4094736.12996061 3138706.0509728645),302683.76814527885
40545,2.384487997296996,2.358910580273744,POINT (4094349.604431809 3129469.6690291185),2025685.295916384
40549,0.8498504835759154,5.308200621496272,POINT (4091327.6214319807 3129693.102588694),6653194.243174779
40667,2.0990166893388733,6.882742759388062,POINT (4090351.7730057607 3131593.7764494573),689986.9271364996
40764,0.8685911188294565,16.562190950313394,POINT (4107663.624417444 3116265.636144822),1126213.851556263
41460,1.3290309832175187,6.050261760280131,POINT (4090573.210305732 3127283.9279265483),4168649.921884098
