geocode,minDist_subcenter,Distance2Center,wgt_center,build_vol_density
058-002,2.033745462515727,15.98028219984066,POINT (3145932.557089397 2021056.4277669888),3732012.664085394
058-003A,3.526172416060806,16.84394038054172,POINT (3146065.0946912756 2019340.194544734),3677635.7160791378
058-003B,3.296572494824434,17.473756420669176,POINT (3145900.755544844 2018527.6386453148),5124185.705139476
058-004,3.4721373780700557,16.35286272481912,POINT (3146622.6378386766 2019420.830239405),25890843.09453846
058-005,2.358883455456949,15.85998242610945,POINT (3147828.6624015206 2018761.3352217874),3819515.7981291255
058-006,1.9390177557794022,15.739131467615435,POINT (3148311.942510054 2018429.876741583),5843396.700631837
058-007,1.6893146697159456,15.64080992607538,POINT (3148710.926440672 2018176.0948928813),5364365.876249618
058-008,1.705353813816142,15.378911742830992,POINT (3149258.3083071876 2018027.481633784),5434039.1319121355
058-009,1.777583312047358,15.268630444220438,POINT (3149814.852297067 2017696.2298559083),6592176.562914907
058-010,2.047370787376875,15.117332184232312,POINT (3150271.5713509596 2017526.2855789026),4954543.897615708
058-011,2.5490364448707976,15.869941516560452,POINT (3151015.5927954493 2016088.4423676287),1339277.9532301335
058-012,2.947534271039804,16.977791964087075,POINT (3146460.147348398 2018627.6652553224),6498752.330267685
058-013,2.0559707177123587,16.829636715285954,POINT (3147158.389583866 2018057.914337636),2788260.3888275228
058-014,1.2631088261970234,16.950374623272225,POINT (3147621.7215310493 2017407.7834751715),12662168.70898002
058-015,0.7747226602039788,17.072507439338377,POINT (3147892.40316732 2016980.6467404973),3767636.5409660907
058-016,0.9678706758308779,16.36168495544206,POINT (3148416.4267907515 2017464.2557564408),6000041.429150705
058-017,1.1163541123827234,15.924740907130523,POINT (3149094.987445683 2017444.5826823064),6123597.050305376
058-018,1.1170215798341385,15.980809199690627,POINT (3149464.821711432 2017062.8998800535),5616946.376247734
058-019,1.4256991811018316,15.936445484384484,POINT (3149897.67505374 2016781.2873959984),6226168.2405594615
058-020,2.2309327812231756,17.864951747856093,POINT (3146426.8928329744 2017324.1891459874),65210.246990293446
058-021,1.2906444595164124,17.500889214627154,POINT (3147293.6052390207 2016958.666329222),479267.7025869155
058-022,0.19581886431966128,17.03951152446431,POINT (3148344.857637324 2016619.4816928518),4971659.740300111
058-023,0.44045115472388086,16.59050041938282,POINT (3148755.5674533327 2016858.723426186),22417100.282102626
058-024,0.8977733640645903,16.467312004545736,POINT (3149397.762060442 2016495.4948857094),5228662.217492539
058-025,0.28307044728629444,17.232396314638457,POINT (3148521.0917733917 2016217.716427644),3022743.2735009766
058-026A,1.0762110057369956,16.821035020030756,POINT (3149456.411968252 2016006.5364493162),4141903.961612313
058-026B,0.5407253192715996,17.21604801973413,POINT (3148773.793704778 2016033.7158826152),5386994.998021424
058-027,2.653091914059316,17.713328356948796,POINT (3150173.184760188 2014441.0319422777),77430.47338953597
058-028,3.222462015951622,16.915387854232247,POINT (3151696.8872654107 2014491.9429002153),4895363.294036374
058-029,3.323472185518804,17.01805609050398,POINT (3152875.6763211903 2013824.140569082),4445472.102145546
065-001A,1.73811219672733,10.346601414723134,POINT (3155024.0197527492 2020171.6688705122),7152568.403942991
065-001B,2.22628970999028,9.548585851328312,POINT (3155770.759296802 2020709.763624464),9632645.242772639
065-002A,0.8727206763057446,10.981854132463601,POINT (3155305.4663341213 2019350.763205417),8911957.255175395
065-002B,0.7064306147953916,11.510501398767726,POINT (3154940.368749573 2018931.1114439047),13383389.713107863
065-003A,1.741079665984271,9.990834221297705,POINT (3156353.2853560047 2020017.650323537),7134933.191206534
065-003B,2.090443317166233,9.630394808131893,POINT (3156430.8462155918 2020371.7581535026),3733675.820678392
065-004,1.0787187245809562,10.792956795534254,POINT (3156336.5292854975 2019181.0674278415),4013702.710815593
065-005,1.4715565512673718,10.724770001596367,POINT (3156838.887297264 2019110.6222144694),4491848.548759566
065-006,2.3703873336955876,10.63079094587593,POINT (3157816.3204148095 2019003.3843935614),5285498.621304294
065-007,3.813119355106973,10.792403945342476,POINT (3159307.3700013864 2018709.3152857162),2006960.4287712225
065-008,7.271340455818867,12.201400479193014,POINT (3163046.594704636 2017825.4190801254),1349692.3991210652
065-009,0.6173247578708756,11.087405929150291,POINT (3155716.5947087966 2019078.0800885705),5722113.359072172
065-010,0.9523766000559417,10.752377476004305,POINT (3155834.6001922544 2019391.663557446),9111399.963722473
065-011,0.5204542147284839,11.2321172735297,POINT (3155862.9132146523 2018873.050383004),9406436.586934406
065-012,0.6405516460102998,11.333646337559589,POINT (3156113.5199972414 2018684.1185058362),7860586.9595119115
065-013,0.9676518784942226,11.420295739842228,POINT (3156467.596584774 2018489.6555770137),6278866.670650705
065-014,2.4963099132303737,12.169753984207615,POINT (3157766.7356427005 2017454.3075456887),6092727.820788674
065-015,3.6466469930659087,11.504289048225296,POINT (3159112.5154206567 2018002.238382803),107226.31315007884
065-016,8.597434259876296,15.175309512259997,POINT (3166245.533362661 2015906.332413726),2274028.6965893493
065-017,1.3814351517207528,11.623372236775294,POINT (3154266.313048182 2019121.5943881052),8075215.154168732
065-018,0.9351913425671506,12.052300587986991,POINT (3154564.819283675 2018504.4581415737),8233384.885090002
065-019,0.34978009662680604,11.62891013930596,POINT (3155207.766140367 2018692.2120893185),10375873.539871557
065-020,0.12161827738637745,11.825271374191692,POINT (3155473.8400189853 2018381.2285354652),10613273.659988001
065-021,0.990682705031355,11.788831070130952,POINT (3156415.6528422004 2018121.80415838),972763.2487799313
065-022,1.0922534551473202,12.53073906047729,POINT (3154530.5782309324 2017996.7713800478),7373509.866488123
065-023A,0.985199184949402,12.654208492582777,POINT (3154919.759062123 2017703.7978346949),9476212.422499796
065-023B,1.2809243712447695,12.91242881460333,POINT (3154668.7003537933 2017525.4702964684),1638547.8350254584
065-024,0.6591073579725929,12.321942861654836,POINT (3155066.9574209047 2018003.1130571004),11154075.81183263
065-025,2.4372289156456146,13.208011968711078,POINT (3153130.5344367465 2017929.283142167),4402916.533328438
065-026A,1.87110747473046,13.22836170213677,POINT (3153912.4914981597 2017509.616267007),2457245.3209565156
065-026B,2.2780687441522507,13.571889577208678,POINT (3153567.833113193 2017293.2157091633),9853483.072350407
065-027,3.083699996085252,14.418545699112926,POINT (3153078.901137207 2016590.1607495814),2051037.8978574858
065-028A,1.8860871371348555,12.845266159592846,POINT (3156619.2703060447 2016981.9227058967),1537223.7589647903
065-028B,3.7711681396807712,15.475806366647072,POINT (3154234.5658741766 2014947.4817930171),562079.9462470668
065-029,4.255995836458026,15.143104782547267,POINT (3157085.9784239847 2014550.5477596757),5361413.139527788
065-030,5.188205612753525,14.970098252618616,POINT (3158856.412446492 2014543.7425552371),2004166.3100257968
074-001,3.1526475034093426,9.120524909046848,POINT (3151821.1515917266 2024578.6930862523),4220150.059478504
074-002,3.1962447175029003,8.663309734513295,POINT (3152294.8951061713 2024689.6570782284),2872661.797833223
074-003,3.46244853653607,7.180298545797089,POINT (3154956.957507202 2023939.6535975349),2012800.013359504
074-004,2.358861276305574,7.295620332046257,POINT (3156195.7065577246 2022995.5614480032),854221.1165234285
074-005A,1.6464560077431862,10.431074410590853,POINT (3151499.077383497 2022807.2762910747),2268026.6080895173
074-005B,2.6524203678360765,10.956532878049682,POINT (3150133.6213202984 2023815.2341177305),1180219.9598913917
074-006,1.430060650864294,9.204699361885172,POINT (3153358.687368669 2022643.5599975684),1358398.3485950022
074-007,2.158382571797266,8.593603434191763,POINT (3154340.320762511 2022627.7565416833),2378016.823183093
074-008,1.0072366594943682,10.49221856979593,POINT (3151876.497756809 2022291.0566610333),3636489.2265168857
074-009,1.144401847118574,9.700598865499677,POINT (3152646.2704848223 2022635.0156531776),6347687.788186508
074-010,2.5619342429187664,12.19493520299951,POINT (3149718.0270520397 2022217.8677675608),43486.95408237245
074-011A,1.4935595491908025,11.719138400983347,POINT (3151008.4045838825 2021423.4281932013),5167342.128501393
074-011B,0.6372323335787764,10.992189249636874,POINT (3151868.9168812074 2021588.312763139),270978.7468919218
074-012,0.7415708863779865,10.955437849271494,POINT (3151790.6459510364 2021716.2040997352),8733780.02316528
074-013,0.3590556564698673,10.413810487738445,POINT (3152431.564124475 2021852.473396704),7220874.542818343
074-014,0.21064991907927083,10.437547837748507,POINT (3152690.6766947224 2021589.530924813),55354853.85058487
074-015,0.43372036698406824,10.287191194100211,POINT (3152924.5716665615 2021588.6129600564),8258312.640859716
074-016,1.4539871192963676,9.382307105889186,POINT (3153866.2511465587 2021997.4297413775),5029449.833801745
074-017,1.338912829364027,9.542638064147893,POINT (3153791.5148825157 2021853.0961241308),6434651.864766391
074-018,2.219757525174669,9.021698873506265,POINT (3154689.0197913568 2021868.1247392094),6109883.913133645
074-019,3.027099934788528,8.62057796586254,POINT (3155505.5305917505 2021860.7213290734),42212976.944618866
074-020,0.9883578896618015,10.223735717166234,POINT (3153457.0771072824 2021253.3124876027),6264048.913888077
074-021,1.1422538043338206,9.98763247295229,POINT (3153638.9306063745 2021412.9320530938),7324435.945050734
074-022,1.4165485678282832,9.822845783344874,POINT (3153914.28196114 2021419.8976941048),5336381.533400396
074-023,1.5309496727755685,9.828085604173868,POINT (3154022.5455386997 2021339.8064197379),7117541.90185939
074-024A,2.2489464151805523,9.29665285051239,POINT (3154748.9281527624 2021509.0632260463),4805007.285109242
074-024B,1.9913097452439874,9.48722270034311,POINT (3154490.499025284 2021443.1833488515),2592975.150802264
074-025,2.0527543751931008,10.384147107091614,POINT (3154299.3582945424 2020512.0170787226),4369351.102142076
074-026,0.3065528074586487,10.87976675456495,POINT (3152472.0791642508 2021194.721355657),11115124.6421435
074-027,0.6923752870661228,10.940358402099761,POINT (3152779.9840247673 2020866.7603265627),8187772.253393274
074-028,1.0227548639421289,10.75457837488279,POINT (3153217.555789305 2020771.205652497),3016997.6669964404
074-029,1.4215346582208883,11.956800634082882,POINT (3151227.005532449 2020867.3501204394),2871408.3248959784
074-030,0.9382908239625483,11.550219359980277,POINT (3152039.509854359 2020682.4802778526),3560055.2453813134
074-031,1.2505663005660808,11.799366825528814,POINT (3152087.8655927833 2020319.2962681097),15674535.436844157
074-032,1.1127462749620176,11.502886950176942,POINT (3152480.2085831086 2020387.4297450231),1966911.4783092383
074-033,1.5603852361646104,11.329924842873236,POINT (3153180.8441379564 2020095.9867005434),6287306.3513373295
074-034,2.399557605661715,12.976372916539443,POINT (3150544.622454508 2020109.1817669172),2434732.8051560125
074-035,2.471091244158434,13.09844340480807,POINT (3150973.173550984 2019557.0401621389),717382.5957741718
074-036,2.0288772212488912,12.36520585590511,POINT (3152244.385475482 2019487.289391453),1225151.181795161
074-037,2.9256571065647545,14.58749739248934,POINT (3148989.5316776065 2019384.4112469987),1003090.8929278243
074-038,2.92470535830931,14.104948792582894,POINT (3150416.5434639226 2018709.2447994323),67534.26494929999
079-01-001,2.857412089306248,2.0439284721536253,POINT (3158794.124074014 2031418.1717275556),19291254.778532673
079-01-002,2.362609058271986,1.7292115486849127,POINT (3159246.777570822 2031210.5703672946),24283150.152539805
079-01-003,1.9525035346843997,1.4127508830349271,POINT (3159590.989910637 2030909.8176810064),15655765.38604086
079-01-004,1.5584537095517905,1.2846703146711398,POINT (3159954.632261798 2030701.5354026952),17315684.446819484
079-01-005,1.1684620948892894,1.4331727603482465,POINT (3160342.463386521 2030659.4134738632),18242869.432852104
079-01-006,2.646152255419474,1.7802866377074615,POINT (3158945.8949986524 2031191.8593794643),14452534.51099325
079-01-007,2.517582788338915,1.4181654194202806,POINT (3159003.9516853476 2030828.5816596544),24896841.820878796
079-01-008,2.0580191845123994,0.967470797748942,POINT (3159442.2658895827 2030465.7466111726),18350711.186114974
079-01-009,1.6172040069481461,0.8355367632348253,POINT (3159905.3924348317 2030230.6015716505),16278856.080268543
079-01-010,1.2360024121590525,1.0859763736580328,POINT (3160290.7178829 2030244.3855948402),14783671.380173042
079-01-011,3.041703352144077,1.1913471285431523,POINT (3158482.22428298 2030119.2257831618),6887915.054382966
079-01-012,2.6084485844016836,0.9613949399450574,POINT (3158903.2026476413 2030253.7328112598),15966205.22088237
079-01-013,2.284133845573796,0.5990180201951985,POINT (3159260.796287306 2030049.1850073992),20772788.14194622
079-01-014,1.9932584735894407,0.483717552771152,POINT (3159576.4030728433 2029977.6455184747),25120104.701814085
079-01-015,1.7184378068319375,0.5217343971139076,POINT (3159938.233371167 2029783.1224002573),22594720.18615161
079-01-016,3.3830636581550095,1.190212470980238,POINT (3158319.764638367 2029346.2137287396),7975508.179718631
079-01-017,2.991101768644937,0.8085076316855436,POINT (3158692.0735247014 2029469.3503506486),14379073.969731743
079-01-018,2.434429669431369,0.3897013704420576,POINT (3159188.9631470535 2029734.7833772514),16718614.150214706
079-01-019,2.695980968505688,0.4631264509037189,POINT (3159115.9769692095 2029241.132425072),15599942.534482388
079-01-020,2.318084897580657,0.34352303682223073,POINT (3159600.386592292 2029171.4720576336),17433045.11102281
079-01-021,1.9339141305377898,0.500335183773994,POINT (3159967.1581767243 2029320.8393624655),16520291.189196223
079-01-022,2.916410651426667,0.7812562667721983,POINT (3159116.5755737443 2028819.3039858195),12441433.73833613
079-01-023,2.36258713989341,0.8096267551371233,POINT (3159876.736620463 2028783.3655035961),24749547.852080442
079-02-024,3.7735375645969325,1.6205113516555967,POINT (3157880.9434723067 2029431.3487000968),14031594.838633157
079-02-025,3.795343679040418,1.6553098715312184,POINT (3158149.113552981 2028543.3618353582),8582982.48065575
079-02-026,3.749729831695926,1.5186265431839203,POINT (3158078.1100108726 2028966.656361731),11502600.482919076
079-02-027,3.5982334301032717,1.4405491727197999,POINT (3158590.5712744016 2028382.8065019522),25272732.26015959
079-02-028,3.1999617251690777,1.1944289123974545,POINT (3159111.4601859455 2028370.532320221),17664411.546613406
079-02-029,3.50941163913006,1.596350115938904,POINT (3159077.8512878395 2027960.4792442194),17504961.4114324
079-02-030,2.86194525970905,1.1969120036138627,POINT (3159653.95179414 2028313.0302491318),16605346.201776912
079-02-031,2.535596123012463,1.1112868953041524,POINT (3159957.744861255 2028487.3657098096),20710973.83088873
079-02-032,2.7546716731990193,1.6337537562377897,POINT (3160246.7791243983 2028046.9094056515),17588459.825295147
079-02-033,2.3650443572603836,1.5034824631781185,POINT (3160484.7897656686 2028363.9328213003),7372448.649758318
079-02-034,3.0194951605946088,2.372918048515473,POINT (3160853.0322953877 2027550.6299292827),5317799.722280076
079-02-035,3.1288133261774305,2.246552570555892,POINT (3160555.863873093 2027517.035064917),22949519.35646661
079-02-036,3.541419787306887,1.8261788954295137,POINT (3159358.669721088 2027679.298181916),19356523.166108143
079-02-037A,3.7307870792760194,2.3796117969151616,POINT (3159390.716205978 2027122.8989595766),5250794.408541177
079-02-037B,3.933562273658507,1.8451427165918675,POINT (3158512.1132007125 2027941.5933404963),886488.9692582976
079-02-038,3.695390975437123,2.1643989489955646,POINT (3159588.4720863714 2027337.4100017927),14392653.445015324
079-02-039,3.2520796169146218,1.770161241758206,POINT (3159764.5061384435 2027749.7122166487),16836035.78815833
079-02-040,3.202607628110673,2.0351639378464905,POINT (3160180.3391582184 2027581.9200007024),3870547.4811798567
079-02-041,3.612395339588619,2.32950860086965,POINT (3159983.6740646646 2027221.2569866928),17929679.531920932
079-02-042A,3.499244253185623,2.8353715303955296,POINT (3159923.8053806983 2026696.4806555565),12558459.554983499
079-02-042B,3.1658687569549775,3.367424700602297,POINT (3160157.389294391 2026197.3664402713),6128556.309981954
079-02-043,3.566589538815442,3.1639747442755657,POINT (3160454.432343933 2026483.413339009),566753.6310997964
079-02-044,3.2156274479446716,3.0130520725387964,POINT (3161310.4244672195 2027091.505441085),10348025.38144378
079-02-045,3.608291929177197,3.0468753332468284,POINT (3160955.716585074 2026823.3718001395),10649897.47157738
079-03-046,1.3514950965505095,0.9690646158655827,POINT (3160459.2091118814 2029637.8553930984),18150115.74217989
079-03-047,1.3358167310012243,1.7707552834863696,POINT (3161243.246814536 2029189.0903385142),1347998.5338073818
079-03-048,0.8017619406638938,2.2021643411741203,POINT (3161691.014221793 2029721.3243444348),20128195.530182384
079-03-049,1.1007093945690989,2.5206404886152143,POINT (3162020.4606156494 2029530.1124194781),19147470.914282057
079-03-050,1.0986583531915104,2.6728486061138637,POINT (3162169.7302297186 2029629.0742876465),21754135.605130754
079-03-051,1.596323000890437,3.140732220999369,POINT (3162638.4777717544 2029381.0203369171),9068381.260553967
079-03-052,1.8521533805659365,0.9795091972280293,POINT (3160363.4675973393 2029037.5478664776),7817982.634034181
079-03-053,2.011096892101693,1.4691979739788326,POINT (3160701.370640636 2028654.2747073893),3453312.981324149
079-03-054,2.039176494073006,1.7295963769744918,POINT (3160938.4871369163 2028539.6571527992),14703776.162880097
079-03-055,1.3446168750781486,2.183600173627369,POINT (3161657.6975066084 2029164.6625755434),11465977.02446819
079-03-056,1.5882348675471345,2.50480652223176,POINT (3161949.535653061 2028976.7115535396),33087866.02641453
079-03-057,2.001381245462748,2.4814122027837993,POINT (3161778.896686907 2028518.1464414033),13239413.280236868
079-03-058,1.9349883503058223,2.955216169323964,POINT (3162363.176952086 2028768.2074416354),14640243.485705225
079-03-059,2.2372586665925422,3.0535060823966713,POINT (3162361.9239282366 2028435.4386705218),11673709.45066006
079-03-060,2.266443189181713,1.9579621151532633,POINT (3161033.1308912095 2028282.1636748747),15093437.940027831
