geocode,minDist_subcenter,Distance2Center,wgt_center,build_vol_density
001001,1.9763984052462096,0.44416768538174867,POINT (3448607.2741827504 2746068.981227262),15146951.354415122
001002,1.4928291290921893,0.8073257403614746,POINT (3449299.405738405 2746387.193455618),9411869.770276437
002001,1.6261899072714951,0.8538210895196798,POINT (3448891.826382365 2745741.3943455317),8899924.118872091
002002,1.3994940503435596,1.068706051164571,POINT (3449105.6130720335 2745619.4516306426),30044573.002956983
002003,1.1017928622640014,1.230477018199522,POINT (3449412.034144842 2745674.0051991935),7961316.785143504
002004,0.701460756091853,1.5371737569530437,POINT (3449851.9447528347 2745768.4615223054),8358170.608238984
003001,2.45174887769118,0.7143186871974438,POINT (3448084.332925369 2745919.0765369283),8821017.337198548
003002,2.3509491678758825,0.20785178220360112,POINT (3448323.8740303763 2746389.627874038),8590196.509375256
003003,2.7360314560011405,1.0152593014063014,POINT (3447778.887552105 2745785.3334437776),7987786.388731218
004001,1.958014251090074,0.3342998602161789,POINT (3448833.176363763 2746527.3844329915),14092935.485599877
004002,2.3174223495951067,0.2992468796653534,POINT (3448574.666578151 2746789.7819820084),8081533.00948939
004003,2.0667141275461174,0.9110894894552433,POINT (3449188.211143843 2747097.0339012872),6889779.822931143
004004,2.1642513353318353,0.6184883085492431,POINT (3448907.338983787 2746965.405994911),8885028.394150175
004005,2.650472485626151,0.8031217035360823,POINT (3448555.597505926 2747301.1949750376),3807589.8170928285
004006,2.5130741469613844,1.2034310336818397,POINT (3449064.5680031525 2747562.7837139536),5194974.188466715
004007,2.6292425083133164,1.039265763627412,POINT (3448790.682340707 2747497.786101451),5300067.263211653
005001,1.3060110966908003,1.3049014639976386,POINT (3449800.8226223034 2746603.093821575),10801255.242902657
005002,1.8975367580904499,1.2849587559551854,POINT (3449597.095606099 2747168.954584097),6363406.185466169
005003,2.1497751409499175,1.8434834192006262,POINT (3449988.2074308675 2747587.9658816243),3239006.260563532
005004,1.772809171812888,1.7162321061514045,POINT (3450059.219341371 2747217.138541482),13848773.714868167
006001,1.6735020932177345,2.3013535313380293,POINT (3450704.3915148005 2747160.973619502),2505236.141663433
006002,1.2688474968789318,2.5285786015856107,POINT (3451023.7807445694 2746655.6936021084),4686881.579266242
006003,1.277424798134315,2.8121649893730876,POINT (3451312.13029815 2746486.031690016),8354385.902974971
006004,1.1192560956052184,1.8518700432090298,POINT (3450348.660760116 2746608.977295539),4243110.774228045
006005,1.407526116915377,2.083644824793813,POINT (3450543.5377951134 2746906.852597181),3574333.454909301
006006,0.5302409900491002,1.9970502929446614,POINT (3450440.192203505 2746026.857224499),4910242.637239576
007001,2.3811786840077898,1.4247054408846183,POINT (3448149.486040135 2745119.0852462132),3555458.3819614695
007002,1.9964687766660418,1.9599610379122343,POINT (3448741.368932918 2744554.9580188706),3512965.395392701
007003,1.758931766030138,1.3719020546411353,POINT (3448775.0444265455 2745155.9517081017),9247601.836713277
007004,0.9069985305571491,2.059779205803755,POINT (3449810.422595368 2744910.823169622),6091355.363338386
007005,1.4711246000237037,2.2493430863607538,POINT (3449455.733211947 2744463.7980582123),2110534.7015993227
007006,0.48615000692699545,2.5336322907782254,POINT (3450554.176771837 2745016.878165854),7085395.635280466
008001,3.8461915172634455,2.0907510763128254,POINT (3446653.853856119 2745518.6822744207),2557894.291847728
008002,4.004173234187586,2.3880227546232127,POINT (3446280.551991825 2745618.692326366),2435567.1884534718
008003,3.32688741331513,1.8121086697209585,POINT (3447182.04892116 2745256.3188573183),3755037.446441752
008004,4.054452024639298,2.5441024829544143,POINT (3446483.12118445 2744949.3042570637),2933855.2610458005
008005,4.419137357154497,2.891408234405327,POINT (3446106.8897310905 2744877.2662514057),4131665.6810830943
009001,3.3874978315567588,1.2962514996679404,POINT (3447215.225553223 2746327.887910651),3794196.799568367
009002,3.1625017664180315,0.9632391468768338,POINT (3447545.194053712 2746627.1819916843),4053184.976226789
009003,2.9066986448126504,0.8856876827836584,POINT (3447674.030021506 2746180.2872131723),4692793.235109299
009004,3.1172798276929874,1.2245501607360572,POINT (3447413.2981292363 2745935.551472464),4236680.071820526
009005,3.0652650684447407,1.3683835702085154,POINT (3447437.812007207 2745637.3121867194),6206436.582285673
010001,3.489686462190643,1.31052832747829,POINT (3447620.833007729 2747471.879569095),3609471.4912502747
010002,2.8210354842097662,0.5852564981668192,POINT (3447986.094216796 2746780.0464508543),5691343.601268013
011001,3.2179845595685035,1.2552419638976833,POINT (3448159.0815312406 2747708.059181327),4390133.504287106
011002,3.019025722480332,1.594238371586793,POINT (3448880.813959737 2748048.088083253),4930673.297516658
011003,3.152607528700416,1.4843103766322168,POINT (3448557.65585379 2747983.1901755007),3194509.1758900546
011004,2.6496476826253903,1.763537768516516,POINT (3449499.0039655888 2747953.2916217064),3845329.992042527
012001,2.016302353314131,2.7459023653006716,POINT (3451083.621169279 2747429.990028666),3743760.93739007
012002,1.6557580200583746,3.031249948950527,POINT (3451515.5911378376 2746807.7114596628),2956117.9870571946
012003,1.445403760039422,3.0852292095364673,POINT (3451584.902192525 2746455.0807621297),3985621.8328773184
012004,0.9603178006533901,2.8826931312436264,POINT (3451334.515961518 2745975.1772177024),2257683.7395068943
012005,2.460515512732942,2.3382056934464694,POINT (3450330.6061382703 2747954.6776383077),3042236.1805402725
013001,3.704049928455577,1.4813057963448641,POINT (3447080.8242443 2746924.5079937032),4483431.910147818
013002,3.657268018804499,1.6484734108129988,POINT (3446895.775134841 2746120.6226572883),3592987.1709853234
013003,3.656323525969131,2.075127609188917,POINT (3446432.9749472304 2746316.8005850418),2377724.1677519423
014001,3.414542731258392,3.8408634641195847,POINT (3444833.2980548353 2745356.527658693),1775189.099826238
014002,3.6059450638443873,4.244821823052163,POINT (3444514.2909227028 2745039.645433256),3833050.4973410973
014003,2.892955175146212,3.6285767580734825,POINT (3444909.7802196313 2745973.7954600346),6240665.116379344
014004,3.3032243244994643,3.2489121390259488,POINT (3445337.631528362 2745755.1136081917),3566128.840655181
014005,3.6434842443496778,2.666877052866831,POINT (3445930.559227145 2745785.712011933),2444314.668894355
014006,3.9903197015884655,3.1584622031150227,POINT (3445650.0656780708 2745138.472237082),2125425.0073204287
014007,4.0912863926104395,3.4813691444406727,POINT (3445415.8802692983 2744885.027366622),5048084.280956772
015001,2.9639921327878875,2.818129632998606,POINT (3445681.877090584 2746493.844042749),1886966.4371564281
015002,2.9192916689111525,2.505554320410293,POINT (3446072.2271447377 2747119.4525129325),1735350.641156902
015003,2.7039474994143498,2.697024927121499,POINT (3446079.900463534 2747690.4040033165),3250611.5786074763
015004,3.4395215379048403,1.9457008855893656,POINT (3446697.940539719 2747233.7122309157),2685994.7380376463
016001,2.8124883767973725,2.2915016563332276,POINT (3446751.761117553 2747981.4319595844),2567685.5494089676
016002,2.7465370039882724,2.2591120817008847,POINT (3447051.7475688118 2748233.825912035),5226338.856001475
016003,3.0084999613130927,2.023513137636078,POINT (3447519.628379282 2748270.162959582),4698684.542325556
016004,3.0974980481335685,2.042013858040434,POINT (3447790.504486919 2748414.794169969),3038586.4197739135
016005,2.391734262557363,2.759681300174041,POINT (3447380.844991021 2749022.5647552456),4876995.456198184
016006,2.4739615306700187,2.965113195709607,POINT (3447691.941291465 2749352.8822946157),2366407.1617404954
017001,3.403017264781414,2.188393824069374,POINT (3449103.8517770204 2748603.4330416285),3456125.064684948
017002,3.3699496546765046,2.41525102588649,POINT (3449474.2409418905 2748710.0434622853),5108290.009339526
017003,2.964681225825807,2.968173009917966,POINT (3448276.176574712 2749459.7219617893),3562231.95515418
017004,3.2760616811978864,2.514580878387065,POINT (3448419.290935216 2749013.285308279),2583910.453419862
017005,3.0760871657439863,2.376195395277369,POINT (3448090.0998953674 2748840.573959686),2732934.2820410756
017006,3.5704319119579444,2.038523875447346,POINT (3448619.410643545 2748535.0235106694),2280060.909220946
017007,3.5233690682752634,1.8542685462429227,POINT (3448284.982793555 2748341.7598764547),3322529.763242839
017008,3.796815172382738,2.600069753968604,POINT (3449008.9383459203 2749049.7734184735),2749213.033492094
017009,2.865790177349486,3.4873964908828534,POINT (3448318.711525511 2749982.681262137),2785883.7664656607
018001,2.9142286923524336,3.0498189290690934,POINT (3450895.780739747 2748387.228165105),2208690.331742061
018002,2.9428225549096263,2.6067509959922903,POINT (3450249.8210443635 2748432.169006016),2801860.758219407
018003,3.303907175558661,3.086432229774443,POINT (3450554.2958218213 2748803.4610015014),3552762.480041562
018004,4.014906183091606,3.909142960890736,POINT (3451030.343995454 2749479.7244760804),1497289.893915136
018005,3.9156069760560874,4.089636406306452,POINT (3451492.193646923 2749287.8133214223),2170850.1691442877
018006,4.3554286228864365,4.647902907598264,POINT (3451960.02292209 2749603.4243694786),13483354.416720016
019001,2.547975248647542,3.220059669865555,POINT (3451409.259305816 2747880.215406745),2463419.9876583335
019002,3.019675598466878,3.47257325023034,POINT (3451422.705440864 2748375.2487526084),4261079.61913178
019003,3.289639026522975,4.074794396941929,POINT (3452125.5351647986 2748359.958103334),4720031.819786043
019004,3.6257187312959513,4.090153620858376,POINT (3451831.9759047083 2748872.1916475412),2464151.8234259062
019005,3.6224258190528476,4.232481653725329,POINT (3452078.2508782027 2748760.535689115),2803401.4067759207
019006,3.8215670676521287,4.632247899243345,POINT (3452569.6470969445 2748712.6213201485),3015619.815149213
019007,4.421949236073544,5.029077817985623,POINT (3452607.84520411 2749401.2465387187),10702692.374004658
020001,3.2978318652012284,4.952875460186355,POINT (3453425.208577673 2747022.776998856),694251.9444301744
020002,2.3315662198587708,3.858697825131455,POINT (3452333.493594936 2746940.3132558283),933354.4121194398
020003,2.1113760675887674,3.3566409219784425,POINT (3451788.5687145083 2747172.57273886),3050150.209956203
020004,2.8984507661759844,3.9521507303122467,POINT (3452220.796684302 2747832.354093023),1965489.1320279858
020005,3.076182268086221,4.264112483121194,POINT (3452568.4188280175 2747776.958694924),2009578.4318417837
020006,4.126137658149071,5.1223154615539865,POINT (3453139.145155533 2748671.738454227),1422378.8004628741
020007,3.467421152418498,4.831358799457222,POINT (3453179.8905257224 2747700.271851018),1579985.6483038904
020008,4.2097549433130705,5.5610002784149115,POINT (3453835.1072005513 2748068.8706942117),187972.83718455117
020009,2.658481009227678,4.415213254852335,POINT (3452913.736630804 2746614.179856908),655131.1593204364
021001,1.519018015192085,5.278646250228146,POINT (3453135.349136848 2743974.600107989),860520.329184151
021002,0.8446109893119791,5.769989508495129,POINT (3453317.7039203397 2743324.703499815),1240964.1886385784
021003,0.3279914141420639,6.085924793121095,POINT (3453302.702584104 2742762.0154526583),9551267.99534443
021004,0.24846863045680231,6.600792878315132,POINT (3453748.450172733 2742496.9714706545),5074219.021834699
021005,0.9352171363758893,7.129117850866724,POINT (3454433.9471076904 2742548.722604691),599042.8274887818
021006,0.6165431275380944,6.149529843087212,POINT (3453626.4144827556 2743103.4441205813),1258264.2220285737
021007,1.5021951353380512,5.924330645771526,POINT (3453852.34192836 2743960.289488476),1053521.6827389002
021008,1.0482551478791773,6.199290623916738,POINT (3453906.2897153324 2743466.3164710747),779942.2138439241
021009,1.0525592504454093,6.686022505468877,POINT (3454303.4611237305 2743179.949408671),469921.499609406
021010,1.948406401587451,6.2866954675532805,POINT (3454368.0927542625 2744244.334393327),141144.4998601656
021011,2.0960334888484504,5.537609659493704,POINT (3453696.610040636 2744586.792006477),1352737.662708351
021012,2.5379729742479475,4.721493635211226,POINT (3453003.0707994043 2745080.543934145),40491.93810499124
022001,2.2103911058065147,4.733792275381261,POINT (3452839.921684258 2744609.532047094),1933685.5993953156
022002,2.0549141256185326,4.2907606353038945,POINT (3452318.901786562 2744543.8261902207),1617207.4440597447
022003,1.8826146067916287,3.922135221368698,POINT (3451376.7202195064 2743833.986970515),2314018.094818878
022004,1.5447552376662248,3.7401295092294045,POINT (3451617.1127707665 2744433.0755407773),1800665.2491887861
022005,1.6342328506008255,3.4879316904573323,POINT (3450822.7109901104 2743897.946746564),2734436.065796898
