Res_geocode,Share_Distance_2_3_Wheel,Share_Distance_Bike,Share_Distance_Car,Share_Distance_Foot,Share_Distance_Transit,Daily_Distance_Person,Daily_Distance_Person_Car,CarOwnership_HH
133006,,,0.8927085843721488,0.039595583389318595,0.06769583223853254,32.907000000000004,29.376,1.0
133008,,,0.742856019202152,,0.257143980797848,25.137,18.673000000000002,1.0
133009,,,0.8919013097593113,0.008960386702058312,0.09913830353863039,36.36,32.429,1.0
133010,,,0.9953660416378216,0.00463395836217834,,20.376,20.282,1.0
133011,,,1.0,,,11.605,11.605,1.0
133012,,,0.8573141845739763,0.14268581542602357,,5.976,5.123,1.0
133013,,,0.9966749201353766,0.0033250798646234673,,15.211,15.16,1.0
134001,,,0.98596442193381,0.014035578066189922,,14.513,14.31,0.858
134002,,0.003940601453629421,0.9552512715959514,0.027159300929115757,0.013648826021303457,22.541,21.532,0.916
134003,,0.001821524017406429,0.9442444000824123,0.024857464124834538,0.029076611775346636,23.045,21.76,0.916
134004,,,0.6165074467614721,0.06021975330010386,0.3232727999384241,13.589,8.378,0.5
134005,,,0.9197105038986813,0.01740325775822703,0.06288623834309168,33.913000000000004,31.19,0.835
134006,,,0.9980556834127727,0.0019443165872273613,,28.37,28.315,0.884
134007,0.0260761736979469,,0.8070347487409468,0.014742514835796196,0.15214656272530996,28.074,22.656,1.0
135,,0.0038368393804693634,0.705390549377409,0.0791607012486038,0.2116119099935178,15.721,11.089,0.748
136001,,,0.6959574214986657,0.032812809688509255,0.27122976881282496,26.810000000000002,18.658,0.745
136003,,,0.8375213227158395,0.047395734877504786,0.11508294240665576,19.740000000000002,16.533,0.957
136004,0.07079477864431044,,0.8845736198719556,0.029765691456060124,0.014865910027673894,27.172,24.035,0.835
136007,,0.0011466345734467496,0.8741994781566935,0.020509696907030656,0.10414419036282911,23.315,20.382,0.801
136010,,,0.9086347549945732,0.058967972838220056,0.032397272167206684,20.48,18.609,0.843
136012,,,0.9849427856885077,0.01505721431149223,,26.587,26.187,0.819
136014,,,0.8376550406641339,0.015430125273368721,0.14691483406249742,20.981,17.575,1.0
136015,,,0.975722155431606,0.01771904867999034,0.006558795888403718,33.179,32.374,1.0
137001,,,0.6201155157122538,0.004813599030272013,0.3750708852574743,31.704,19.66,1.0
137003,,,0.980249836274553,0.006234586277427046,0.013515577448020042,20.686,20.278,0.722
137004,,0.009303374886797671,0.8422262288169791,0.025762015534062023,0.12270838076216119,25.599,21.561,0.813
137006,,0.015198083971203351,0.9446231952797064,0.040178720749090166,,18.32,17.306,0.703
137007,,0.03200798569494216,0.5030385548114676,0.0707476485052536,0.39420581098833657,21.095,10.612,0.553
137008,,0.015293573276724419,0.9267929200166893,0.006544803869028989,0.0513687028375571,24.387,22.601,1.0
137011,0.01314354369849135,,0.9032598674153801,0.01360744576461872,0.06998914312150979,36.561,33.024,0.892
137012,,,0.7564226095032929,0.029859529728135683,0.21371786076857147,33.972,25.697,0.773
138001,,0.004749976735490456,0.9184377447633553,0.013322187773582284,0.06349009072757197,26.133,24.001,0.797
138002,,,0.8018654866063921,0.016634489210657168,0.18150002418295075,23.392,18.758,0.894
138003,0.055334487442194685,0.002829470791064915,0.924136495411374,0.01769954635536633,,16.127,14.903,1.0
138004,,,0.9337073413676829,0.06629265863231726,,17.427,16.272000000000002,0.923
138005,,,0.7356182019575261,0.019036422491738956,0.245345375550735,18.246,13.422,1.0
139001,,,0.9039990221545039,0.02734111956689405,0.0686598582786021,25.156,22.741,0.89
139002,,,0.9893896086846335,0.010610391315366487,,19.900000000000002,19.689,0.787
