Res_geocode,Share_Distance_2_3_Wheel,Share_Distance_Bike,Share_Distance_Car,Share_Distance_Foot,Share_Distance_Transit,Daily_Distance_Person,Daily_Distance_Person_Car,CarOwnership_HH
049011,0.00232486052694659,,0.8327640652779931,0.009340989927213099,0.15557008426784716,37.143,30.932000000000002,0.967
050001,0.016442386462559102,,0.8066702617808547,0.01404808046960847,0.16283927128697778,25.613,20.661,0.874
050005,0.009503405338700349,0.020045879332583366,0.8192883503505802,0.035632650879137674,0.11552971409899837,27.525000000000002,22.551000000000002,0.822
050009,,0.004059578851413568,0.9354377197845211,0.005458798115593528,0.055043903248471825,30.082,28.139,1.0
051001,,0.006879359942291333,0.8881711642036801,0.04661516236925729,0.0583343134847713,18.656,16.569,0.922
051003,,0.01028133960902969,0.8945637242170353,0.014903284854635334,0.08025165131929968,31.057000000000002,27.782,0.955
051006,0.06477206289556178,,0.6992837031534809,0.01753234720632895,0.21841188674462841,36.584,25.583000000000002,0.893
051007,0.030227146068765094,0.004017329519698635,0.8901341417217348,0.012728060279314564,0.06289332241048703,32.271,28.726,1.0
052,0.00599334936606806,0.0011238926605289994,0.8895293637819862,0.014581265716826797,0.08877212847458998,26.999000000000002,24.017,0.867
053001,,0.004403388080198243,0.815188021433001,0.006405221387041534,0.1740033690997592,41.051,33.464,0.947
053003,,,0.8642950900317328,0.008178908073015889,0.12752600189525146,36.585,31.62,0.879
053004,,,0.9111025029033051,0.0009079428637717322,0.08798955423292326,47.701,43.461,1.0
053006,,,0.7031267351842317,0.007342349360677884,0.2895309154550903,21.613,15.196,1.0
053010,0.03750091677177987,,0.8315722413061118,0.006322312026580269,0.12460452989552798,18.605,15.472,1.0
053018,,,0.8144664743311428,0.0029650110390872313,0.18256851462976992,24.952,20.322,1.0
