Res_geo_unit,Share_Distance_2_3_Wheel,Share_Distance_Bike,Share_Distance_Car,Share_Distance_Foot,Share_Distance_Transit,Daily_Distance_Person,Daily_Distance_Person_Car,CarOwnership_HH
101,,0.00828857201135099,0.4060401287645439,0.10352246689626896,0.4821488323278361,16.033,6.51,0.334
102,0.016204902634654857,0.011570347031442638,0.6134663692646416,0.08736526361267846,0.27139311745658246,17.774,10.904,0.533
103,,0.01397622933457553,0.5575473474402082,0.09792725145795457,0.3305491717672617,16.188,9.026,0.465
104,,0.007662515992567821,0.6385588846797647,0.05055713611463455,0.30322146321303284,19.900000000000002,12.707,0.564
105,,0.033396388619358876,0.5474433914908484,0.152836812429151,0.26632340746064176,13.931000000000001,7.627,0.429
106,,0.013744059498492571,0.6322316630816343,0.08496957438458524,0.26905470303528795,18.464,11.673,0.51
107,,0.026606165972590988,0.681218031102149,0.05875501026431857,0.2334207926609415,19.154,13.048,0.714
108,,0.049654577184714214,0.4863212186929427,0.07089969756001001,0.3931245065623331,13.745000000000001,6.6850000000000005,0.506
109,0.0009876822247067319,0.013383762268627168,0.5216068810540841,0.06853128488032899,0.3954903895722529,17.833000000000002,9.302,0.481
110,,0.012574463239415728,0.5941440900946601,0.06982029740822594,0.32346114925769837,15.977,9.493,0.478
111,0.007629148178217647,0.004278735320057883,0.6802634831754663,0.04353178997197632,0.2642968433542819,18.446,12.548,0.733
112,,0.014865880450140414,0.7039389348773739,0.04108547012136513,0.24010971455112065,17.29,12.171,0.738
113,,0.020059008823834625,0.6423288026097237,0.06357944167230908,0.2740327468941326,14.026,9.01,0.748
114,,0.02778026978792618,0.7493726837851089,0.016935849995229926,0.20591119643173503,23.261,17.431,0.882
115,,0.017316609078618893,0.7250256326794998,0.04555891284086895,0.21209884540101237,18.832,13.654,0.88
116,0.010238137691664335,0.011367601415032486,0.8947241126334202,0.029942518855338326,0.05372762940454458,19.878,17.786,0.939
117,0.04482719060381129,0.017606232025039154,0.8131642103824078,0.03024560641610833,0.09415676057263336,15.698,12.765,0.8
118,0.0035550865590379603,0.022888754386660493,0.7056767525736061,0.07718155123937671,0.19069785524131883,17.257,12.178,0.756
119,,0.0148613427691789,0.7738281301414435,0.04355962717725449,0.16775089991212322,20.245,15.666,0.773
120,0.011575349546057644,0.010771430328822884,0.9057120156985288,0.028534120365864057,0.043407084060726686,22.275000000000002,20.175,0.913
121,0.01892287145180928,0.0011617862956696053,0.8359359797579603,0.025655462491433974,0.11832390000312681,27.107,22.66,0.871
122,,0.014681180714179223,0.642084644540044,0.06781237922713798,0.27542179551863893,18.423000000000002,11.829,0.761
123,0.004337501784934086,0.03363789539556157,0.7907381188325308,0.04025651505296477,0.1310299689340088,23.976,18.959,0.837
124,,0.017676801386193645,0.8289503793774226,0.03158590836950799,0.12178691086687583,21.942,18.189,0.833
125,,0.006692219249201352,0.629073974967647,0.07126260570508675,0.2929712000780648,16.118000000000002,10.14,0.517
126,,0.002322147643265409,0.8404863976405057,0.02331616747039836,0.13387528724583048,27.298000000000002,22.944,0.869
127,0.006107487159562804,0.01203949461101583,0.7665145422664668,0.061407589394467194,0.15393088656848739,16.634,12.75,0.741
128,,0.0063744664822465175,0.8522614005924828,0.035786623009772534,0.10557750991549808,19.957,17.008,0.928
129,,,0.8507565771902218,0.04441534949778628,0.10482807331199197,20.456,17.403,0.769
130,0.010043323626897065,0.001470596179121096,0.690358461040772,0.05557326489227969,0.2425543542609301,17.059,11.777000000000001,0.694
131,,0.006622294774031684,0.8474256817173723,0.0329490517327736,0.11300297177582243,26.038,22.066,0.883
132,,0.013964110064651087,0.8311410118907366,0.02918631878304813,0.12570855926156418,21.662,18.004,0.9
133,,0.0021906240282915115,0.8879695965343678,0.019383368852723046,0.09045641058461755,30.48,27.065,0.938
134,0.017606020887653912,0.0010577786477146882,0.903104240608395,0.016643454395756405,0.06158850546047999,29.624000000000002,26.753,0.906
135,,0.0034276623768450605,0.7263878957167776,0.06590645578006657,0.20427798612631076,19.724,14.327,0.748
136,0.012539102710947714,0.00010099930619512545,0.883634472875134,0.02672419101376269,0.07700123409396044,29.663,26.211000000000002,0.877
137,0.008579602292566118,0.006634093821048685,0.8008049854445876,0.020172581707392636,0.1638087367344049,31.57,25.281,0.807
138,0.008438172678497446,0.0025924677053004263,0.8466996600656455,0.021362206683787778,0.12090749286676884,22.962,19.442,0.909
139,,0.0027467857664994874,0.8910472331518876,0.03307537589603321,0.07313060518557966,21.764,19.393,0.801
140,0.01639456450235709,0.0010420020149262412,0.9241855814948761,0.03192726003686036,0.026450591950980304,22.871000000000002,21.137,0.937
141,0.013675071205795532,0.00876971290721539,0.9373419493276068,0.014654791904059697,0.02555847465532249,24.461000000000002,22.928,0.929
142,0.004842532856342483,,0.8920670449695148,0.03688528973110423,0.06620513244303848,22.069,19.687,0.795
143,0.001996877095993065,0.004072732459470202,0.8377374917186905,0.04374079309356944,0.11245210563227677,21.367,17.900000000000002,0.831
144,,0.002549586574532504,0.8374101768505469,0.03672226782702725,0.12331796874789333,22.493000000000002,18.836000000000002,0.725
145,0.010504998421815523,0.00984177699614822,0.6508950873212759,0.10847985893823338,0.22027827832252686,15.519,10.102,0.582
146,0.005606102874233232,0.006632310634711077,0.7787008146425239,0.05602554227527256,0.15303522957325916,15.458,12.037,0.775
147,,,0.5109320385788811,0.10379859400120951,0.3852693674199094,14.198,7.2540000000000004,0.433
148,,0.001661260887915961,0.6578673411405553,0.09257615074066161,0.24789524723086712,14.334,9.43,0.611
149,,0.0016887408143181168,0.7651808571420692,0.07760715598117575,0.1555232460624369,12.155000000000001,9.3,0.674
150,,0.006139530040179497,0.6200134233448477,0.07249748260837342,0.3013495640065995,16.076,9.968,0.673
151,0.0024122799236505742,,0.6865102867998305,0.07930775975575083,0.23176967352076813,13.311,9.138,0.631
152,,,0.8832785537808003,0.027428361793764948,0.08929308442543465,22.759,20.102,0.823
153,,,0.8730437139747078,0.03019511667756103,0.0967611693477311,22.629,19.756,0.848
154,,0.008541611170174079,0.8833421679500428,0.01656380293423672,0.09155241794554644,24.557000000000002,21.692,0.932
155,,0.0010109458180121698,0.8419732920751216,0.017169228078809044,0.13984653402805713,23.819,20.055,0.891
156,,0.001247827271324325,0.8121772807275833,0.03662078020163129,0.1499541117994611,17.906,14.543000000000001,0.779
157,0.010450007082674889,0.02276615185219713,0.8058142026247003,0.028945076625043985,0.13202456181538358,17.833000000000002,14.370000000000001,0.813
