Res_geocode,Share_Distance_2_3_Wheel,Share_Distance_Bike,Share_Distance_Car,Share_Distance_Foot,Share_Distance_Transit,Daily_Distance_Person,Daily_Distance_Person_Car,CarOwnership_HH
39104,,0.2401230675787975,0.501205418847333,0.07427029415754888,0.18440121941632054,9.682708145408473,4.853025791595937,0.546
39106,,0.14818888328153784,0.5779343801407313,0.09517368456336936,0.17870305201436143,10.42886942937768,6.027202189236012,0.516
39108,,0.16062342117914682,0.5933025864120873,0.10509963302100614,0.1409743593877597,9.635525926366938,5.716782453554228,0.541
39110,,0.16357054018796344,0.6626086967858015,0.08352841448751479,0.09029234853872029,10.48191603481203,6.945408723644995,0.728
39112,,0.11496500098117723,0.6853529542470984,0.041093291993689766,0.15858875277803444,10.584265176486806,7.253957407239919,0.634
39114,,0.1636313052514516,0.6813603318823762,0.06471952269937326,0.09028884016679899,12.695012177192071,8.649877710302398,0.757
39116,,0.08851109352089781,0.7514393175829311,0.042097760255096005,0.1179518286410749,14.500081529804588,10.895931369653225,0.669
39118,,0.09767206776814419,0.7234617123475134,0.042650651769452194,0.1362155681148902,13.871312872309803,10.035363763109354,0.645
39120,0.006967292205257141,0.039196190791355175,0.6157615154777972,0.06620960665598835,0.2718653948696022,11.95075011564605,7.3588120023066725,0.625
39122,,0.16235518459849363,0.7057618019787391,0.029042657836939177,0.10284035558582814,14.906239300749716,10.52025430962342,0.733
39124,,0.10410284529730286,0.5689167722329749,0.05726931550559096,0.26971106696413133,13.300106212067387,7.566653496525117,0.665
39126,,0.012071775175393056,0.4817889411079871,0.08796167111613003,0.41817761260048986,10.378504007652626,5.000248456131959,0.517
39128,0.0031828799675932265,0.13040845057507122,0.6182351719604199,0.07785370410565007,0.17031979339126566,9.486093176012686,5.864636445904768,0.666
39130,,0.09508729332402724,0.7498302492669848,0.030739709001356395,0.12434274840763149,14.867573991706696,11.148156712196771,0.782
