Res_geocode,Share_Distance_2_3_Wheel,Share_Distance_Bike,Share_Distance_Car,Share_Distance_Foot,Share_Distance_Transit,Daily_Distance_Person,Daily_Distance_Person_Car,CarOwnership_HH
60311,,0.4941703396129784,0.47964906948673797,0.026180590900283653,,5.022932136067952,2.4092447251600264,0.313
60313,,0.26950493309899143,,0.07043331187206868,0.6600617550289399,8.124282288281261,,
60314,,0.21726521525446352,0.5439297596147927,0.022752284418834055,0.21605274071190966,6.4531817100575894,3.510077576302202,0.276
60316,0.04098919441030009,0.3672024399743501,0.3240190307292081,0.11528187054802241,0.15250746433811935,9.215665489364222,2.986050999388408,0.716
60318,0.029839995160539465,0.13381505879577574,0.2184876269161168,0.05291687291024632,0.5649404462173218,9.885353567091858,2.1598274421006702,0.307
60320,,0.2236087146992034,0.4832801437187794,0.0657724177658215,0.2273387238161956,10.706008532435623,5.174001342209967,0.83
60322,,0.2087626821752362,0.45668998033699504,0.042386310896496554,0.29216102659127235,9.138588285262593,4.173501704304466,0.617
60323,,0.05111940924863257,0.6296710243322375,0.13581327444656202,0.18339629197256788,11.018912809469965,6.938290115766567,0.487
60325,,0.12114661899692643,0.4866653265599186,0.054905283829747596,0.3372827706134074,14.255534070612315,6.937674143760588,0.623
60326,0.0052334024141171215,0.14522889178102324,0.31653643530361236,0.04094039034565073,0.4920608801555965,10.31685560025144,3.265660695245701,0.429
60327,0.0895370981524878,0.251689105787786,0.35406708624736993,0.04667979673253915,0.25802691307981707,16.872684137245106,5.974062109646594,0.333
60329,,0.42256191351207456,0.15046613805337677,0.0026138553440485405,0.4243580930905001,8.434782201392995,1.2691491031649635,0.491
60385,,0.2447162359552026,0.46083242769464006,0.09962717703523988,0.19482415931491742,12.39450032428528,5.711787674502389,0.76
60386,,0.06111618460655208,0.4112393221080908,0.02530785787295502,0.502336635412402,15.430788881413106,6.34574715918539,0.755
60388,0.03566693285558462,0.03717721373813875,0.6294365758378528,0.0505358329719628,0.24718344459646094,14.404872742565699,9.066953774460574,0.649
60389,0.002200661267032113,0.12310342425795594,0.6249028788057274,0.04936870824322947,0.2004243274260551,15.445655677790509,9.652034698093317,0.776
60431,,0.23690182567686155,0.3375219732703799,0.1449052673776346,0.2806709336751239,10.563038939332388,3.565257746535329,0.917
60433,0.01893601176013482,0.12048327836141984,0.6704594479469009,0.01912270037460061,0.1709985615569438,16.144635047710054,10.824323101391869,0.48
60435,0.004763343318634636,0.11055302504256397,0.592211254556486,0.02331924231394988,0.2691531347683655,15.77208196342049,9.340404446524973,0.652
60437,,0.0669188771880125,0.6523635153438465,0.04494610327940633,0.2357715041887348,18.739232069169475,12.224791307487541,0.743
60438,,0.04802704880353092,0.5292057609871647,0.06892139513458238,0.3538457950747221,11.647143554387176,6.163735468026216,0.941
60439,,0.17369153416919283,0.4881604469458475,0.047612471467680245,0.29053554741727955,12.173812876636326,5.942773934893902,0.657
60486,,0.16320111124913453,0.510753854469996,0.08129163404892172,0.2447534002319477,12.888094567063137,6.582643976901311,0.607
60487,0.0037090439192924503,0.14821963255465015,0.4060389236015311,0.120137967739748,0.32189443218477826,11.90745853727111,4.834891647303423,0.612
60488,0.059221478110121684,0.11649735026034631,0.5004325243612322,0.01878676160173908,0.30506188566656073,13.347183581725785,6.679364772915827,0.809
60489,,0.18521826929317114,0.3387793484565147,0.02941079660530982,0.4465915856450043,9.499627366458627,3.21827756978853,0.557
60528,0.04368081058667395,0.0700969072031868,0.4357794372160911,0.07399595494038419,0.376446890053664,11.842752834408303,5.160828165267717,0.826
60529,,0.1111082462223839,0.5940254744971764,0.03226593582814405,0.26260034345229566,17.7591478988287,10.549386257267251,0.716
60594,,0.13018667806217354,0.39112881189123905,0.04253710989490618,0.4361474001516812,9.552431629310664,3.7362312338445727,0.292
60596,,0.09608661525116133,0.634943105793123,0.07485918046705949,0.1941110984886563,12.39527108173866,7.870291917786827,0.84
60598,,0.15193476843933734,0.5711595834394624,0.03063716816259962,0.24626847995860074,11.996730263700627,6.852047460050842,0.692
60599,,0.17542664639559757,0.4155634551959569,0.08960842542007054,0.31940147298837496,10.890969548220179,4.525888935892327,0.586
65929,0.023972819667695832,0.04968395984404115,0.732866832514055,0.06549471312194334,0.1279816748522647,15.480444744657646,11.345104505926098,0.736
65931,0.10915098629691468,0.04322806475970866,0.6261864596359624,0.03722626966246772,0.1842082196449465,17.054440996711755,10.679260028801348,0.749
65933,,0.11624110536091921,0.3717204066249321,0.04875941539494464,0.4632790726192041,10.358119635541003,3.8503244427929952,0.429
65934,,0.02377580711156581,0.8208458802815526,0.030907859593743352,0.12447045301313835,16.062062207569802,13.184477591909692,0.667
65936,,0.02309894164239236,0.8172510724541523,0.0662884069825684,0.09336157892088694,10.037089518643029,8.202822173429347,0.753
