Res_geocode,Share_Distance_2_3_Wheel,Share_Distance_Bike,Share_Distance_Car,Share_Distance_Foot,Share_Distance_Transit,Daily_Distance_Person,Daily_Distance_Person_Car,CarOwnership_HH
101,0.0031912510726623436,0.010252646530799794,0.5021061174732487,0.2360180750634325,0.24843190985985672,8.316,4.176,0.523
102,0.02903169227108591,0.017850138307752,0.6015498069640048,0.17537197805689006,0.17619638440026728,9.478,5.7010000000000005,0.706
103,,0.007217804473371232,0.7443149106558953,0.10901159278411482,0.13945569208661873,11.562,8.606,0.723
104,0.008293316514904822,0.01171060026741904,0.5851753144204587,0.25584398230921,0.13897678648800746,7.698,4.505,0.676
105001,,,0.7050225719931622,0.10639129117195535,0.18858613683488243,16.782,11.832,0.663
105002,0.03379607980608973,0.02273175341260943,0.6895413159912247,0.1661408638925848,0.08778998689749132,10.026,6.913,0.619
105003,0.022934177447019137,,0.7224967200273595,0.14465336801289677,0.10991573451272453,9.0,6.503,0.793
105008,,,0.9138148521758818,0.08618514782411814,,10.73,9.805,1.0
105011,0.09401631359744132,,0.7462009204384801,0.046781328005438036,0.11300143795864054,11.732000000000001,8.755,0.926
105012,,,0.8757460145845822,0.0352794161481717,0.08897456926724602,14.874,13.025,1.0
106,0.005791668839773444,0.009162635923892498,0.7018758295334142,0.10394795648828949,0.17922190921463052,9.826,6.897,0.763
107,0.015218923436269663,0.00489226523186105,0.7642502728022624,0.09439947512405332,0.12123906340555345,13.620000000000001,10.409,0.838
108,0.014529886888515012,0.0010803115091478203,0.8351986754067391,0.06849467799593349,0.08069644819966448,12.816,10.704,0.907
109001,,,0.8558024575777354,0.0791355134958343,0.06506202892643026,12.039,10.303,1.0
109002,,,0.7402818264177407,0.2195821878715162,0.04013598571074313,8.986,6.652,1.0
109003,,,0.9548572273544769,0.030667045615453678,0.014475727030069534,15.043000000000001,14.364,1.0
109004,,0.025710213220041987,0.9144765985044184,0.05981318827553942,,12.239,11.192,1.0
109005,,,0.679898506034911,0.1719220170319364,0.14817947693315273,16.242,11.043000000000001,0.797
109006,,,0.7962831669488147,0.13009158560843834,0.0736252474427469,8.411,6.697,0.513
109007,0.07527452162225735,,0.8879490370570049,0.03677644132073778,,10.513,9.335,1.0
109008,,,0.6796751810588384,0.19861688243057504,0.12170793651058659,10.483,7.125,0.808
109009,,,0.8689582733826783,0.06328188194384218,0.06775984467347942,15.786,13.717,0.855
110,0.021128657085221086,0.01055584283507908,0.8507043237670502,0.058393320723887365,0.059217855588762185,15.687000000000001,13.345,0.891
