Res_geocode,Share_Distance_2_3_Wheel,Share_Distance_Bike,Share_Distance_Car,Share_Distance_Foot,Share_Distance_Transit,Daily_Distance_Person,Daily_Distance_Person_Car,CarOwnership_HH
01067,0.0565196375475735,0.09219045519984477,0.4501233759849567,0.09254015050795357,0.3086263807596714,9.041005558579364,4.0695679443265025,0.493
01069,,0.09329979823058279,0.49620864563635125,0.1205350397837546,0.2899565163493114,8.262710315973909,4.100028295174922,0.359
01097,,0.41135361543179905,0.41560669339639433,0.08836932288317954,0.08467036828862716,9.763682478803336,4.057851790387766,0.347
01099,0.002746057251367843,0.2649950154985309,0.4811349581837748,0.06889505129181445,0.1822289177745121,13.086013692250718,6.296138650613353,0.693
01109,0.0007877329435616307,0.10881936708858507,0.6358999159373601,0.04095613243185439,0.21353685159863875,13.91553467642701,8.848887330963356,0.711
01127,,0.12841692579353042,0.5782151343136815,0.03566858975661322,0.2576993501361748,14.28985578846642,8.26261088405125,0.721
01129,0.07923693455999073,0.21040297255591656,0.43240257764078116,0.039026343435231065,0.23893117180808052,12.806193692583314,5.537431162440138,0.6
01139,,0.2700320443387616,0.48018382659649095,0.021789290460853684,0.2279948386038938,13.735031035833176,6.595339761207939,0.683
01156,,0.022857869503703113,0.79387590591862,0.02467147224967133,0.15859475232800552,15.766414276039997,12.516576416479516,0.936
01157,,0.10821904540101289,0.522337401199773,0.06183882159889521,0.3076047318003188,11.355878580644786,5.931600106154165,0.601
01159,0.021584795597193913,0.1664974951200663,0.4716874201402063,0.057847620197842065,0.2823826689446915,11.119716233687013,5.245030262958998,0.628
01169,0.0166850198657173,0.04762293258113683,0.6469924183430783,0.06947125142659555,0.21922837778347193,13.246567724122825,8.570428886575593,0.657
01187,0.00924839133725049,0.21119526820368115,0.3344468713699451,0.0704684112684873,0.3746410578206359,10.492129378520472,3.5090598446548587,0.414
01189,,0.1552904817266435,0.40875725090905685,0.05953982219674471,0.3764124451675549,8.749687057347483,3.5764980278759126,0.518
01217,0.0008781989285030409,0.03575873457704423,0.7248245360164037,0.07084375155376428,0.1676947789242847,12.463218118106484,9.033646289727768,0.746
01219,0.004290743928519212,0.16514100172394897,0.5447056749367596,0.09468683028454437,0.19117574912622787,12.144828329436697,6.615356912176894,0.651
01237,0.01570049988873455,0.09855707273590113,0.6424533292888536,0.06267082407208302,0.18061827401442773,12.113314484034358,7.782239218990765,0.676
01239,0.0021488570148665517,0.16219568449993005,0.44900516527157996,0.0441580648461308,0.34249222836749255,11.70637538972898,5.256223016596417,0.515
01257,0.016144348517683323,0.26495161524169397,0.46293720550056033,0.049229764826434604,0.2067370659136277,11.078858371729774,5.1288157347450705,0.58
01259,0.020111980551864226,0.2676669240089684,0.6095171422129357,0.01767696504952469,0.08502698817670697,12.68183131819306,7.729793583091542,0.77
01277,,0.10762755023778446,0.6050162920638998,0.05676585233100446,0.23059030536731126,11.33237053423218,6.85626880091535,0.808
01279,,0.07608256957538201,0.597567876552303,0.07530065175041388,0.2510489021219011,10.492304681281166,6.269864228532975,0.646
01307,,0.12293780686356759,0.4298202152308945,0.06450357824842129,0.3827383996571166,10.814134564037257,4.648133645850349,0.503
01309,,0.16043398783091847,0.5131062530216542,0.0629450607242924,0.2635146984231349,10.660249104947027,5.469840474516812,0.621
01324,0.08809007207544349,0.10489870905032145,0.5220538490180163,0.08706885692659055,0.19788851292962809,14.033485195473467,7.326234961434273,0.874
01326,,0.1487539958517615,0.6522932125104646,0.01215923271620252,0.18679355892157154,15.231818872727597,9.935612064869007,0.765
01328,0.07086502830727968,0.04268363926926356,0.5010327315509424,0.07428141372820837,0.3111371871443059,15.032823975099154,7.531936859168426,0.664
