Res_geocode,Share_Distance_2_3_Wheel,Share_Distance_Bike,Share_Distance_Car,Share_Distance_Foot,Share_Distance_Transit,Daily_Distance_Person,Daily_Distance_Person_Car,CarOwnership_HH
04103,,0.1364073862339259,0.4394153249967771,0.12456043558923331,0.2996168531800637,10.78763188710586,4.740250771618217,0.387
04105,,0.15967296186433,0.541444153982259,0.08052851377957711,0.2183543703738338,9.25580566550434,5.011501867983197,0.53
04107,,0.19673015449626793,0.4604420768243423,0.1104024536995243,0.23242531497986538,7.210992052244226,3.320244156499158,0.403
04109,,0.25709441652439063,0.4818794973571591,0.09848062163029883,0.16254546448815135,9.769583334480679,4.707761906608428,0.383
04129,,0.1126705961722899,0.31594655813462635,0.08330143661171496,0.4880814090813689,6.334810401625557,2.0014615428290248,0.562
04155,,0.14718502125602267,0.2927770777258615,0.20777666671891198,0.352261234299204,9.033091938974376,2.6446822607219533,0.606
04157,,0.14831877309169433,0.447269327752756,0.07679167832887636,0.32762022082667325,12.041771665069252,5.38591511758771,0.54
04158,,0.11259465051893687,0.7492181430432298,0.020158208253856044,0.1180289981839774,14.081900161418385,10.55041508945804,0.684
04159,,0.11520839414275914,0.768504577009554,0.013279416475360413,0.10300761237232653,17.814501525701363,13.69052595964518,0.821
04177,,0.3096222160889138,0.4074826823192655,0.06728993986554063,0.21560516172628014,10.262105737994268,4.18163037236183,0.46
04178,0.00525632112466729,0.09123205886672237,0.8035039603561668,0.05215222152332,0.04785543812912369,16.30119299622768,13.09807313099915,0.706
04179,,0.16444196318789003,0.5860680991477353,0.16073483058481977,0.08875510707955503,7.089604650192675,4.154991121047366,0.344
04205,0.0448197257723881,0.024039309284631036,0.6716838827953193,0.02161892927780704,0.23783815286985446,15.812468097360394,10.620979968212145,0.553
04207,,0.035966121194163335,0.7225788430266061,0.03462106384736434,0.20683397193186623,16.289230659317493,11.770253443603156,0.658
04209,,0.06426391395374718,0.5602971257881177,0.0775151835013312,0.29792377675680387,9.40056912384474,5.267111860862732,0.516
04229,0.0039023468082476803,0.2609520126680869,0.5064552366903207,0.0770024537246237,0.15168795010872105,10.87249872605907,5.506433915721457,0.526
04249,0.008965297166401832,0.0645692256929599,0.6738044295563922,0.03725885220457933,0.2154021953796667,18.34620514964243,12.361754295379363,0.667
04275,,0.20697496871548504,0.5064728478084222,0.0947516442265437,0.1918005392495492,9.51944151298223,4.821338652625824,0.576
04277,,0.19711596614943422,0.4964167153029973,0.05429770764708841,0.25216961090048,15.472015016178394,7.680566873449929,0.606
04279,,0.09124762408189149,0.6179062672796742,0.028173775884050994,0.2626723327543833,13.699510601903707,8.465013459580643,0.515
04288,,0.07259744243855994,0.6240325897420417,0.020239224072732535,0.28313074374666586,16.309399351961076,10.177596714741446,0.491
04289,0.18698639070911072,0.1287817041622043,0.49926185496508163,0.06233498976193081,0.1226350604016725,14.355354393982385,7.1670808634207805,0.705
04299,0.001727693161019552,0.1206564595344937,0.5266718245853435,0.05337390492461943,0.29757011779452386,12.204608158502477,6.427823247187669,0.603
04315,,0.3209946450873647,0.1693058989121556,0.12082542231232496,0.3888740336881548,7.448462743293238,1.2610686802669622,0.244
04316,,0.04865873623636744,0.7592001000338646,0.025608388872357835,0.16653277485740997,18.897395702005674,14.346904707342231,0.777
04317,,0.12815089794479276,0.38375470874123613,0.05749345904282464,0.4306009342711464,11.018991640046156,4.228589927448029,0.58
04318,0.01581838363329525,0.4283520165918684,0.3387702508747089,0.06040749619730131,0.15665185270282608,9.317769897676978,3.1565832458288403,0.389
04319,,0.0882955730973033,0.6443705985352758,0.034687876773376244,0.23264595159404478,14.945633937181318,9.630527085590657,0.695
04328,,0.011880205030037914,0.6770810686434404,0.05239544745244755,0.2586432788740741,13.624397430681041,9.224821571988464,0.877
04329,0.011622624379360328,0.04564312552321118,0.7210649820311185,0.05991734115014931,0.16175192691616064,13.898169814166122,10.021483567317128,0.511
04347,,0.07943367019677142,0.7356573550185083,0.05463713268959901,0.1302718420951213,12.321736042900127,9.064575746556129,0.735
04349,,0.01716816935916624,0.6546615034080779,0.10323161739156264,0.22493870984119319,9.796978758054957,6.413704842605263,0.783
04356,,,0.5819142285935462,0.007543636266566954,0.4105421351398868,6.899256255277803,4.014775381659181,0.811
04357,,0.08740093254093512,0.4565952011014139,0.03202610379619007,0.42397776256146086,12.229206665496294,5.583797076743031,0.5
