Res_geo_unit,Share_Distance_2_3_Wheel,Share_Distance_Bike,Share_Distance_Car,Share_Distance_Foot,Share_Distance_Transit,Daily_Distance_Person,Daily_Distance_Person_Car,CarOwnership_HH
127,,0.01751702002310079,0.4858822987189325,0.15392591483873283,0.3426747664192338,11.636000000000001,5.654,0.568
128,0.009750680705566277,0.012719838864305116,0.4474648820732367,0.15302153237231217,0.3770430659845797,10.488,4.6930000000000005,0.638
129,,0.04338851007840549,0.2885093302040539,0.11967672187369392,0.5484254378438467,11.303,3.261,0.395
130,0.025266432096818968,0.041938364565435655,0.5599809965842554,0.09751715571530445,0.2752970510381855,11.724,6.565,0.642
131,,0.012185968057843583,0.5357748018801829,0.07520206635304198,0.3768371637089315,13.618,7.296,0.62
132,0.012902195624032633,0.03950658888000834,0.38735175413076134,0.07478187521335682,0.48545758615184087,13.147,5.093,0.461
133,0.002906922792478652,0.007842147424854862,0.5633129259549494,0.06470067672610585,0.3612373271016112,13.452,7.578,0.681
134,0.0018325961077638266,0.005142409530738822,0.44127577509679733,0.1215599471864455,0.4301892720782546,12.146,5.36,0.615
135,0.015750911998833737,0.011530835071909338,0.6148383114420151,0.06686137071085475,0.29101857077638715,12.846,7.898000000000001,0.79
136,0.018940313243936614,0.008021533916964974,0.5568213452298487,0.07858246437182312,0.33763434323742664,15.001,8.353,0.653
137,0.029938818291026615,0.011612427245484527,0.45880922811058383,0.12088318911823752,0.3787563372346674,10.818,4.963,0.647
138,,0.001095951300750671,0.31749111918784395,0.09626712989756352,0.5851457996138419,9.505,3.0180000000000002,0.629
139,,0.014676765494522829,0.35460261769602314,0.09397813555971744,0.5367424812497366,10.791,3.826,0.494
140,,0.03990451360049693,0.4646478891781105,0.1686051795203563,0.32684241770103617,11.267,5.235,0.641
141,0.00891845819531291,0.0217859114754178,0.49250612649239395,0.08465586543088041,0.392133638405995,11.391,5.61,0.743
142,,0.016909902879254177,0.5544709664459226,0.07013465689755531,0.3584844737772679,11.954,6.628,0.635
143,0.0075831700707942274,0.012072152778711785,0.5180120335549129,0.03872401791605076,0.4236086256795303,13.872,7.186,0.726
144,,0.002467716618236715,0.6064279459392481,0.08445204481370647,0.3066522926288086,10.865,6.589,0.714
145,,0.032557663601989174,0.3382019687797514,0.15641790604194633,0.4728224615763132,9.234,3.123,0.361
146,0.011842424979095328,0.021766951092155304,0.4739229283334649,0.12398849989346554,0.368479195701819,9.184000000000001,4.353,0.639
201,,0.0018660659309564036,0.7289540716194542,0.06185535843497861,0.2073245040146108,13.774000000000001,10.041,0.82
202,0.013941657651187109,,0.5054453097357178,0.10889837641560926,0.37171465619748584,10.717,5.417,0.736
203,,0.06093359012865573,0.5874209829756456,0.044102156726874966,0.3075432701688236,15.225,8.944,0.834
204,0.019106617574637712,0.012262539615592644,0.4753158521762393,0.08660574294685953,0.40670924768667077,11.085,5.269,0.665
205,0.014465995076491427,0.010021488383063564,0.7099550292911151,0.07317156193929347,0.19238592531003648,14.187000000000001,10.072000000000001,0.766
206,0.009083065752597734,0.004989914982932046,0.6286325724694433,0.04166648607586833,0.3156279607191586,15.774000000000001,9.916,0.728
207,0.020399368765997808,0.005347747692518313,0.5892421330038276,0.07237367673629332,0.3126370738013631,14.221,8.38,0.641
208,,,0.5419694858319153,0.08487865111095542,0.3731518630571293,13.986,7.58,0.71
209,0.0006666723548013853,0.002050384082838764,0.6924916192595971,0.054867510890769466,0.2499238134119934,16.313,11.297,0.664
210,0.016564279894835957,,0.7110459969828602,0.06291568442333963,0.20947403869896428,17.375,12.354000000000001,0.783
211,0.04571622632716053,0.01580733977809273,0.5701574605980498,0.07056103365217183,0.2977579396445252,18.704,10.664,0.708
212,0.009031200055785739,0.03773940364153585,0.6585768115164554,0.06025210200250623,0.23440048278371672,14.631,9.635,0.903
213,0.009495645963948625,0.012877085692873574,0.802344748274301,0.0326274001870371,0.14265511988183968,16.012,12.847,0.769
214,0.0055386185130811005,0.008913739690769371,0.741295360232815,0.038311642635296,0.20594063892803852,13.306000000000001,9.864,0.914
215,,0.008998125415795987,0.7227752001633585,0.04477100519491902,0.2234556692259265,17.282,12.491,0.94
216,0.006773932436359249,0.0015856594624298168,0.7292467479577801,0.03472869272399647,0.22766496741943434,18.365000000000002,13.392,0.93
217,0.007816968450219402,,0.7560402643112609,0.03221311146912212,0.20392965576939748,16.472,12.453,0.797
218,0.033388879040582825,,0.6583854986269885,0.047218745296716165,0.26100687703571246,14.075000000000001,9.267,0.777
219,0.002848122177043733,,0.743300426896658,0.022784583694786406,0.2310668672315119,19.841,14.748000000000001,0.919
220,0.002960092019667141,,0.6994042667629558,0.020446449646375757,0.2771891915710014,21.513,15.046000000000001,0.862
221,,0.001605575661172678,0.8166013866187228,0.020798980264799503,0.16099405745530507,23.459,19.157,0.896
222,0.022849663583485665,0.014953649704700986,0.7127990316372287,0.021229913681491533,0.22816774139309307,20.868000000000002,14.875,0.933
223,0.06128912955488336,0.0006000836796803166,0.6866616471396487,0.023484850696894415,0.22796428892889314,22.285,15.303,0.88
224,0.015723610293523278,0.011193769342831424,0.8646508534782259,0.024146155700474688,0.08428561118494476,24.981,21.6,0.949
225,0.007948194057037297,0.01486106980320667,0.789498029206045,0.030731708948278442,0.15696099798543253,22.785,17.989,0.873
226,0.018638493867326876,0.03996724979040923,0.6627250108668993,0.04535902235981781,0.23331022311554694,14.152000000000001,9.379,0.858
227,0.02449427109010034,0.0069179487651695685,0.6723498223102626,0.06119454840308197,0.23504340943138557,12.707,8.543000000000001,0.755
228,,,0.7524928664530932,0.03607687385555598,0.21143025969135085,18.298000000000002,13.769,0.874
229,,,0.4866947481227286,0.09204304349170789,0.42126220838556344,14.672,7.141,0.708
230,,,0.7505876510821594,0.056015436511495334,0.19339691240634532,19.386,14.551,0.847
231,,0.0018322163743323355,0.5676066013387906,0.10516174293560225,0.3253994393512748,13.57,7.702,0.619
232,,0.007550697370545091,0.7452013742388102,0.03336110734394055,0.21388682104670403,17.707,13.196,0.755
233,,0.00578494318953879,0.7988979979993489,0.03535397832794994,0.1599630804831623,17.693,14.135,0.903
234,0.01577485225040839,0.003181175213210812,0.6937163025959316,0.037294934302874956,0.2500327356375742,19.905,13.809000000000001,0.816
235,,0.003962182925260892,0.7472093677253031,0.027036615458079706,0.2217918338913562,22.150000000000002,16.55,0.906
236,0.01746478813265982,0.0068204281055716754,0.6801695277579077,0.02993738822287691,0.2656078677809839,22.304000000000002,15.17,0.815
237,,0.001242564752179061,0.795172222150652,0.009376254132463114,0.19420895896470577,34.33,27.298000000000002,0.986
238,0.004602864649050354,0.015547660305578836,0.7460556148361224,0.03689012548146923,0.1969037347277793,18.496,13.799,0.921
239,,,0.6537948190919911,0.0677021642155304,0.2785030166924784,16.155,10.562,0.749
240,,0.011893146419185386,0.690296544223595,0.04814956452852426,0.24966074482869535,17.411,12.019,0.795
241,0.022263073202930327,0.0018937815073866078,0.7400052687144857,0.05304420184034683,0.18279367473485056,20.932000000000002,15.49,0.922
242,0.012999677328531595,0.004337310353990176,0.7253195645252932,0.024936447225106958,0.23240700056707805,21.97,15.936,0.892
243,,0.0036432556958530017,0.8420160049855085,0.012775000526666695,0.14156573879197173,27.162,22.871000000000002,0.966
244,0.0034626282401649744,0.005219246676148352,0.8504085130651753,0.03392435223638281,0.10698525978212843,24.569,20.894000000000002,0.99
245,0.004719206526832096,0.0035025497944141826,0.7808246262507001,0.019296091269926333,0.19165752615812726,20.863,16.29,0.864
246,0.01361596662397631,0.005109708990765562,0.793763455809475,0.014757432023410899,0.17275343655237227,22.481,17.845,0.942
247,0.017769677682362806,0.008403994739895731,0.7393247438157032,0.04474874078453176,0.1897528429775065,17.622,13.028,0.927
248,0.00011513393082863476,0.0009403833999242705,0.7970640322899009,0.017446036738193095,0.18443441364115312,25.059,19.973,0.904
249,0.0007691577557062583,0.0007808642762560417,0.7697532582260009,0.04753203577337048,0.18116468396866625,17.989,13.847,0.786
250,,0.0008230780542049646,0.5995725461750144,0.06589314998806638,0.3337112257827142,19.531,11.71,0.691
251,,,0.8867829079400796,0.014108697782563953,0.09910839427735639,15.038,13.335,0.95
252,0.009712677899330864,,0.7198645733146759,0.025439683346401322,0.24498306543959186,15.106,10.874,0.985
253,,,0.7487158365752264,0.006305135062046043,0.24497902836272736,24.077,18.027,1.0
254,,,0.8314784007278004,0.0073428547122209075,0.16117874455997874,18.749,15.589,0.967
255,,0.009007040342309387,0.7918191103005779,0.004746234225519761,0.19442761513159296,20.554000000000002,16.275,0.975
256,,,0.8711048623612356,0.0017216183086835484,0.12717351933008086,19.899,17.334,0.937
257,,,0.8582316037745892,0.002011065969761469,0.13975733025564935,25.071,21.517,0.966
301,,,0.8955159911026586,0.0190828226160101,0.08540118628133142,19.791,17.724,0.836
302,,,0.9973614827892626,0.002638517210737309,,12.425,12.392,0.893
303,,,0.8279846695915252,0.0025456119400960675,0.16946971846837874,19.975,16.539,0.956
304,0.020029605823806335,,0.7179899545080478,0.02329137163188072,0.23868906803626508,20.656,14.831,0.935
305,,,0.6999128543306622,0.0008012900965578567,0.29928585557277987,18.131,12.69,0.815
306,,,0.7059282447991428,0.0024913515678737846,0.2915804036329834,27.265,19.247,0.988
307,,,0.8813580650156266,0.009865452000486222,0.10877648298388719,16.992,14.976,0.988
308,,,0.9890077107062148,0.010833173786830961,0.00015911550695422183,15.146,14.979000000000001,0.949
401,,,0.50002394415429,0.011811842118182356,0.4881642137275276,19.475,9.738,0.864
402,,,0.8443684034675432,0.002364108586386944,0.15326748794606973,23.784,20.083000000000002,0.875
403,,,0.8457709868988353,0.0038262713597995903,0.15040274174136514,16.099,13.616,0.796
404,,,0.9555673645957686,0.004369467266985868,0.040063168137245454,21.045,20.11,0.914
405,,,0.9578678063793902,0.001801719084144836,0.040330474536464996,14.003,13.413,0.905
406,0.08944731588199752,,0.9006965443938326,0.009856139724169835,,19.817,17.849,0.988
