Res_geocode,Share_Distance_2_3_Wheel,Share_Distance_Bike,Share_Distance_Car,Share_Distance_Foot,Share_Distance_Transit,Daily_Distance_Person,Daily_Distance_Person_Car,CarOwnership_HH
042001,,0.0007134342833212714,0.8084684013836804,0.011682178134092898,0.1791359861989055,25.099,20.292,0.966
042002,,,0.8681124873334629,0.017211653000311373,0.11467585966622566,22.734,19.736,1.0
042017,,,0.9280075917589085,0.006564614279163869,0.06542779396192776,21.523,19.974,0.934
043001,,,0.8126901284017102,0.004722902923103617,0.18258696867518626,23.491,19.091,1.0
043003,,0.0037380405948554273,0.7320550989879825,0.01728706629224605,0.24691979412491608,13.450000000000001,9.846,0.859
043005,0.07577780594437139,,0.7101458060588923,0.06298422601013874,0.15109216198659747,23.491,16.682,1.0
043007,,,0.9401897948348427,0.014188121432133934,0.04562208373302345,16.932,15.919,1.0
043008,0.048287530142903254,0.002413065975237514,0.658290990440156,0.02604001531442882,0.26496839812727424,16.961000000000002,11.165000000000001,0.954
043016,0.01625863124418057,0.0029630272809681953,0.9153158104903452,0.00355854521298739,0.06190398577151852,23.895,21.872,1.0
044,0.029856712931769027,0.009811880782472108,0.8143375746775271,0.028745999812002397,0.11724783179622938,17.923000000000002,14.595,0.934
045001,0.020887681795415725,0.015838391172396944,0.7555160031450472,0.006585447119334909,0.20117247676780525,29.642,22.395,1.0
045002,,,0.8051812332429322,0.023037069667545183,0.17178169708952265,35.268,28.397000000000002,1.0
045003,,,0.7104125142338154,0.007496807730640276,0.28209067803554433,35.034,24.889,1.0
045011,0.039745295036044674,,0.8099871457830427,0.05720147940103799,0.09306607977987477,18.109,14.668000000000001,0.892
045017,,,0.8573578140636459,,0.14264218593635414,18.285,15.677,1.0
046001,,0.027051466287832046,0.7716815169466427,0.02499663898657793,0.17627037777894747,18.811,14.516,0.826
046010,0.05044352042029389,,0.7860780692461182,0.004397411960969598,0.15908099837261835,28.941,22.75,0.924
046029,0.015654314831828386,0.010688233869321963,0.8865508917279301,0.0021117930531230392,0.08499476651779643,25.481,22.59,1.0
046033,,0.021316606513723812,0.848770486185985,0.009948819035936564,0.11996408826435459,26.919,22.848,0.938
047001,,,0.8411724649059665,0.03974327724541405,0.11908425784861949,15.819,13.306000000000001,0.818
047002,0.06501993658067158,0.049121373038171365,0.6024722334815773,0.007348878405519189,0.27603757849406063,25.722,15.497,1.0
047004,,,0.8002241010478368,0.025542041522997015,0.1742338574291662,21.935,17.553,0.924
047005,,0.003975249008641919,0.7860364908422578,0.018364486413069137,0.19162377373603118,22.034,17.32,0.92
047009,,,0.6586693499541831,0.00490308962407329,0.33642756042174365,18.842,12.411,0.964
048001,,,0.9640506769093278,0.0359493230906721,,23.537,22.691,0.909
048003,0.02142063368311062,,0.9115283083318684,0.014667553899418597,0.052383504085602335,24.8,22.606,0.964
048007,,,0.8534241684191555,0.001294232026218399,0.14528159955462625,27.613,23.566,1.0
048010,,,0.8434586697356714,,0.1565413302643285,25.106,21.176000000000002,1.0
048011,,,0.9455294684048664,,0.05447053159513366,21.706,20.523,1.0
048012,,,0.7283703695394559,0.006828726386318758,0.26480090407422524,32.641,23.774,1.0
048014,0.07525304129854332,,0.9196906611945952,0.005056297506861445,,43.077,39.617,1.0
048017,0.022985443017690628,,0.9652805436183618,0.001659901531775685,0.010074111832171821,41.182,39.752,1.0
048018,,,0.9993947414778245,0.0006052585221754978,,55.348,55.315,1.0
049001,,,0.8127316787689658,0.005059801713842756,0.18220851951719147,29.451,23.936,1.0
049005,,0.011061077103699815,0.8066140624388317,0.05318447600582498,0.12914038445164353,13.524000000000001,10.909,0.925
049007,,0.04452033594323676,0.8453626241868769,0.027073640900489852,0.08304339896939658,25.53,21.582,0.917
049008,0.004618694933800599,0.0011716493346049372,0.8724847899646779,0.02695675301438948,0.09476811275252713,23.456,20.465,0.894
049016,0.10099760613998172,0.004281516865419917,0.8051033078645978,0.03344740283689679,0.05617016629310381,15.659,12.607000000000001,1.0
049028,,0.01967210134296654,0.7348041658628972,0.016064786891493182,0.229458945902643,13.17,9.677,0.866
050001,0.03654071478778931,,0.9295511127461115,0.013929740416549775,0.01997843204954945,24.434,22.712,1.0
050002,,,0.9569836929060219,,0.04301630709397797,30.207,28.908,1.0
050006,,,0.6873926933554884,0.0005393561456931205,0.3120679504988186,27.701,19.041,1.0
050012,,,0.9887140532734394,0.01128594672656051,,33.499,33.121,1.0
