CV_Type,Sample,CV_params,LR,MD,N_est,F1_best,SD_best,N_obs,F1_full_ML,F1_full_LR,City
gkf_gridSearch,full,9splits_hhperGroups,0.2,5,400,0.873,0.009,20422,0.8709835802536495,0.6719163546098076,Lyon
