CV_Type,Sample,CV_params,LR,MD,N_est,F1_best,SD_best,N_obs,F1_full_ML,F1_full_LR,City
gkf_gridSearch,full,9splits_hhperGroups,0.15,4,400,0.919,0.017,4013,0.9118836133896667,0.6891271692278567,Clermont
