GBDT,LR
0.06069984783412008,-0.06052172871149519
0.4355553369358378,0.32395955720444625
0.3367000322954188,0.2277617413902554
0.04672507960501049,0.11301768390492684
0.24627053573132907,0.16841534573843064
0.4892902901427394,0.5907733092985613
0.12703240780472236,0.13798023514626778
0.10551201541987942,0.25106018141727815
0.4094188036897538,0.4819577130331957
0.23864958606918274,-0.03131142708748236
0.5350557796848866,0.6146678802196472
-0.12630415306321674,-0.016840747178596738
0.01019067624461567,-0.29083163722809524
0.2778041680491009,0.30481288309822796
0.43477888849602264,-0.09581093364448456
-0.3811845142491994,-0.053785490101536215
0.3423148795358134,0.1875030999140681
0.23243338232005095,-0.5793905096623149
0.409391407194184,0.6129508119133444
-0.07965417202584102,0.18046817380950808
0.5549370820344784,0.6002926169509593
-0.32930986036660204,-0.33089867590071775
-0.5348309431560312,-1.4930725402858562
0.3818616210454031,0.5554312667667156
-0.2564261648059971,0.058649249197012754
0.3503005381104659,0.36842856832697746
-0.25186801794627023,-0.23071778740572135
0.3802161827077404,0.3301642240132313
0.42215264303404,0.6970644644239989
-0.025976252102481112,0.2749296845219823
0.08511017382568264,0.07248521601478741
0.35165698930002953,0.18572376841607663
0.42237266021633957,0.5237660919632359
-0.058588722034015994,-0.8209203421948887
0.17095892084686615,0.42048644960557646
0.12928524286473608,0.4518420888929554
0.034049311115034175,-0.059321820353497534
0.2519061854085244,0.3353044979755413
0.425467336094549,-0.2504429372091732
-0.0010753118901312142,0.061453019988346624
0.3363886703607111,0.5820327360390821
-0.019623417631485784,-2.4041873927386153
0.09896940122473341,0.21961092408464034
0.43273867439336045,0.2740634773550109
0.17839377432369397,-0.0806986236856817
-0.4064634274949277,-0.311927124381695
0.12754933623841702,0.28183100419752083
0.37668147980364797,0.22579970491877588
0.3639154697110132,0.44286346801881193
0.20078625020575946,0.30616370650117464
