GBDT,LR
0.7938338303469118,0.8120353887238131
0.6053203041627775,0.698071754023992
0.5612106383693535,0.6454725267227781
0.31522265310085307,0.4851116308643467
0.6251353813629732,0.7288625169500944
0.7739901172462846,0.7832240821472258
0.7857152536695033,0.8556291571997716
0.562667392709381,0.6230319018982489
0.588676928683877,0.6654814855296769
0.5373449101745941,0.7432004500052272
0.7310022877839608,0.8397552333088938
0.7278321573067255,0.8853228783153876
0.6161383986629305,0.6542841720320682
0.40114298480229016,0.5498492467657131
0.5744628395812792,0.6000703076756148
0.71858101099735,0.8920666419931592
0.5426188224260367,0.5396260786755758
0.7832827795174004,0.832552081707906
0.43923834874104795,0.6471084067423116
0.7102733089145987,0.7081683475617804
0.6381185510216851,0.7944036062533516
0.6344794781002938,0.7362081270482483
0.4201213391984887,0.5216566942590952
0.7923291684478118,0.8772679227265402
0.8749030681863651,0.8181455996351794
0.6485015286958296,0.7013588669295144
0.5546709405449985,0.6123822979597457
0.7553506660154111,0.8193265503504694
0.7009542491250521,0.6859251480084985
0.8183793524002119,0.886389317879985
0.6696724966129477,0.6494394384398614
0.6860921048039432,0.716501763688729
0.7732053052553679,0.8635201209551885
0.4345471097118916,0.5936990601416077
0.49220338509850126,0.6689102376897393
0.5877595010411192,0.612927828428651
0.7749796093926106,0.8764515510683865
0.522972090800224,0.6113445548654753
0.555250192245065,0.60478479471056
0.7241754279944532,0.8038742338954066
0.6804764386673348,0.7286219276072279
0.6708737011503546,0.7908649273816514
0.7361587701410421,0.7796228087014213
0.6692941936736818,0.761397220300385
0.4554757213805126,0.6648086437647927
0.8235655833864021,0.9063414785064358
0.38522798648628953,0.561488900564658
0.8129159174953177,0.7989767114228308
0.7374008010924694,0.7472375411332877
0.6923194476135099,0.616882280599701
