CV_Type,Sample,CV_params,LR,MD,N_est,R2_best,SD_best,N_obs,R2_full_ML,R2_full_LR,City
rkf_gridSearch,agg_postcode,5splits_10repeats,0.05,4,200,0.157,0.01,20354,0.15676058765568746,0.13367913086125094,Germany_other
