CV_Type,Sample,CV_params,LR,MD,N_est,R2_best,SD_best,N_obs,R2_full_ML,R2_full_LR,City
rkf_gridSearch,agg_postcode,5splits_10repeats,0.05,3,200,0.127,0.016,5606,0.12840164636432017,0.10207915742330709,Wien
