GBDT,LR
0.7851790417638247,0.6540078179391742
0.7073017645060328,0.5871023647856008
0.6629826577516625,0.5307585476950591
0.7347134835073736,0.7638035681418164
0.32613872032971736,0.5360722243156826
0.6969516468788164,0.6254738209311429
0.404753464673988,0.33307337599423514
0.4041977775813741,0.639239812896167
0.8258173808779432,0.8598839447348041
0.7033670923447095,0.6908283730634484
0.5115046454255233,-0.3857744692938889
0.3636599899027866,0.6041711648335083
0.7146198607816936,0.7820414591343987
0.6918037645497723,0.7178826858462506
0.8335586479799886,0.716657881872637
0.7275437233906688,0.6184237704382645
-0.20252822509014612,-0.21439344515600145
0.5060095834358276,0.6998928348171348
0.6969216954290223,0.8007383738694491
0.7601643722866829,0.767806310633606
0.42613678274047884,0.5246800391883921
0.5603406352564528,0.6230378429818031
0.5379150645357784,0.7142492489617449
0.6973484814770717,0.7644713619898876
0.8085229468438666,0.6939123347423477
0.2112451406676651,0.24953492966890134
0.6944938505169131,0.47067676847023
0.5063534718039597,0.3904284455677294
0.5427797627623843,0.6215608689972674
0.5216211599523114,0.7328870083097363
0.5078440636729054,0.5650324248303334
0.4875609501392144,0.5336324059588711
0.508068293994888,0.7110795805089761
0.5876805253913434,0.5685177336382419
0.37341094587803103,0.3188162949238349
0.5164373449832163,-0.22994318318200047
0.7296861073689134,0.6929595521090972
0.6316658883532129,0.6582277373635377
0.6277812837150836,0.3725918714334129
0.5882423581540068,0.8044826594179157
0.5266842356827534,0.3005271470330303
0.7286851396326492,0.704931241538419
0.6641872768036982,0.6368656144210706
0.719577506752356,0.4199200284690816
0.6679121954747866,0.7335485237046719
0.5010923358000919,0.6536516487460564
0.7472909624347484,0.6008820401445545
0.7413318975236205,0.7280096708421602
0.39359804570680634,0.2943859991233061
0.5730098231671537,0.46472833693339066
