GBDT,LR
0.5515614786902423,0.27618731168138744
-0.8278370620743898,-2.554395286091499
0.020196405658473804,-4.000879335030625
0.05926743060749251,0.5350998452456188
0.24658314095069633,-39.91892298764764
-0.6645082604902472,-14.104011192620272
0.11413403495256491,0.14482322842582285
0.4288041405956181,0.5184997180249167
0.03864943100340057,-6.322657194935019
-0.09977700251100674,-4.326126682257917
0.3316804191667877,-9.053232405965561
-0.14230516039709995,-2.7041414651737843
0.6025397175166489,0.16670956200529619
0.05894060142131419,-8.714638672580973
-0.6787515458429001,-1.4866125279656868
-2.98426456849742,-1.1216503651971221
-0.18372762691136568,-7.288079604210713
-0.004352087692039541,0.10041493251943623
-0.24700424359830087,-1.650102395542735
0.35039061747252853,-2.3325888007032116
-0.38065014275513986,0.6553763816435367
0.07105548781157422,0.7505302340831889
-0.2279090073902572,-32.40546526124425
0.1885429234188204,-1.413246000152049
0.6345774152984358,-12.172815625776616
-0.7886494650200253,0.3030323829919208
0.8547409531010215,-0.06842416535917573
-0.598389290771975,-0.24210769120213227
0.4651380914298293,-5.903692631737915
0.5295244968465144,-3.9172683605949326
