CV_Type,Sample,CV_params,LR,MD,N_est,F1_best,SD_best,N_obs,F1_full_ML,F1_full_LR,City
gkf_gridSearch,full,9splits_hhperGroups,0.15,5,400,0.683,0.031,4719,0.6793033981880311,0.6388650847747797,Leipzig
