GBDT,LR
0.8306426564769958,-4.426466169319717
0.7817617046883935,0.33326670013940807
0.9081196169305705,-0.07495535417196497
0.3154114123187739,0.1694466508929181
0.16829930779279345,0.36328918618983097
0.6303520007993031,0.13908993031615258
0.8166291981820761,0.5090717121954115
0.6601384002127564,-7.537805093059477
-0.469719236257792,0.21683094820160964
0.6562740319519982,0.043922158033862235
0.8583323602152971,0.38718816302577896
0.6443142744377106,0.19094244172401365
0.3052259313211968,0.33443986170789297
0.42664032033606103,-7.987348546912692
-0.27503634166461555,0.7663651386708167
0.7029067890310117,0.8903299252122823
0.6419973077524805,-13.846181653339292
0.4423422362559969,0.3872625226655949
0.7539924092028367,-0.5914762215178024
0.729669688714319,0.6724320594905737
0.8247128752256723,0.6917341418411787
0.331625517964919,-5.753738626680114
0.5079190599873328,0.5587368241430374
0.8780665111679442,0.8048865369061644
0.6487427414470084,-0.24162886955511786
0.8497435347211949,0.41614102463650526
0.7852740337699269,0.8263109889757453
0.7227821281739392,0.09865613582834654
-0.4054443304776447,0.005841031888635162
0.2210933586407653,-10.513149256108575
0.47926407775802404,0.573128598234996
0.5263500690794194,-17.688567168352066
0.33931447114347113,-0.47490359664025616
0.41777324184214903,-0.04799497430820199
0.8340292807122506,0.42369153845154717
0.34663983779904184,0.6154877071371878
0.7989156489054603,0.13427185522202734
0.8302285536039724,-16.655294336490055
0.7254746912816373,0.7602795718551848
0.192935579044488,0.15808533499464306
0.3298802411705789,-0.05805728476252425
0.8503202758572104,0.7626442210332609
0.7580602563791538,-7.769415449478998
0.8900326104979291,0.4111919002761514
0.6061234678292595,0.6059646974230817
0.6288933649988426,0.5921117889517824
0.6026157989261991,-0.6759776589913313
0.7210232800438762,0.6434152190303299
0.9401792005199836,0.6174512023239556
0.9014941252983202,-5.51040658214674
