GBDT,LR
0.7656776737705462,0.721381224771247
0.7633853973948341,0.7966236712157282
0.8588936476213938,0.8922972553009993
0.835711872318757,0.8637185463293289
0.7378609554079251,0.85566889408682
0.813108393966911,0.8504571513668308
0.7631194712355813,0.8406494788207485
0.8597942707901023,0.8608184697242098
0.8180009671962155,0.7710851227812325
0.8111740668127265,0.7653756956783997
0.9059275661770338,0.8556008020181228
0.8791156645432934,0.8926707157054294
0.674607224179121,0.7443516138626769
0.826191615099473,0.816594560967718
0.8477640887865208,0.8761490353567973
0.8628768279005794,0.8409068925659542
0.7500571785354666,0.8631344767022067
0.7635629933429642,0.8404049768100005
0.6883580503071733,0.6735817792653498
0.797864578444052,0.8476126379217999
0.7706922418196177,0.8313414565769978
0.8116211784064328,0.834001295897099
0.788197971611772,0.7625932188512379
0.9099915588295141,0.887995626094413
0.7984063428062033,0.7773743713542541
0.8545888118107452,0.8734446944652201
0.7306201494865417,0.7887125155832918
0.8801595382528351,0.805811968026899
0.850784683007609,0.8625235208311606
0.8086192720009046,0.8388066777073211
0.8456498233540393,0.8637347305617091
0.8426176801705468,0.8097534973013438
0.8566095581201574,0.8580946657123582
0.7917454604549256,0.8582879176064727
0.7853466853358556,0.7325600368287354
0.7608143078250094,0.7677003361624264
0.8018041873573105,0.871547170258064
0.7671476049413332,0.7248116191858545
0.8543333692235081,0.8500989189080628
0.7516831948395181,0.8435304060213586
0.7236078954702612,0.8210228892682634
0.8961114440461719,0.899195088880667
0.8121756305723066,0.7659228587841224
0.8815358713598097,0.8858460192789693
0.8119441142970429,0.8171001298495649
0.7929464522653925,0.8556340514054697
0.807853454964834,0.8056682428332687
0.7363954714469952,0.7568902177793719
0.796916679293199,0.8674266390739168
0.885954509846889,0.8626217852046425
