CV_Type,Sample,CV_params,LR,MD,N_est,R2_best,SD_best,N_obs,R2_full_ML,R2_full_LR,City
rkf_gridSearch,agg_postcode,5splits_10repeats,0.05,2,200,0.159,0.028,2431,0.13815922000067815,0.10878427302230398,Magdeburg
