CV_Type,Sample,CV_params,LR,MD,N_est,F1_best,SD_best,N_obs,F1_full_ML,F1_full_LR,City
gkf_gridSearch,full,9splits_hhperGroups,0.1,5,300,0.791,0.009,24235,0.7878517819513485,0.5001013449383435,Paris
