CV_Type,Sample,CV_params,LR,MD,N_est,F1_best,SD_best,N_obs,F1_full_ML,F1_full_LR,City
gkf_gridSearch,full,9splits_hhperGroups,0.15,5,400,0.729,0.006,74998,0.7277466221524239,0.6495261935096955,Madrid
