GBDT,LR
-0.11357937751517122,0.3234881047783227
-0.4255259410420742,0.18074383946097639
0.21056772715574446,0.38500404373074526
0.21727503166462414,0.7834049805191913
0.11205734051537042,0.3968676783825199
-0.013809572394694936,-0.4407640064666243
0.5589934310838104,0.2657422977895586
0.04515552731934103,0.7914957139397066
0.1677073396580535,0.5344945632799465
0.5212538381455971,-1.398545902348328
0.036806366274435565,0.6064339014773072
0.5063014928916203,0.1507309784606139
-1.9915160864893786,-3.3248134137793857
-0.8247130969273886,0.16021978409751292
0.6859184715938109,-0.25280872323756354
-0.29556009430326036,0.4694300983382974
-0.42006283687746016,0.3992938987816511
0.17272938275870542,0.7524966547988441
0.33141467305235395,0.601288299344809
0.437617068156133,-0.1829077388523599
0.23738788474059958,0.6219704301337745
-0.18962799181289114,-0.05878721065556625
-0.16983051835247465,0.211315076851478
0.15960881834796303,0.24686796891840423
-0.28709070869564046,-0.23411380486678324
-0.09558524572910354,0.10921699997806689
-0.9089886346187694,-0.3185256940643
0.48936816713494313,0.46860018002516524
0.16984588891532326,-0.13998759952557616
0.48765508879093156,0.6546347816717314
0.4201152041519376,0.6004852983826365
-0.09595762464815971,0.5915883934355597
0.15825580191671706,0.6156371996278711
-0.8986779073603874,-1.7292502247090087
0.25866171329401455,0.5216607986547712
-0.15991895644899445,-0.019050454750771717
-0.9072251221450947,-0.0113859708203361
0.6854126641205012,-3.7756418935628515
-0.14521241957524733,0.20970252491470553
0.649102196284804,0.7136798207946398
-0.13988020507385257,-0.05905740391334979
0.42786977673923254,-0.1297611523508797
0.2747655621166215,0.604155884864052
0.24701431658765183,0.7239091681081155
0.02190876876013903,-3.1002652958254906
0.6289190723710498,0.5733488369743995
0.5484742660034945,0.34669119339033716
0.37665529393204134,0.8193971379137726
-0.7718779528896513,-1.0578302546031875
0.24830024081521906,0.5863161533289818
