CV_Type,Sample,CV_params,LR,MD,N_est,F1_best,SD_best,N_obs,F1_full_ML,F1_full_LR,City
gkf_gridSearch,full,9splits_hhperGroups,0.3,5,400,0.668,0.008,31175,0.6715630860216193,0.6155365023665726,Germany_other
