CV_Type,Sample,CV_params,LR,MD,N_est,F1_best,SD_best,N_obs,F1_full_ML,F1_full_LR,City
gkf_gridSearch,full,9splits_hhperGroups,0.3,4,300,0.913,0.022,4055,0.9063895823997284,0.5075936678339992,Nimes
