CV_Type,Sample,CV_params,LR,MD,N_est,F1_best,SD_best,N_obs,F1_full_ML,F1_full_LR,City
gkf_gridSearch,full,9splits_hhperGroups,0.2,4,300,0.863,0.014,14047,0.861461135580077,0.7067963502804984,Toulouse
