GBDT,LR
-1.8465775647844467,-5.763152484685031
-3.2140762161535035,-11.271462676302432
0.8141094152151698,-730.4580746823273
-0.21425900818807064,-3.211265680990441
-8.121668728066698,-174.61493804238413
-21.569798540004204,-90.27212976633501
0.7403931449907941,-36.74879140864786
-1.0583574306138743,-5.154747813131609
-5.123133839605822,-21.883339227765195
0.7404067410460166,-101.22404267393946
0.0589753335885963,-5.836093570194024
-21.569798540004204,-90.27212976633501
-0.6581766791445236,-1.574262486271245
-0.34236495219067486,-3.64110282191057
0.0174848274617162,-1124.5460241902392
-0.34236495219067486,-3.64110282191057
-0.21140818129168037,-123.18110610798426
-0.8944780325126613,-14.209008429806516
0.04125042294235237,-1.7667322938701733
0.16354654270516011,-74.02703596022646
-0.6740046404942128,-150.6490097077063
-0.12755089320718094,-13.606687050103424
-0.21140818129168037,-123.18110610798426
-0.522275856864401,-224.91548354913948
0.08963146853048032,-3.4994032594534286
-5.211577848795603,-459.8734586262549
-0.522275856864401,-224.91548354913948
-1.9181745856285857,-3.539532810075772
-0.14508545308387366,-291.8364797157997
-2.4658515840535933,-9.518142006024009
