CV_Type,Sample,CV_params,LR,MD,N_est,F1_best,SD_best,N_obs,F1_full_ML,F1_full_LR,City
gkf_gridSearch,full,9splits_hhperGroups,0.3,5,400,0.685,0.007,27427,0.6847345154429049,0.4450567614965016,Germany_other
