CV_Type,Sample,CV_params,LR,MD,N_est,F1_best,SD_best,N_obs,F1_full_ML,F1_full_LR,City
gkf_gridSearch,full,9splits_hhperGroups,0.3,5,400,0.888,0.003,90001,0.8834457721142782,0.7634082824716951,France_other
