CV_Type,Sample,CV_params,LR,MD,N_est,F1_best,SD_best,N_obs,R2_full_ML,R2_full_LR,City
gkf_gridSearch,full,9splits_hhperGroups,0.1,3,100,0.18,0.019,18495,0.18018208433439153,0.16841143919345924,Berlin
