GBDT,LR
0.5673948909012863,0.5785611764386669
0.16370840887435145,0.37816417590649465
0.48200921059306234,0.6339507040347958
0.5271084773036148,0.5990229119854381
0.06845982174177401,0.2067141555695512
0.5864254221939468,0.6798365569387983
0.5134079803622742,0.594548862781531
0.42038555611095507,0.4652420995878007
0.20194245854219572,0.34639099939242557
0.3254704756855099,0.36661692702717186
0.4811181968901723,0.6318908159632504
0.2606454031547063,0.3913608837914615
0.6597255117689617,0.6721431335894246
0.31061931732507686,0.4888838578281304
0.5431249739535446,0.38560739607676553
0.5582182906227837,0.5801433545685193
0.6531887046909389,0.5738592591384292
0.43161918109144704,0.5036698944377629
0.10049612714838219,0.2399339581522265
0.5382776034481385,0.6712406478453513
0.34267886682933535,0.43911654291089575
0.6588114174359405,0.6436212859083874
0.342926333361265,0.42677954448583666
0.6648582898593853,0.7741670884942782
0.2295338083976456,0.25161278479064964
0.5765651498007913,0.5572653906958716
0.4452300001550098,0.4628218324610638
0.24841008808604548,0.40865017629638634
0.5469031024611399,0.5941113676392517
0.49347735809709614,0.5472897677713855
0.5850807643324868,0.6668275129353572
0.5898225805736861,0.640671472173453
0.5304162057658182,0.6239366853252455
0.4338536204001876,0.4653541015146109
0.312491281069211,0.3406041540554613
0.16614061139787628,0.4470746910628086
0.5826087293208488,0.570156160307713
0.3831884288532357,0.4097786652066546
0.49436918050317546,0.6623980828002317
0.5994937333137036,0.7324081516896273
0.4522749000262811,0.5331267306474303
0.5251423133597461,0.6974094297828035
0.4370890223264109,0.16512143626419462
0.4821585347742461,0.44401861915513674
0.5298926383777498,0.5564573686500089
0.1779223480064548,0.30183023797801845
0.5189645588668701,0.4814788263639589
0.24707090779813878,0.28375646361641904
0.577508805389755,0.6588077559004288
0.3636481310832391,0.47083780176347123
