CV_Type,Sample,CV_params,LR,MD,N_est,R2_best,SD_best,N_obs,R2_full_ML,R2_full_LR,City
rkf_gridSearch,agg_postcode,5splits_10repeats,0.1,2,100,0.212,0.032,2384,0.21357084228056622,0.19796865636377636,Nimes
