GBDT,LR
0.8313375405244399,0.7780404477734499
0.629456345038389,0.4990940924087929
0.7039164743705385,0.6993122778302328
0.6437653927442257,0.5951917050434358
0.7631300241930179,0.6786157075627981
0.8051821437907036,0.758407660570858
0.6075961231242041,0.6745140529875899
0.7111038811138012,0.6640447364102543
0.695725698092724,0.6921136275555693
0.5339094156701603,0.5131523703980001
0.6998582096908481,0.6825859825362094
0.6019589430414369,0.6105788096589438
0.5494582102907282,0.5372661108361401
0.7341514265583406,0.6829112977073948
0.734109518030076,0.796044801357744
0.7296935847686497,0.6444276763896306
0.5494394848751354,0.5375093281201857
0.7605245021807134,0.6958269413272327
0.6507970958963654,0.7406298795660478
0.7386291287960602,0.7143052767205746
0.6937563702922074,0.660860348086091
0.7536247314290855,0.7207787588785664
0.7151294163432897,0.7191308277004045
0.650886953055252,0.6710453148008692
0.5786954603526283,0.5434051087044951
0.5971707628034517,0.5402772357948749
0.6721683394524175,0.7198189585688433
0.6917319541973479,0.6547198160462269
0.7760893484822233,0.8038585116982297
0.5763183881476202,0.5699044479374025
0.7922370664489473,0.7529428236712158
0.1791140827734765,-0.005300417543341762
0.7745544362534335,0.7678761768166575
0.7554111629441922,0.7511977432959966
0.5266007775592412,0.5229435183334976
0.7625401191790548,0.7621446038793944
0.7795388798345045,0.7239104832462302
0.6889666151932163,0.7124204767856837
0.6691810006346632,0.6644492310979635
0.5517150820976182,0.503830167925694
0.7443639970903821,0.6270308891492752
0.7662540743160614,0.7355514734356134
0.6189921952691462,0.6205332390714777
0.5798842386138152,0.6190608737393658
0.6937293975884973,0.7332096712454022
0.6048772786226401,0.5711943886138889
0.5807525870854606,0.6349533070586499
0.7904503572109626,0.7889520093230082
0.7512591096741987,0.5893522269950877
0.7055925066907998,0.7209774041787005
