GBDT,LR
0.3250970142991578,0.1910015858196631
0.3473810915998833,-0.2103358861719673
0.5465711125908788,0.4384219329510489
0.283909653739463,0.6995441347207247
0.785219697192713,0.610447999767719
0.7697575582598923,0.29897511712716773
0.3449581111235793,0.48388396979741677
-0.15034405172526433,0.46876825127806776
0.707562651670563,0.7041985956469818
-1.1516550620218458,-0.4230017576966172
-0.3016292014436346,0.17278717172838287
0.553838826956063,0.4101295629126165
0.41528957097062746,0.5110420295154439
0.7660932264046283,0.5918799579898264
-0.9385029255685737,0.03464652030361215
0.5084970823090467,0.4386975843407397
0.5712806379558755,-0.2810342414535254
0.48061320280402564,0.21400505112743184
0.35178339947723125,0.22776041929323376
0.7677699445445394,0.5316568480651613
0.71225508682408,0.06644221329357491
-0.06043988598801464,0.4673588071753456
-0.09503592427811935,0.4902135420711552
0.3150092035624348,0.3382426816714783
0.6659375609279468,0.5915000051720468
0.31944267265435267,0.04469993482196122
0.06639423830423119,0.6602822358362069
-0.43738741569909734,-1.3443257479001836
0.35971395414132856,0.47307553928107715
0.14571383310395092,-0.25687606839235966
0.7623406109516475,0.41634281942077556
0.32693070034105387,-1.1306196426114092
0.3954284291094824,0.6410899619863699
0.39841621824807605,-0.49586282813146276
0.3244030461602584,0.638629307690403
0.4141045838446904,0.8317997826662504
0.45425646077622095,0.4170825722882221
0.4287303131662573,0.09133157611849752
0.33350540678622265,-0.019027308124689224
0.5652610318855757,0.7927757634056463
0.06845915683837067,0.3637425787034837
-0.28114070509255784,0.6120571110359279
0.41982671233064683,0.47540582600262926
0.4616052497886729,0.11659736088705885
0.6301144327578109,0.5198776408119633
0.42583844831197515,0.3155639380930517
0.7172498617982914,0.6127946250024141
0.0949192787913612,0.7540602064016053
-0.6723577675241874,0.6151858417217141
0.47512112044689747,0.21580582701536943
