param,coefficient,p
Intercept,-2145.0102130378277,0.48539295980363834
DistSubcenter_res,277.3636781631933,0.13591842416095629
DistCenter_res,492.51288508844385,8.066264795455555e-05
UrbPopDensity_res,8.87307718861458,0.608447139401682
UrbBuildDensity_res,-85.58982913999881,0.6100949814363537
street_length_res,9.591058990944916,0.4905849189027361
LU_Comm_res,7.4922721773536205,0.6855499363397414
LU_UrbFab_res,2.456404855762352,0.7827136972814295
Commute_Trip,20.845987685917592,0.5920806242002945
Age,52.08601499158619,0.21087698547871767
