param,coefficient,p
Intercept,3280.26915233639,0.04878200011422188
DistSubcenter_res,151.67212164804516,0.013805852061470556
DistCenter_res,82.63763328395868,0.03204856999657299
UrbPopDensity_res,-12.912464231237065,0.08866939702912231
UrbBuildDensity_res,4.407669258665904,0.7729732642551344
street_length_res,13.889639944624825,0.022411344280822542
LU_Comm_res,-19.87220436528867,0.16769498549586634
LU_UrbFab_res,-19.248541121453272,0.02108487304672304
Commute_Trip,93.60583659247126,2.32212434871879e-06
Age,5.282172530521109,0.5847179325230524
