param,coefficient,p
Intercept,3737.717182206135,0.3565048981872086
DistCenter_res,249.45503040258427,0.3549008062853663
UrbPopDensity_res,-0.3616660470122081,0.3694560981691921
Commute_Trip,-440.2201917691623,0.41029261941560635
LU_UrbFab_res,5275.996116547204,0.42763443398927903
DistSubcenter_res,102.09711935738702,0.4720481119195666
