0.000000000000000000e+00,6.262901306152343750e+00,3.286426544189453125e+00,1.940738677978515625e+00,2.958633422851562500e+00,1.110759735107421875e+00,-2.695808410644531250e-01,1.862945556640625000e-01,-8.161926269531250000e-02,-1.693199157714843750e+00,-3.732681274414062500e-02,1.366085052490234375e+00,-1.819358825683593750e+00,2.046127319335937500e+00,1.325393676757812500e+00,-2.598949432373046875e+00,3.301979064941406250e+00,-1.005981445312500000e+00,4.900016784667968750e-01,7.892074584960937500e-01,-5.471725463867187500e-01,-9.039138793945312500e+00,1.389877319335937500e+00,2.527103424072265625e+00,3.876327514648437500e+00,3.436077117919921875e+00,-3.797386169433593750e+01,1.998287200927734375e+00,1.536476135253906250e+00,-2.387773132324218750e+01,-1.135397338867187500e+01,-1.391288757324218750e+00,1.658248901367187500e+00,1.409465789794921875e+00,1.369720458984375000e+00,-4.417232513427734375e+00,-3.562049865722656250e-01,-8.691024780273437500e-01,-5.984407806396484375e+01,4.944168090820312500e+00,3.900291442871093750e+00,6.271957397460937500e+00,7.714076995849609375e+00,-1.081069183349609375e+01,6.426166534423828125e+00
-6.262901306152343750e+00,0.000000000000000000e+00,-2.976474761962890625e+00,-4.322162628173828125e+00,-3.304267883300781250e+00,-5.152141571044921875e+00,-6.532482147216796875e+00,-6.076606750488281250e+00,-6.344520568847656250e+00,-7.956100463867187500e+00,-6.300228118896484375e+00,-4.896816253662109375e+00,-8.082260131835937500e+00,-4.216773986816406250e+00,-4.937507629394531250e+00,-8.861850738525390625e+00,-2.960922241210937500e+00,-7.268882751464843750e+00,-5.772899627685546875e+00,-5.473693847656250000e+00,-6.810073852539062500e+00,-1.530204010009765625e+01,-4.873023986816406250e+00,-3.735797882080078125e+00,-2.386573791503906250e+00,-2.826824188232421875e+00,-4.423676300048828125e+01,-4.264614105224609375e+00,-4.726425170898437500e+00,-3.014063262939453125e+01,-1.761687469482421875e+01,-7.654190063476562500e+00,-4.604652404785156250e+00,-4.853435516357421875e+00,-4.893180847167968750e+00,-1.068013381958007812e+01,-6.619106292724609375e+00,-7.132003784179687500e+00,-6.610697937011718750e+01,-1.318733215332031250e+00,-2.362609863281250000e+00,9.056091308593750000e-03,1.451175689697265625e+00,-1.707359313964843750e+01,1.632652282714843750e-01
-3.286426544189453125e+00,2.976474761962890625e+00,0.000000000000000000e+00,-1.345687866210937500e+00,-3.277931213378906250e-01,-2.175666809082031250e+00,-3.556007385253906250e+00,-3.100131988525390625e+00,-3.368045806884765625e+00,-4.979625701904296875e+00,-3.323753356933593750e+00,-1.920341491699218750e+00,-5.105785369873046875e+00,-1.240299224853515625e+00,-1.961032867431640625e+00,-5.885375976562500000e+00,1.555252075195312500e-02,-4.292407989501953125e+00,-2.796424865722656250e+00,-2.497219085693359375e+00,-3.833599090576171875e+00,-1.232556533813476562e+01,-1.896549224853515625e+00,-7.593231201171875000e-01,5.899009704589843750e-01,1.496505737304687500e-01,-4.126028823852539062e+01,-1.288139343261718750e+00,-1.749950408935546875e+00,-2.716415786743164062e+01,-1.464039993286132812e+01,-4.677715301513671875e+00,-1.628177642822265625e+00,-1.876960754394531250e+00,-1.916706085205078125e+00,-7.703659057617187500e+00,-3.642631530761718750e+00,-4.155529022216796875e+00,-6.313050460815429688e+01,1.657741546630859375e+00,6.138648986816406250e-01,2.985530853271484375e+00,4.427650451660156250e+00,-1.409711837768554688e+01,3.139739990234375000e+00
-1.940738677978515625e+00,4.322162628173828125e+00,1.345687866210937500e+00,0.000000000000000000e+00,1.017894744873046875e+00,-8.299789428710937500e-01,-2.210319519042968750e+00,-1.754444122314453125e+00,-2.022357940673828125e+00,-3.633937835693359375e+00,-1.978065490722656250e+00,-5.746536254882812500e-01,-3.760097503662109375e+00,1.053886413574218750e-01,-6.153450012207031250e-01,-4.539688110351562500e+00,1.361240386962890625e+00,-2.946720123291015625e+00,-1.450736999511718750e+00,-1.151531219482421875e+00,-2.487911224365234375e+00,-1.097987747192382812e+01,-5.508613586425781250e-01,5.863647460937500000e-01,1.935588836669921875e+00,1.495338439941406250e+00,-3.991460037231445312e+01,5.754852294921875000e-02,-4.042625427246093750e-01,-2.581847000122070312e+01,-1.329471206665039062e+01,-3.332027435302734375e+00,-2.824897766113281250e-01,-5.312728881835937500e-01,-5.710182189941406250e-01,-6.357971191406250000e+00,-2.296943664550781250e+00,-2.809841156005859375e+00,-6.178481674194335938e+01,3.003429412841796875e+00,1.959552764892578125e+00,4.331218719482421875e+00,5.773338317871093750e+00,-1.275143051147460938e+01,4.485427856445312500e+00
-2.958633422851562500e+00,3.304267883300781250e+00,3.277931213378906250e-01,-1.017894744873046875e+00,0.000000000000000000e+00,-1.847873687744140625e+00,-3.228214263916015625e+00,-2.772338867187500000e+00,-3.040252685546875000e+00,-4.651832580566406250e+00,-2.995960235595703125e+00,-1.592548370361328125e+00,-4.777992248535156250e+00,-9.125061035156250000e-01,-1.633239746093750000e+00,-5.557582855224609375e+00,3.433456420898437500e-01,-3.964614868164062500e+00,-2.468631744384765625e+00,-2.169425964355468750e+00,-3.505805969238281250e+00,-1.199777221679687500e+01,-1.568756103515625000e+00,-4.315299987792968750e-01,9.176940917968750000e-01,4.774436950683593750e-01,-4.093249511718750000e+01,-9.603462219238281250e-01,-1.422157287597656250e+00,-2.683636474609375000e+01,-1.431260681152343750e+01,-4.349922180175781250e+00,-1.300384521484375000e+00,-1.549167633056640625e+00,-1.588912963867187500e+00,-7.375865936279296875e+00,-3.314838409423828125e+00,-3.827735900878906250e+00,-6.280271148681640625e+01,1.985534667968750000e+00,9.416580200195312500e-01,3.313323974609375000e+00,4.755443572998046875e+00,-1.376932525634765625e+01,3.467533111572265625e+00
-1.110759735107421875e+00,5.152141571044921875e+00,2.175666809082031250e+00,8.299789428710937500e-01,1.847873687744140625e+00,0.000000000000000000e+00,-1.380340576171875000e+00,-9.244651794433593750e-01,-1.192378997802734375e+00,-2.803958892822265625e+00,-1.148086547851562500e+00,2.553253173828125000e-01,-2.930118560791015625e+00,9.353675842285156250e-01,2.146339416503906250e-01,-3.709709167480468750e+00,2.191219329833984375e+00,-2.116741180419921875e+00,-6.207580566406250000e-01,-3.215522766113281250e-01,-1.657932281494140625e+00,-1.014989852905273438e+01,2.791175842285156250e-01,1.416343688964843750e+00,2.765567779541015625e+00,2.325317382812500000e+00,-3.908462142944335938e+01,8.875274658203125000e-01,4.257164001464843750e-01,-2.498849105834960938e+01,-1.246473312377929688e+01,-2.502048492431640625e+00,5.474891662597656250e-01,2.987060546875000000e-01,2.589607238769531250e-01,-5.527992248535156250e+00,-1.466964721679687500e+00,-1.979862213134765625e+00,-6.095483779907226562e+01,3.833408355712890625e+00,2.789531707763671875e+00,5.161197662353515625e+00,6.603317260742187500e+00,-1.192145156860351562e+01,5.315406799316406250e+00
2.695808410644531250e-01,6.532482147216796875e+00,3.556007385253906250e+00,2.210319519042968750e+00,3.228214263916015625e+00,1.380340576171875000e+00,0.000000000000000000e+00,4.558753967285156250e-01,1.879615783691406250e-01,-1.423618316650390625e+00,2.322540283203125000e-01,1.635665893554687500e+00,-1.549777984619140625e+00,2.315708160400390625e+00,1.594974517822265625e+00,-2.329368591308593750e+00,3.571559906005859375e+00,-7.364006042480468750e-01,7.595825195312500000e-01,1.058788299560546875e+00,-2.775917053222656250e-01,-8.769557952880859375e+00,1.659458160400390625e+00,2.796684265136718750e+00,4.145908355712890625e+00,3.705657958984375000e+00,-3.770428085327148438e+01,2.267868041992187500e+00,1.806056976318359375e+00,-2.360815048217773438e+01,-1.108439254760742188e+01,-1.121707916259765625e+00,1.927829742431640625e+00,1.679046630859375000e+00,1.639301300048828125e+00,-4.147651672363281250e+00,-8.662414550781250000e-02,-5.995216369628906250e-01,-5.957449722290039062e+01,5.213748931884765625e+00,4.169872283935546875e+00,6.541538238525390625e+00,7.983657836914062500e+00,-1.054111099243164062e+01,6.695747375488281250e+00
-1.862945556640625000e-01,6.076606750488281250e+00,3.100131988525390625e+00,1.754444122314453125e+00,2.772338867187500000e+00,9.244651794433593750e-01,-4.558753967285156250e-01,0.000000000000000000e+00,-2.679138183593750000e-01,-1.879493713378906250e+00,-2.236213684082031250e-01,1.179790496826171875e+00,-2.005653381347656250e+00,1.859832763671875000e+00,1.139099121093750000e+00,-2.785243988037109375e+00,3.115684509277343750e+00,-1.192276000976562500e+00,3.037071228027343750e-01,6.029129028320312500e-01,-7.334671020507812500e-01,-9.225433349609375000e+00,1.203582763671875000e+00,2.340808868408203125e+00,3.690032958984375000e+00,3.249782562255859375e+00,-3.816015625000000000e+01,1.811992645263671875e+00,1.350181579589843750e+00,-2.406402587890625000e+01,-1.154026794433593750e+01,-1.577583312988281250e+00,1.471954345703125000e+00,1.223171234130859375e+00,1.183425903320312500e+00,-4.603527069091796875e+00,-5.424995422363281250e-01,-1.055397033691406250e+00,-6.003037261962890625e+01,4.757873535156250000e+00,3.713996887207031250e+00,6.085662841796875000e+00,7.527782440185546875e+00,-1.099698638916015625e+01,6.239871978759765625e+00
8.161926269531250000e-02,6.344520568847656250e+00,3.368045806884765625e+00,2.022357940673828125e+00,3.040252685546875000e+00,1.192378997802734375e+00,-1.879615783691406250e-01,2.679138183593750000e-01,0.000000000000000000e+00,-1.611579895019531250e+00,4.429244995117187500e-02,1.447704315185546875e+00,-1.737739562988281250e+00,2.127746582031250000e+00,1.407012939453125000e+00,-2.517330169677734375e+00,3.383598327636718750e+00,-9.243621826171875000e-01,5.716209411621093750e-01,8.708267211914062500e-01,-4.655532836914062500e-01,-8.957519531250000000e+00,1.471496582031250000e+00,2.608722686767578125e+00,3.957946777343750000e+00,3.517696380615234375e+00,-3.789224243164062500e+01,2.079906463623046875e+00,1.618095397949218750e+00,-2.379611206054687500e+01,-1.127235412597656250e+01,-1.309669494628906250e+00,1.739868164062500000e+00,1.491085052490234375e+00,1.451339721679687500e+00,-4.335613250732421875e+00,-2.745857238769531250e-01,-7.874832153320312500e-01,-5.976245880126953125e+01,5.025787353515625000e+00,3.981910705566406250e+00,6.353576660156250000e+00,7.795696258544921875e+00,-1.072907257080078125e+01,6.507785797119140625e+00
1.693199157714843750e+00,7.956100463867187500e+00,4.979625701904296875e+00,3.633937835693359375e+00,4.651832580566406250e+00,2.803958892822265625e+00,1.423618316650390625e+00,1.879493713378906250e+00,1.611579895019531250e+00,0.000000000000000000e+00,1.655872344970703125e+00,3.059284210205078125e+00,-1.261596679687500000e-01,3.739326477050781250e+00,3.018592834472656250e+00,-9.057502746582031250e-01,4.995178222656250000e+00,6.872177124023437500e-01,2.183200836181640625e+00,2.482406616210937500e+00,1.146026611328125000e+00,-7.345939636230468750e+00,3.083076477050781250e+00,4.220302581787109375e+00,5.569526672363281250e+00,5.129276275634765625e+00,-3.628066253662109375e+01,3.691486358642578125e+00,3.229675292968750000e+00,-2.218453216552734375e+01,-9.660774230957031250e+00,3.019104003906250000e-01,3.351448059082031250e+00,3.102664947509765625e+00,3.062919616699218750e+00,-2.724033355712890625e+00,1.336994171142578125e+00,8.240966796875000000e-01,-5.815087890625000000e+01,6.637367248535156250e+00,5.593490600585937500e+00,7.965156555175781250e+00,9.407276153564453125e+00,-9.117492675781250000e+00,8.119365692138671875e+00
